trade_date,per,normcjl,normcje,normccl,q,iv
20221111,0.045051983,-0.386258076,-0.017029447,-0.584907174,-0.025130767,0.301940918
20221111,0.045289349,-0.466296001,-0.03411695,-0.712241157,-0.012709999,0.345581055
20221111,0.045799657,-0.469490082,-0.034858653,-0.722857609,0.014338307,0.360351563
20221114,-0.027011818,-0.056490333,0.039278448,-0.138931582,0.035814803,0.289993286
20221114,-0.031305115,-0.28438548,0.005725854,-0.471086961,0.019740758,0.298675537
20221114,-0.036594203,-0.412858518,-0.02039477,-0.600155106,0.025722133,0.333679199
20221114,-0.03474078,-0.473833356,-0.036467829,-0.713848428,0.017206974,0.384033203
20221114,-0.016592662,-0.472701063,-0.035636897,-0.723915024,0.007438414,0.434814453
20221115,0.270723104,-0.18839405,0.017208229,-0.208255747,0.006510167,0.314758301
20221115,0.198905109,-0.355669258,-0.008862439,-0.503063208,0.030500348,0.352416992
20221115,0.168056843,-0.442196744,-0.028124876,-0.610517779,0.028408022,0.403686523
20221115,0.126606378,-0.476351441,-0.037327191,-0.715540293,0.019006901,0.450683594
20221115,0.118306878,-0.477889332,-0.037724892,-0.725289665,0.016915101,0.470458984
20221116,-0.012408088,-0.391547745,-0.020888067,-0.243594576,-0.018123721,0.306152344
20221116,-0.01423221,-0.452302884,-0.031932046,-0.517592098,-0.014506975,0.335449219
20221116,-0.006618342,-0.472346165,-0.036569733,-0.615995191,-0.012883514,0.379394531
20221116,-0.004567308,-0.479461023,-0.038470518,-0.716217039,-0.001661342,0.443359375
20221116,0.006002144,-0.479106125,-0.038212725,-0.726960381,-0.012000044,0.495605469
20221117,-0.05718548,-0.369746874,-0.019521076,-0.315097017,-0.005376568,0.257080078
20221117,-0.026824458,-0.433189098,-0.028437863,-0.533072662,-0.061825909,0.319091797
20221117,-0.012837393,-0.463575117,-0.034501532,-0.626104084,-0.07150096,0.352294922
20221117,-0.01943683,-0.475455747,-0.037087028,-0.715730628,-0.013701234,0.463867188
20221117,-0.010828729,-0.479156825,-0.038294218,-0.726939233,-0.042091819,0.522460938
20221118,-0.099372385,-0.418790383,-0.027855829,-0.361581005,-0.012727484,0.283813477
20221118,-0.068333333,-0.441841846,-0.030201287,-0.555447576,0.01519502,0.309082031
20221118,-0.065433368,-0.439881458,-0.027879497,-0.656578801,-0.038611768,0.372070313
20221118,-0.042754736,-0.480373618,-0.0388548,-0.717105268,-0.002507603,0.494140625
20221118,-0.01848929,-0.477568234,-0.037634091,-0.727256458,-0.030949708,0.559570313
20221121,-0.116455696,-0.343906927,-0.02091774,-0.540749499,-0.053537259,0.335205078
20221121,-0.066538091,-0.421849265,-0.028722838,-0.622699206,-0.117965126,0.435058594
20221121,-0.047545419,-0.451981786,-0.032645552,-0.682273999,-0.10392184,0.532714844
20221121,-0.049535604,-0.474543152,-0.037051705,-0.724147656,-0.132897545,0.732421875
20221121,-0.039191521,-0.476959838,-0.037625832,-0.730386408,0.01671478,0.8359375
20221122,0.048185604,-0.342605635,-0.01805314,-0.626801978,0.022336773,0.505371094
20221122,0.028440367,-0.425482743,-0.028210601,-0.646681391,0.02216731,0.643554688
20221122,0.006415094,-0.453570377,-0.032660148,-0.703422311,0.021997846,0.765625
20221122,0.037516869,-0.472379965,-0.036221818,-0.730280666,-0.04935006,0
20221122,0.017158047,-0.478886426,-0.038239591,-0.731443823,0.021489456,0
20221123,0.078250863,-0.376371635,-0.021989396,-0.689845095,0,0.75
20221123,0.070253446,-0.413095117,-0.02483335,-0.685361653,0,0.25
20221123,0.067747748,-0.465518606,-0.035163557,-0.721800193,0,0.75
20221123,-0.005025126,-0.479139925,-0.03844089,-0.731063154,0,0.25
20221123,-0.003537736,-0.480677816,-0.038938033,-0.7317399,0,0.75
20221201,-0.221706865,-0.455311066,-0.036336165,-0.719981438,-0.015410704,0.197221756
20221202,-0.107692308,-0.410188334,-0.037965677,-0.688999162,-0.415881024,0.084108353
20221202,-0.060824742,-0.452623982,-0.036635836,-0.70255523,0.39269993,0.387647629
20221205,0.185810811,-0.347439006,-0.035888359,-0.627584466,-0.352615799,0.083871841
20221205,0.022239264,-0.437464772,-0.034347574,-0.705156472,0.371560862,0.400993347
20221206,0.033333333,-0.336352672,-0.03625795,-0.663959562,-0.446897691,0.067169189
20221206,0.033670034,-0.314247603,-0.034407072,-0.569680389,-0.008942035,0.199531555
20221206,0.053651267,-0.445982322,-0.034788064,-0.699256093,0.47132132,0.447546005
20221207,-0.087431694,-0.293849424,-0.03593188,-0.587677602,-0.484496004,0.066860199
20221207,-0.092307692,-0.363933308,-0.036269613,-0.553903749,-0.01884499,0.199409485
20221207,-0.027667984,-0.447080815,-0.03521169,-0.693863274,0.483998352,0.451808929
20221208,-0.029761905,-0.403664973,-0.038127188,-0.557583555,-0.481640337,0.062421799
20221208,0.031620553,-0.411844524,-0.037753836,-0.520531714,-0.016188687,0.195671082
20221208,0.015748031,-0.462425924,-0.037100786,-0.69415935,0.49376227,0.450965881
20221209,0.139175258,-0.366654192,-0.037452449,-0.516598128,-0.440716676,0.057422638
20221209,0.151202749,-0.326026833,-0.035376862,-0.505452968,-0.009725735,0.187828064
20221209,0.146820027,-0.453806975,-0.035796856,-0.689697057,0.44669341,0.450241089
20221212,-0.296551724,-0.379548816,-0.037704214,-0.484643029,-0.526035089,0.058605194
20221212,-0.196347032,-0.357291648,-0.036439947,-0.447443149,-0.018010141,0.192642212
20221212,-0.1352,-0.452421183,-0.035699993,-0.679144049,0.523086232,0.460474014
20221213,0.065789474,-0.428457126,-0.038640491,-0.47248275,-0.534454944,0.059074402
20221213,0.039473684,-0.401620085,-0.037704218,-0.43528287,-0.029843544,0.192592621
20221213,0.027237354,-0.457339054,-0.036440435,-0.67199592,0.517721396,0.465930939
20221214,0.038461538,-0.397902107,-0.038201393,-0.454485537,-0.510090464,0.055429459
20221214,0.042016807,-0.393829231,-0.037497705,-0.405061933,-0.016985946,0.188106537
20221214,0.087113031,-0.448703205,-0.035272931,-0.673603192,0.504310687,0.468048096
20221215,-0.204545455,-0.344177326,-0.037702066,-0.409926045,-0.556170409,0.052078247
20221215,-0.216080402,-0.374326747,-0.037344203,-0.395502897,-0.028087747,0.184394836
20221215,-0.064241486,-0.444089533,-0.034950508,-0.667406736,0.534787845,0.470806122
20221216,-0.056,-0.357528246,-0.03790436,-0.345550585,-0.544611499,0.04772377
20221216,0.044554455,-0.373921149,-0.03739233,-0.335293654,-0.018659906,0.181678772
20221216,0.063732929,-0.437143674,-0.033988274,-0.658228369,0.53894075,0.46787262
20221219,-0.433333333,-0.221247455,-0.036929197,-0.235875442,-0.674897365,0.051767349
20221219,-0.556390977,-0.257396341,-0.03609949,-0.221832963,-0.030449086,0.187644958
20221219,-0.31243973,-0.378484122,-0.028665183,-0.620034519,0.680935467,0.485294342
20221220,-0.387096774,-0.203080063,-0.037586034,-0.17202869,-0.782761557,0.059818268
20221220,-0.336842105,-0.206138945,-0.036824811,-0.203032114,-0.019680541,0.204658508
20221220,-0.318666667,0.019778915,-0.004491161,-0.395249117,0.816259039,0.485115051
20221221,-0.36,-0.334476783,-0.038545401,-0.181122464,-0.794042598,0.054363251
20221221,-0.310810811,-0.35522986,-0.038381209,-0.22337679,-0.015794035,0.191841125
20221221,-0.015936255,0.05422091,-0.001155398,-0.346206183,0.830853899,0.485980988
20221222,-0.260869565,-0.372839556,-0.038848217,-0.164288408,-0.785821378,0.046520233
20221222,-0.148648649,-0.329778611,-0.03825853,-0.275147856,-0.010732639,0.184322357
20221222,-0.017305315,0.199864246,0.014402381,-0.297543918,0.822849904,0.485155106
20221223,0.046511628,-0.405354963,-0.039029904,-0.135484408,-0.825925318,0.04776001
20221223,0.073529412,-0.352137178,-0.038494928,-0.262649204,-0.018536018,0.186313629
20221223,0.135802469,0.188169516,0.010700353,-0.121780302,0.84409531,0.500045776
20221226,-0.243243243,-0.356598752,-0.038932279,-0.162342763,-0.923371309,0.049468994
20221226,-0.06557377,-0.354942562,-0.038638683,-0.256896864,-0.015399601,0.196105957
20221226,-0.152777778,0.213333466,0.011327108,0.010290903,0.961452092,0.510982513
20221227,0.022222222,-0.290841242,-0.038490466,-0.061613356,-0.888223455,0.041233063
20221227,0.067567568,-0.226638523,-0.03754759,-0.171077016,-0.023227872,0.186668396
20221227,0.043577982,0.325430501,0.025505978,0.043937866,0.908252468,0.517555237
20221228,-0.419354839,-0.361296924,-0.038949511,-0.036298827,-0.892185695,0.035095215
20221228,-0.189655172,-0.34001995,-0.038536397,-0.152826023,-0.018586875,0.174034119
20221228,0.061016949,0.37111093,0.029664058,0.062992495,0.925913225,0.518978119
20221229,-0.5,-0.237995256,-0.038906517,0.080312962,-0.962807901,0.032863617
20221229,-0.5,-0.180535597,-0.038317831,-0.03363414,-0.010809461,0.168365479
20221229,-0.024967148,1.130203726,0.069095749,0.277203741,1.017631799,0.515445709
20221230,0.142857143,-0.354570764,-0.039108818,0.114763561,-0.951600096,0.02841568
20221230,0.071428571,-0.315396796,-0.038700192,0.016677693,0.002369646,0.16734314
20221230,0.019883041,0.682102885,0.05517003,0.214160625,1.015124055,0.52898407
20230103,-0.052631579,-0.357426847,-0.039170995,0.14020498,-1.102382539,0.027175903
20230103,-0.055555556,-0.171967348,-0.038467165,0.035478542,-0.002509044,0.172012329
20230103,0.060827251,1.689303109,0.105607901,0.276886516,1.174699776,0.555034637
20230104,-0.214285714,-0.370625669,-0.039204058,0.116307388,-1.108869202,0.023880005
20230104,-0.125,-0.359218236,-0.038984124,0.067179861,0.004410143,0.166992188
20230104,0.042725173,0.760095922,0.057834941,0.202211829,1.184650969,0.56338501
20230105,0.558823529,-0.092098421,-0.038312302,0.126500874,-0.943744323,0.021865845
20230105,0.506849315,0.215919151,-0.03508672,0.068723687,-0.013891624,0.162490845
20230105,0.199203187,0.728746608,0.090957519,0.086615159,0.977629616,0.581317902
20230106,0.15,-0.220740458,-0.038475269,0.158075303,-0.916009574,0.020595551
20230106,0.211111111,-0.079237598,-0.036283617,0.115207676,-0.02280994,0.161987305
20230106,0.192090395,-0.364169907,-0.037548292,-0.651122537,-0.044580739,0.173374176
20230106,0.095238095,0.130760556,0.036594885,0.036112991,0.971458806,0.603725433
20230109,0.283333333,0.256157812,-0.035458686,0.251022132,-0.910392564,0.023399353
20230109,0.3,0.423551319,-0.028445737,0.243176108,-0.003791517,0.173748016
20230109,0.353658537,-0.321396261,-0.037134492,-0.614958924,-0.185876226,0.155223846
20230109,0.263374486,-0.382404899,-0.037313629,-0.607387829,-0.022458416,0.189735413
20230109,0.084375,0.00703639,0.031578502,-0.053217476,1.300833906,0.742271423
20230110,-0.722222222,-0.115707581,-0.037625071,0.337899395,-0.989840386,0.018928528
20230110,-0.329896907,0.191819894,-0.031950595,0.278197712,-0.016350705,0.165122986
20230110,-0.006451613,-0.305239957,-0.036743523,-0.475422365,-0.185628506,0.159713745
20230110,-0.026431718,-0.415275204,-0.037921464,-0.568961347,-0.017904386,0.193008423
20230110,-0.119471947,-0.224373937,-0.00195468,-0.089507979,1.426679961,0.756362915
20230111,-0.029411765,0.163478762,-0.036391225,0.459163813,-1.004067307,0.017074585
20230111,0.033333333,0.495494192,-0.028259863,0.417395897,-0.006886215,0.159767151
20230111,-0.075342466,-0.297347704,-0.036460682,-0.366825786,-0.186045633,0.153877258
20230111,-0.027906977,-0.402955177,-0.037577704,-0.545550166,-0.017834984,0.185611725
20230111,-0.003209243,-0.251295477,-0.004140441,-0.110275621,1.448841523,0.767627716
20230112,-0.161290323,-0.13622406,-0.038369539,0.486952694,-1.025127125,0.014122009
20230112,-0.127906977,0.349462159,-0.032583046,0.469357299,0.021793632,0.159351349
20230112,-0.006896552,-0.315616495,-0.03712211,-0.255374185,-0.182530924,0.152687073
20230112,-0.023255814,-0.327649224,-0.036317453,-0.462098929,-0.005272784,0.186233521
20230112,-0.009463722,-0.31990907,-0.015724227,-0.155448414,1.533403026,0.789684296
20230113,0.381818182,0.137706415,-0.037048034,0.456837498,-0.781250913,0.011077881
20230113,0.428571429,0.994936929,-0.023821844,0.326479307,-0.009600548,0.140678406
20230113,0.266666667,-0.22374864,-0.03533347,-0.133390725,-0.215813156,0.133956909
20230113,0.266447368,-0.265812491,-0.034205721,-0.411152647,-0.020696055,0.175582886
20230113,0.193912617,-0.146786497,0.016658231,-0.227056596,1.241878467,0.804649353
20230116,0.594202899,4.310173358,0.057593831,0.655758515,-0.580990831,0.02142334
20230116,0.453781513,0.642810618,-0.011576234,-0.005676072,-0.473006528,0.073169708
20230116,0.491961415,5.373430549,0.180383981,0.438459616,0.292046711,0.206642151
20230116,0.293413174,0.425410308,-0.009092167,0.060031731,-0.13495198,0.157283783
20230116,0.325630252,1.160505246,0.042158386,-0.129372546,0.112229293,0.225208282
20230116,0.171382377,-0.134365071,0.041647874,-0.375771522,1.608730719,0
20230117,-0.236363636,1.307179476,-0.021009955,0.827440507,-0.688830568,0.016723633
20230117,0.375,0.00872638,-0.034368216,-0.35976225,-0.809376006,0.051197052
20230117,-0.00877193,0.051432427,-0.028194575,0.221837462,-0.395954298,0.109882355
20230117,-0.162878788,2.222410445,0.025883127,0.634462166,0.577521559,0.253250122
20230117,-0.122641509,0.02391939,-0.024621709,0.183580167,-0.027885929,0.194244385
20230117,-0.034782609,0.325261502,-0.005496831,0.038100932,0.250622536,0.271144867
20230117,-0.000824063,-0.336842769,-0.007016628,-0.463262086,2.716468181,0
20230118,-0.71875,0.869556573,-0.029136971,0.786159004,-0.904187877,0.011283875
20230118,-0.115789474,-0.189931941,-0.036869523,-0.206923404,-0.855345139,0.05954361
20230118,-0.6875,2.622329672,0.020766766,0.608745819,0.416201483,0.202667236
20230118,-0.212765957,-0.081299385,-0.032110458,0.253369594,-0.315345235,0.141330719
20230118,-0.230769231,0.038537803,-0.026034454,0.184087726,-0.017140177,0.198158264
20230118,-0.169712794,0.223152308,-0.013055229,0.164271758,0.284900134,0.274616241
20230118,-0.115072202,-0.360958926,-0.0131397,-0.510740045,3.183764078,0
20230119,0.151515152,0.904218267,-0.031992647,0.617903038,-0.877974842,0.010475159
20230119,0.201754386,-0.124005432,-0.036227248,-0.019972331,-0.888217336,0.05480957
20230119,0.151685393,2.764931026,0.006383128,0.43615445,0.40621771,0.199577332
20230119,0.165898618,-0.053853948,-0.032083662,0.370975354,-0.312184841,0.147899628
20230119,0.151815182,0.204866617,-0.02234416,0.419341542,-0.014231849,0.208351135
20230119,0.129107981,0.81603459,0.006154226,0.498943786,0.292227333,0.284477234
20230119,0.063913043,-0.393271534,-0.021630725,-0.637016613,3.385426827,0
20230120,-0.246376812,1.435889112,-0.023219443,0.312923239,-0.725097873,0.011413574
20230120,-0.165048544,0.1402752,-0.032299643,0.290231101,-0.878617581,0.041372299
20230120,-0.122340426,3.025054283,0.037735133,0.116455426,0.498492481,0.187156677
20230120,-0.205,0.277434786,-0.022915677,0.513261193,-0.283831607,0.13502121
20230120,-0.19112628,0.645582202,-0.005243585,0.405848919,0.011608273,0.195682526
20230120,-0.121495327,1.047918114,0.026700177,0.768521312,0.313958029,0.273239136
20230120,0.0404,-0.422322462,-0.025914451,-0.671699844,3.475959745,0
20230130,-273.5,2.671947778,0.017917909,-0.393536104,0,0.5
20230130,-149,1.581481748,-0.032672901,0.296850522,0,0.5
20230130,-2,0.49586599,-0.031326476,0.540521367,-1.089400815,0.066360474
20230130,-1.158273381,0.63738575,-0.019915764,0.758962275,-0.436950038,0.131542206
20230130,-0.971830986,1.400416223,0.011979304,0.892979124,-0.002106808,0.198131561
20230130,-0.799392097,2.539013167,0.083429569,1.438817042,0.46734547,0.290615082
20230130,-0.272049689,-0.430806212,-0.026734647,-0.707123265,0,0.25
20230131,-0.677419355,0.400533656,-0.035979152,0.801639568,-1.057253119,0.093391418
20230131,-0.642857143,0.682254984,-0.027975947,0.998213122,-0.306183747,0.161495209
20230131,-0.517241379,1.03852177,-0.014449693,1.145045848,0.231327889,0.240615845
20230131,-0.413934426,2.394434525,0.039472347,1.989244143,1.08887603,0.395950317
20230201,0.243902439,0.048998841,-0.03802923,0.949381671,-1.079405533,0.097518921
20230201,0.141414141,0.353129437,-0.033882552,1.14840843,-0.291390986,0.168426514
20230201,0.108433735,1.03683178,-0.022608013,1.25110463,0.246138481,0.247795105
20230201,0.040145985,2.318976472,0.014553784,2.208890505,1.116883214,0.407218933
20230202,-0.64516129,-0.072511438,-0.038014764,1.082235363,-1.136324042,0.097915649
20230202,-0.428571429,0.099580241,-0.034728169,1.2577452,-0.307042088,0.16973877
20230202,-0.5,0.650533872,-0.024994665,1.237231338,0.285547688,0.244972229
20230202,-0.314893617,2.461713025,0.021892266,2.373424368,1.195738125,0.405082703
20230203,-0.470588235,-0.023028531,-0.038602779,1.156000674,-1.261362078,0.112075806
20230203,-0.488888889,0.314665265,-0.035838987,1.268594283,-0.334818793,0.17993927
20230203,-0.298701299,0.741506032,-0.03041714,1.176556832,0.321848571,0.253456116
20230203,-0.431818182,2.129562396,-0.005790738,2.575285001,1.348857059,0.396232605
20230206,-0.5,-0.072274839,-0.038971995,1.057534136,-1.564076091,0.137969971
20230206,-0.380952381,0.099529542,-0.038021555,1.255820703,-0.407426898,0.200637817
20230206,-0.315789474,0.294114987,-0.036487982,1.10507554,0.407594114,0.273498535
20230206,-0.217391304,0.779311108,-0.030854368,2.747580294,1.688091116,0.414901733
20230207,-0.25,-0.232942186,-0.039160743,0.941810576,-1.68322497,0.129455566
20230207,-1.083333333,-0.095562901,-0.038788267,1.172242577,-0.42620585,0.183837891
20230207,-0.344827586,-0.158464328,-0.038367854,1.07238025,0.445323966,0.261138916
20230207,-0.293103448,0.430007081,-0.033771716,2.512685999,1.809545728,0.405563354
20230208,-0.333333333,-0.376320935,-0.039283395,0.943206364,-1.817163003,0.132415771
20230208,-0.4,-0.264882996,-0.039079581,1.123368829,-0.455388316,0.188049316
20230208,-0.611111111,-0.223545841,-0.03877908,1.013862873,0.488630304,0.254180908
20230208,-0.55,0.087344714,-0.036647645,2.398210189,1.961989821,0.397338867
20230209,0.25,-0.404391668,-0.039297058,0.929925225,-1.933851977,0.121490479
20230209,0.333333333,-0.313858906,-0.039131703,1.119646726,-0.492743722,0.183502197
20230209,0.384615385,-0.028487199,-0.038311777,0.977212849,0.509910784,0.254241943
20230209,0.357142857,0.325498101,-0.035074351,2.374101114,2.069888173,0.409667969
20230210,-0.4,-0.383689291,-0.03929381,0.892831086,-2.115737144,0.126037598
20230210,-0.444444444,-0.310664825,-0.039193761,1.089552679,-0.536508279,0.185516357
20230210,-0.923076923,-0.295708413,-0.039081541,0.963762523,0.562400801,0.24508667
20230210,-0.333333333,0.053426615,-0.037537057,2.346714051,2.276093967,0.389984131
20230213,-0.333333333,-0.253458664,-0.039293621,0.758497012,-2.798134157,0.119140625
20230213,-1,-0.1124966,-0.039185372,0.812425206,-0.709230743,0.174743652
20230213,0,-0.224120438,-0.039092919,0.890568217,0.734818017,0.260864258
20230213,0.264705882,0.122412006,-0.037675066,2.242600914,2.995972503,0.439025879
20230214,-2,-0.428000828,-0.039333679,0.726753397,-3.123786722,0.104492188
20230214,-0.333333333,-0.147344194,-0.039251369,0.743333673,-0.786846248,0.168579102
20230214,0.166666667,-0.336403372,-0.039215846,0.827694287,0.823241965,0.264770508
20230214,-0.142857143,-0.138792844,-0.03840618,2.123726255,3.356519618,0.454528809
20230215,0,-0.424451849,-0.039338046,0.687121461,-3.629683152,0.131347656
20230215,0.333333333,-0.375999837,-0.03932694,0.641145032,-0.919568866,0.194946289
20230215,-1,-0.31137462,-0.039263942,0.724490527,0.966283964,0.26776123
20230215,-2,0.06772393,-0.038629604,1.988250172,3.923537982,0.424926758
20230216,-1,-0.438546366,-0.03933997,0.663541094,-4.251752227,0.151855469
20230216,0,-0.373904249,-0.039317911,0.569980964,-1.078989973,0.221679688
20230216,-0.25,-0.183797277,-0.039177953,0.647003114,1.129131161,0.300231934
20230216,-0.125,0.371820726,-0.038116322,1.699279645,4.59708946,0.458984375
20230217,-1,-0.423961752,-0.039333999,0.533140606,-2.588921232,0.1953125
20230217,0,-0.456189861,-0.039341461,0.642604266,-3.856249536,0.247558594
20230217,-1,-0.329119515,-0.039288681,0.5914465,1.426483354,0.337646484
20230217,0,-0.101477866,-0.039150153,1.50534963,5.620605219,0.509033203
20230220,0,-0.351647081,-0.03932982,0.503131152,-6.310740599,0.194335938
20230220,0,-0.44113205,-0.039341026,0.597368028,-9.514041976,0.2578125
20230220,0.5,-0.254337459,-0.039294304,0.502327516,3.287338551,0.427978516
20230220,0.785714286,0.380794573,-0.038661269,0.927514317,13.46048601,0.750366211
20230221,-2,-0.388539562,-0.039331719,0.457725727,-6.206270364,0.244628906
20230221,0,-0.460871133,-0.039342851,0.49577154,-6.231408288,0.3515625
20230221,0,-0.456798257,-0.039342475,0.573343546,-12.50554759,0.46484375
20230221,-2,-0.130207695,-0.039192353,0.804621479,27.3454907,0.830078125
20230222,-1,-0.322021557,-0.03932771,0.725167273,0,0.5
20230222,0,-0.456071562,-0.039342408,0.450535301,0,0.5
20230222,0,-0.473613658,-0.03934403,0.490082644,0,0.5
20230222,0,-0.460685234,-0.039342834,0.556551787,0,0.5
