trade_date,normsettle,normper,normjc,normcje,normccl
20160728,-0.717652701,0.047737597,-0.128988411,-0.03711817,0.237043098
20160729,-0.761280899,0.012289623,-0.347537874,-0.039054155,0.076929232
20160729,-0.728935856,0.032472761,-0.165413321,-0.038222407,0.252079547
20160801,-0.765041951,0.031069098,-0.387605275,-0.03911784,0.086636307
20160801,-0.745484483,0.010543838,-0.205480723,-0.038122019,0.284922875
20160802,-0.767298582,0.038197075,-0.387605275,-0.039149502,0.0904853
20160802,-0.749245534,0.038197075,-0.205480723,-0.038638145,0.301355113
20160803,-0.770307423,0.02931452,-0.394890257,-0.039165539,0.111168348
20160803,-0.758272058,0.013523311,-0.212765705,-0.038786105,0.321953568
20160804,-0.771811843,0.053001333,-0.402175239,-0.039193833,0.096026157
20160804,-0.761280899,0.030794945,-0.220050687,-0.038932159,0.318464097
20160805,-0.769555213,0.075560202,-0.36939282,-0.039202226,0.146612918
20160805,-0.760528689,0.060179155,-0.187268267,-0.038953942,0.36150091
20160808,-0.773316264,0.038197075,-0.3366104,-0.039202937,0.159936354
20160808,-0.759776479,0.063451397,-0.154485848,-0.038982411,0.355410197
20160809,-0.773316264,0.060403462,-0.274688053,-0.039270739,0.150990619
20160809,-0.761280899,0.053001333,-0.0925635,-0.039005221,0.348092881
20160810,-0.777077316,-0.000832333,-0.292900508,-0.039252252,0.131449579
20160810,-0.76428974,0.031852392,-0.110775956,-0.039138111,0.344899486
20160811,-0.777829526,0.053001333,-0.267403071,-0.039181512,0.088053244
20160811,-0.765041951,0.048614886,-0.085278518,-0.038257179,0.291478851
20160812,-0.766546371,0.128799135,-0.088921009,-0.039008672,0.029937684
20160812,-0.71389165,0.136528516,0.093203543,-0.037219486,0.201112117
20160815,-0.631900726,0.154018624,0.144198418,-0.012122748,0.146316842
20160815,-0.426547311,0.145613296,0.32632297,0.020445458,-0.062670772
20160816,-0.71389165,-0.116546382,0.034923686,-0.020202073,0.420229771
20160816,-0.704865126,-0.044402385,-0.329325418,-0.034231913,-0.462521895
20160816,-0.59278579,-0.064507466,0.217048239,-0.006652727,0.036472512
20160817,-0.734953538,-0.033614626,0.01306874,-0.034529897,0.509137272
20160817,-0.696590812,0.051997654,-0.351180365,-0.036786961,-0.357478233
20160817,-0.628891885,4.76E-05,0.195193292,-0.02250771,0.180386772
20160818,-0.76278532,-0.081223941,-0.02335617,-0.037698717,0.459354147
20160818,-0.697343023,0.057050361,-0.387605275,-0.036693142,-0.229361762
20160818,-0.689068709,-0.021945224,0.158768382,-0.02529242,0.296300666
20160819,-0.758272058,0.076030179,0.016711231,-0.038537977,0.406377627
20160819,-0.695838602,0.063949019,-0.347537874,-0.037658176,-0.105242322
20160819,-0.668759031,0.077452237,0.198835783,-0.032090936,0.289702393
20160822,-0.778581736,-0.22334482,-0.034283644,-0.038962902,0.300255401
20160822,-0.728183646,-0.062316047,0.147840909,-0.035528278,0.1931815
20160822,-0.71539607,0.023711188,-0.398532748,-0.038099408,-0.056960727
20160823,-0.783094998,-0.104910754,-0.02335617,-0.039153627,0.202888575
20160823,-0.754511006,-0.048100918,0.158768382,-0.034375176,-0.053703887
20160823,-0.720661542,0.048869912,-0.387605275,-0.037530533,0.048759681
20160824,-0.785351629,-5.39496567,0.122343472,-0.038496194,-0.229023389
20160824,-0.785351629,-0.302300863,-0.059781081,-0.039336025,0.184024281
20160824,-0.725174804,0.041157926,-0.424030186,-0.037290889,0.220462822
20160825,-0.737210169,0.023392816,-0.464097587,-0.037146955,0.382437739
20160826,-0.74021901,0.041157926,-0.471382569,-0.03802609,0.449012623
20160829,-0.744732272,0.046421662,-0.478667551,-0.038654854,0.508587416
20160830,-0.741723431,0.065253133,-0.43860015,-0.038578026,0.558793508
20160831,-0.729688066,0.075407777,-0.409460221,-0.038110706,0.644021203
20160901,-0.737210169,0.032645478,-0.467740078,-0.037637726,0.749170607
20160902,-0.734953538,0.063607368,-0.427672677,-0.038508486,0.7818236
20160905,-0.73796238,0.049241521,-0.424030186,-0.038306091,0.836026722
20160906,-0.7394668,0.054942875,-0.402175239,-0.038600672,0.861785365
20160907,-0.743227852,0.044541757,-0.387605275,-0.038425794,0.895220845
20160908,-0.755263217,0.008588558,-0.387605275,-0.03879846,0.928191063
20160909,-0.768803002,-0.0385159,-0.424030186,-0.038737242,0.923284655
20160912,-0.771811843,0.072740344,-0.533304917,-0.038897525,0.884942766
20160913,-0.776325105,-0.016085205,-0.562444845,-0.039153147,0.83617476
20160914,-0.777829526,0.053001333,-0.609797229,-0.039273174,0.793243688
20160919,-0.780838367,-0.025954711,-0.562444845,-0.039297059,0.786222448
20160920,-0.781590577,0.005627707,-0.573372318,-0.039307166,0.777615086
20160921,-0.781590577,0.02931452,-0.558802354,-0.039309558,0.760548398
20160922,-0.782342788,-0.035824216,-0.515092462,-0.039304145,0.725695981
20160923,-0.783847208,0.053001333,-0.536947408,-0.039333335,0.716581059
20160926,-0.784599419,-0.065432733,-0.635294666,-0.03934049,0.703701737
20160927,-0.784599419,0.053001333,-0.609797229,-0.039337986,0.659099949
20160927,0.192521774,0.056187491,0.665074638,-0.034406481,-0.715476848
20160928,-0.785351629,0.053001333,-0.646222139,-0.039344152,0.654531913
20160928,0.136858211,0.047205212,0.628649727,-0.033189902,-0.689358684
20160929,0.216592504,0.057891628,0.668717129,-0.033991014,-0.672165106
20160930,0.245928706,0.057406976,0.686929584,-0.03371836,-0.650276604
20161010,0.433229073,0.067090144,0.785276842,-0.025687937,-0.639216037
20161011,0.455795382,0.053581181,0.796204315,-0.032723933,-0.643910962
20161012,0.395618557,0.047993871,0.767064387,-0.033912567,-0.639723597
20161013,0.395618557,0.054529514,0.767064387,-0.02864321,-0.648161773
20161014,0.463317485,0.059605193,0.799846806,-0.029523526,-0.652391435
20161017,0.342963836,0.040104998,0.74156695,-0.030561985,-0.64756962
20161018,0.583671135,0.07423134,0.858126663,-0.02271003,-0.643932111
20161019,-0.751502165,0.076688146,-0.245548124,-0.038788848,-0.648267514
20161019,0.561104825,0.051713269,0.84719919,-0.02529373,-0.645327899
20161020,-0.754511006,0.04144679,-0.241905633,-0.039027564,-0.595692812
20161020,0.568626929,0.052269848,0.850841681,-0.030221212,-0.640527233
20161021,-0.747741114,0.076688146,-0.187268267,-0.038678445,-0.529794674
20161021,0.681458475,0.061104716,0.905479047,-0.029026961,-0.64756962
20161024,-0.717652701,0.105638695,-0.081636027,-0.035498427,-0.361242632
20161024,0.899599465,0.069474435,1.011111287,-0.016981403,-0.663325112
20161025,-0.719157122,0.040888758,-0.099848482,-0.036975375,-0.201636326
20161025,0.861988949,0.052508997,0.992898832,-0.035730927,-0.66835841
20161026,-0.724422594,0.04276629,-0.128988411,-0.036693448,-0.038984663
20161026,0.801812125,0.048521286,0.963758903,-0.032416076,-0.683119932
20161027,-0.732696907,0.036082181,-0.150843357,-0.037833999,0.070182921
20161028,-0.734201328,0.049517978,-0.143558375,-0.035067429,0.163721902
20161031,-0.74021901,0.043131827,-0.150843357,-0.037851827,0.237804437
20161101,-0.729688066,0.078608698,-0.110775956,-0.037454049,0.282406226
20161102,-0.745484483,0.012778443,-0.169055812,-0.03787966,0.358201774
20161103,-0.718404911,0.100907247,-0.070708554,-0.032743325,0.484584083
20161104,-0.76278532,0.037210124,-0.263760579,-0.038788385,-0.611977012
20161104,-0.724422594,0.048614886,-0.081636027,-0.036069059,0.530771995
20161107,-0.758272058,0.066160673,-0.241905633,-0.039058623,-0.559550348
20161107,-0.716148281,0.071023908,-0.059781081,-0.037436278,0.538279646
20161108,-0.753758796,0.067100626,-0.212765705,-0.038377958,-0.491875752
20161108,-0.710882808,0.025486348,-0.030641152,-0.033990348,0.60673673
20161109,-0.771059633,-0.077899476,-0.278330544,-0.03844657,-0.430439907
20161109,-0.745484483,-0.058728917,-0.096205991,-0.036023109,0.676103191
20161110,-0.769555213,0.019163028,-0.190910759,-0.038724647,-0.362532679
20161110,-0.742475641,0.021834473,-0.008786206,-0.036092076,0.741959033
20161111,-0.760528689,0.103246088,-0.121703429,-0.03871077,-0.317381034
20161111,-0.713139439,0.101115172,0.060421124,-0.034207917,0.720387755
20161114,-0.76428974,0.031852392,-0.081636027,-0.037868231,-0.229784728
20161114,-0.717652701,0.047737597,0.100488525,-0.028485459,0.78269068
20161115,-0.770307423,0.01154941,-0.110775956,-0.039085503,-0.233908649
20161115,-0.728935856,0.021418915,0.071348597,-0.036568564,0.832706437
20161116,-0.774820685,0.019163028,-0.128988411,-0.039234001,-0.219718132
20161116,-0.743980062,0.00347436,0.053136142,-0.037851855,0.876102772
20161117,-0.780086157,-0.031594428,-0.099848482,-0.039257834,-0.260090259
20161117,-0.758272058,0.026682652,0.08227607,-0.038220858,0.84431686
20161118,-0.782342788,-0.065432733,-0.121703429,-0.039332196,-0.260936191
20161118,-0.769555213,-0.082351885,0.060421124,-0.038467287,0.778757095
20161121,-0.781590577,0.100374959,-0.02335617,-0.03924219,-0.319643903
20161121,-0.743227852,0.133367306,0.158768382,-0.034052614,0.634419869
20161122,-0.783847208,-0.065432733,0.042208668,-0.039295789,-0.315371945
20161122,-0.725174804,0.080687218,0.224333221,-0.032123356,0.211199861
20161122,-0.722165963,0.072740344,0.056778633,-0.036229798,-0.351556705
20161123,-0.721413753,0.051607991,0.08227607,-0.033634403,0.028182374
20161123,-0.672520083,0.036777488,0.249830658,-0.023491764,-0.671424915
20161124,-0.71389165,0.0692081,0.11870098,-0.03407758,0.364102153
20161125,-0.73796238,0.092479354,0.034923686,-0.037926252,-0.499023881
20161125,-0.654467035,0.103369843,0.213405748,-0.033172433,0.468828591
20161128,-0.686812078,0.091876637,0.067706106,-0.027566997,-0.011851379
20161128,-0.597299052,0.075266937,0.246188167,-0.004355122,0.618368301
20161129,-0.604068944,0.104601237,0.016711231,-0.029605709,-0.033972513
20161129,-0.494998449,0.093808925,0.195193292,-0.009229674,0.244254672
20161129,-0.297919348,0.088458445,0.362747881,0.010953066,-0.499933258
20161130,-0.701104074,0.033967286,-0.281973035,-0.027593212,-0.125608146
20161130,-0.639422829,0.023087574,-0.081636027,-0.029715426,-0.020564484
20161130,-0.556679695,0.022224059,0.096846034,-0.016995856,0.240638311
20161130,-0.386680165,0.028420678,0.264400622,-0.005446428,-0.363124832
20161201,-0.703360705,0.051914782,-0.23097816,-0.033167118,0.099896298
20161201,-0.637166198,0.05720965,-0.030641152,-0.032456045,-0.03564323
20161201,-0.525086862,0.063954772,0.147840909,-0.024465211,0.224375259
20161201,-0.35057407,0.056074881,0.315395497,-0.004846701,-0.302957886
20161202,-0.725174804,0.010068984,-0.292900508,-0.035989609,0.292345932
20161202,-0.672520083,0.022208476,-0.0925635,-0.035532244,-0.07508483
20161202,-0.595794631,0.015403217,0.085918561,-0.028076013,0.186710117
20161202,-0.440839307,0.026625187,0.253473149,-0.000317197,-0.147919615
20161205,-0.758272058,-0.035824216,-0.449527623,-0.037932618,0.312880942
20161205,-0.732696907,-0.031594428,-0.249190615,-0.03765239,-0.044102554
20161205,-0.680042186,-0.011291446,-0.070708554,-0.034455446,0.230085303
20161205,-0.589024738,-0.01279537,0.096846034,-0.012075901,0.313642282
20161206,-0.759776479,0.046034623,-0.467740078,-0.038545882,0.399483278
20161206,-0.743227852,0.021277922,-0.267403071,-0.038417206,-0.027078163
20161206,-0.695838602,0.038072669,-0.088921009,-0.035771281,0.200562261
20161206,-0.619113151,0.027278097,0.078633579,-0.02431232,0.435477704
20161206,0.205309349,0.046748884,0.625007236,-0.037782118,-0.725458851
20161207,-0.766546371,0.019839794,-0.442242641,-0.03887234,0.389458978
20161207,-0.749245534,0.028327569,-0.241905633,-0.038296633,-0.030483042
20161207,-0.700351864,0.047760887,-0.063423572,-0.037297584,0.218897847
20161207,-0.616104309,0.054580454,0.104131016,-0.028320626,0.54673897
20161207,0.224114607,0.053353815,0.650504673,-0.038632514,-0.722286604
20161208,-0.774820685,-0.040054004,-0.424030186,-0.038930919,0.261215618
20161208,-0.765041951,-0.061046286,-0.223693178,-0.038542578,-0.039386481
20161208,-0.730440276,-0.01351643,-0.045211117,-0.037394657,0.231142719
20161208,-0.64318388,0.015403217,0.122343472,-0.026483248,0.516010474
20161208,0.192521774,0.046934756,0.668717129,-0.037626053,-0.718374167
20161209,-0.769555213,0.092479354,-0.303827981,-0.038905177,0.259079638
20161209,-0.7394668,0.115130678,-0.103490973,-0.038352252,-0.013289464
20161209,-0.671015662,0.11455588,0.074991088,-0.03528368,0.184087726
20161209,-0.535617806,0.104370325,0.242545676,-0.002354578,0.295729662
20161209,0.440751176,0.07446003,0.788919333,-0.038015656,-0.716766895
20161212,-0.770307423,0.053001333,-0.402175239,-0.038855365,0.261469397
20161212,-0.751502165,0.016155179,-0.201838232,-0.038465773,-0.042199206
20161212,-0.704865126,0.009833776,-0.02335617,-0.035232619,0.205764745
20161212,-0.606325575,0.004731987,0.144198418,-0.005031222,0.459798262
20161212,0.273008277,0.035324607,0.690572075,-0.034390406,-0.712135415
20161213,-0.776325105,-0.016085205,-0.456812605,-0.039225492,0.256584138
20161213,-0.760528689,0.027878955,-0.256475597,-0.039021576,-0.052012023
20161213,-0.728183646,0.015601102,-0.077993536,-0.038017575,0.227632099
20161213,-0.649201563,0.026828059,0.089561052,-0.024412004,0.701586906
20161213,0.202300508,0.048920527,0.635934709,-0.034904625,-0.702999344
20161214,-0.779333947,-0.0062157,-0.496880007,-0.039296192,0.228583773
20161214,-0.770307423,-0.018059106,-0.296542999,-0.039241647,-0.053132883
20161214,-0.746988903,0.001912128,-0.118060938,-0.038442045,0.19493681
20161214,-0.678537765,0.016303453,0.049493651,-0.030355323,0.758518161
20161214,0.142123683,0.045779743,0.595867308,-0.037073975,-0.703591497
20161215,-0.777829526,0.112218365,-0.686289541,-0.039260315,0.208281394
20161215,-0.770307423,0.064844739,-0.485952533,-0.039096239,-0.06694273
20161215,-0.762033109,-0.019587288,-0.307470472,-0.038458868,0.171166108
20161215,-0.741723431,-0.096062232,-0.139915884,-0.032058927,0.801533826
20161215,-0.124158767,0.008403294,0.406457773,-0.032131009,-0.671530657
20161216,-0.779333947,0.038197075,-0.711786978,-0.039293299,0.181676819
20161216,-0.774820685,0.030794945,-0.511449971,-0.039209577,-0.072483588
20161216,-0.771059633,-0.015565758,-0.332967909,-0.039099344,0.151540475
20161216,-0.759776479,-0.041049249,-0.165413321,-0.037370603,0.736819993
20161216,-0.206901901,0.037454004,0.380960336,-0.037557773,-0.671171136
20161216,0.056371708,0.038183845,0.563084888,-0.036083485,-0.720510146
20161219,-0.780086157,0.053001333,-0.740926907,-0.039328792,0.185948777
20161219,-0.778581736,-0.01279537,-0.540589899,-0.03929527,-0.067556031
20161219,-0.774820685,0.019163028,-0.362107838,-0.03919537,0.121361834
20161219,-0.766546371,0.015102432,-0.19455325,-0.038547076,0.657683012
20161219,-0.27836188,0.043398571,0.351820407,-0.035960346,-0.641288572
20161219,-0.026371426,0.041733077,0.53394496,-0.035219931,-0.696401071
20161220,-0.780838367,-0.025954711,-0.584299792,-0.039314166,-0.10276797
20161220,-0.780838367,0.072740344,-0.784636799,-0.039310248,0.133099147
20161220,-0.777829526,0.020701133,-0.40581773,-0.039215457,0.055802069
20161220,-0.771059633,0.015601102,-0.238263142,-0.038799314,0.556467193
20161220,-0.341547546,0.035336591,0.308110515,-0.028146373,-0.527299173
20161220,-0.10836235,0.036420564,0.490235067,-0.023513253,-0.60286209
20161221,-0.783094998,-0.025954711,-0.522377444,-0.039325937,-0.156484681
20161221,-0.783094998,0.023392816,-0.722714451,-0.03933053,0.106917538
20161221,-0.777829526,0.017471113,-0.343895383,-0.039287467,0.016656545
20161221,-0.771059633,0.053001333,-0.176340794,-0.038814013,0.454638074
20161221,-0.233981472,0.073036563,0.370032863,-0.031381517,-0.508857846
20161221,0.034557609,0.069625564,0.552157415,-0.023635128,-0.575707658
20161222,-0.783094998,-0.025954711,-0.54423239,-0.039339049,-0.190956429
20161222,-0.783094998,0.082609849,-0.744569398,-0.03933998,0.095137928
20161222,-0.780838367,0.013523311,-0.365750329,-0.039333513,0.001408612
20161222,-0.780838367,-0.183866798,-0.198195741,-0.039245694,0.391150843
20161222,-0.267830936,0.046650521,0.348177916,-0.033898511,-0.478446574
20161222,-0.003052907,0.048560055,0.530302469,-0.029565035,-0.559233123
20161223,-0.783847208,0.053001333,-0.591584774,-0.039342918,-0.195841688
20161223,-0.783847208,0.053001333,-0.791921781,-0.039339995,0.075618037
20161223,-0.782342788,-0.0062157,-0.413102712,-0.039336319,-0.01622908
20161223,-0.782342788,-0.065432733,-0.245548124,-0.039303528,0.322588017
20161223,-0.365618276,0.026470404,0.300825533,-0.031334534,-0.411046905
20161223,-0.128672029,0.031430867,0.482950085,-0.029018363,-0.509957558
20161226,-0.784599419,-0.065432733,-0.722714451,-0.039338613,0.071346078
20161226,-0.783847208,-0.065432733,-0.343895383,-0.03933873,-0.044969635
20161226,-0.783847208,0.053001333,-0.522377444,-0.039337997,-0.201234508
20161226,-0.783847208,0.124061772,-0.176340794,-0.039319052,0.266544992
20161226,-0.279866301,0.076970132,0.370032863,-0.019918269,-0.310994244
20161226,-0.003052907,0.074866083,0.552157415,-0.020467645,-0.493990583
