,trade_date,ts_code,price,open,settle,close,high,low,vol,amount,oi
173,20150422,10000083.SH,2.7,0.451,0.541,0.5198,0.541,0.443,40,19.6567,842
149,20150422,10000075.SH,2.65,0.5007,0.591,0.5756,0.5756,0.5003,56,29.4844,685
124,20150422,10000067.SH,2.6,0.563,0.641,0.6354,0.6354,0.563,51,29.6735,305
396,20150423,10000177.SH,3.4,0.1305,0.1186,0.1186,0.139,0.1108,2508,317.8029,5038
369,20150423,10000169.SH,3.3,0.1661,0.1511,0.1511,0.1712,0.1457,2161,350.3819,4622
341,20150423,10000161.SH,3.2,0.2183,0.1937,0.1937,0.225,0.1855,2580,532.7949,6655
310,20150423,10000153.SH,3.1,0.2706,0.2443,0.2443,0.2722,0.2317,1377,348.7506,2924
278,20150423,10000145.SH,3,0.3396,0.2953,0.2939,0.3397,0.2905,1100,348.8091,2835
244,20150423,10000132.SH,2.95,0.371,0.337,0.337,0.374,0.3247,450,154.9803,1337
397,20150424,10000177.SH,3.4,0.1138,0.099,0.099,0.1147,0.0858,2529,256.886,6072
370,20150424,10000169.SH,3.3,0.145,0.13,0.1259,0.1482,0.1101,1974,259.0277,4952
342,20150424,10000161.SH,3.2,0.18,0.167,0.167,0.1876,0.1452,3430,568.02,7622
311,20150424,10000153.SH,3.1,0.2346,0.2099,0.2099,0.2392,0.1861,2013,432.8614,3159
279,20150424,10000145.SH,3,0.2845,0.265,0.265,0.2958,0.2372,1149,308.0355,2948
245,20150424,10000132.SH,2.95,0.3244,0.2954,0.2954,0.3301,0.2665,445,134.5628,1559
398,20150427,10000177.SH,3.4,0.1056,0.1188,0.1188,0.119,0.1021,2430,272.0844,6287
371,20150427,10000169.SH,3.3,0.1361,0.1515,0.1515,0.1544,0.133,1706,248.1397,4696
343,20150427,10000161.SH,3.2,0.176,0.199,0.199,0.2015,0.1734,2570,485.9552,7319
312,20150427,10000153.SH,3.1,0.225,0.2588,0.2591,0.2597,0.225,1421,340.8433,2851
280,20150427,10000145.SH,3,0.2801,0.3191,0.3191,0.3225,0.2801,1488,454.6897,2701
246,20150427,10000132.SH,2.95,0.3089,0.3558,0.3558,0.36,0.3089,325,111.2711,1420
420,20150428,10000193.SH,3.5,0.09,0.0755,0.0755,0.1016,0.0701,2127,178.0602,1126
399,20150428,10000177.SH,3.4,0.1188,0.0999,0.0999,0.1318,0.096,3091,341.5476,6383
372,20150428,10000169.SH,3.3,0.145,0.1351,0.1351,0.1739,0.1279,2103,309.2106,4901
344,20150428,10000161.SH,3.2,0.2,0.1773,0.1773,0.2249,0.17,2904,560.4867,7245
313,20150428,10000153.SH,3.1,0.2614,0.2322,0.2322,0.2829,0.2222,2535,628.5076,3172
281,20150428,10000145.SH,3,0.323,0.2999,0.3003,0.3597,0.288,1434,452.2452,2588
247,20150428,10000132.SH,2.95,0.345,0.335,0.3363,0.3901,0.32,449,158.48,1345
421,20150429,10000193.SH,3.5,0.075,0.0703,0.0702,0.0785,0.07,1730,127.4497,1983
400,20150429,10000177.SH,3.4,0.0999,0.098,0.098,0.1072,0.0944,1659,166.7623,6846
373,20150429,10000169.SH,3.3,0.1304,0.128,0.128,0.1429,0.1248,1596,214.4929,5098
345,20150429,10000161.SH,3.2,0.1658,0.1781,0.1781,0.1894,0.1656,1902,340.729,7205
314,20150429,10000153.SH,3.1,0.2326,0.2315,0.2355,0.245,0.2144,1008,233.5144,3280
282,20150429,10000145.SH,3,0.3,0.2928,0.2928,0.3133,0.2801,1271,377.7021,2638
248,20150429,10000132.SH,2.95,0.3209,0.3301,0.3334,0.3492,0.3156,165,55.0047,1341
422,20150430,10000193.SH,3.5,0.0725,0.0622,0.0636,0.0792,0.062,1902,136.9352,2938
401,20150430,10000177.SH,3.4,0.0993,0.0885,0.0885,0.1069,0.086,1769,169.403,7463
374,20150430,10000169.SH,3.3,0.1332,0.1189,0.1189,0.1428,0.1178,1100,144.1294,5254
346,20150430,10000161.SH,3.2,0.1794,0.1625,0.1625,0.1898,0.1604,1516,266.5333,7634
315,20150430,10000153.SH,3.1,0.2351,0.216,0.216,0.246,0.2117,1163,268.2144,3371
283,20150430,10000145.SH,3,0.3,0.2801,0.2801,0.315,0.2801,846,250.6323,2729
249,20150430,10000132.SH,2.95,0.3348,0.3158,0.3208,0.3509,0.32,190,63.1571,1404
423,20150504,10000193.SH,3.5,0.0621,0.0511,0.0511,0.0621,0.0471,1229,64.7413,3185
402,20150504,10000177.SH,3.4,0.09,0.075,0.075,0.0902,0.07,2003,152.9217,7673
375,20150504,10000169.SH,3.3,0.122,0.1085,0.1085,0.1289,0.0976,1284,137.651,5119
347,20150504,10000161.SH,3.2,0.1699,0.1508,0.1508,0.1699,0.1352,2117,316.0642,7760
316,20150504,10000153.SH,3.1,0.22,0.2089,0.2092,0.2209,0.185,1151,231.1971,3458
284,20150504,10000145.SH,3,0.2812,0.273,0.273,0.2843,0.2434,892,237.3415,2794
250,20150504,10000132.SH,2.95,0.3168,0.3112,0.2999,0.3168,0.2729,141,41.4896,1397
424,20150505,10000193.SH,3.5,0.0503,0.0279,0.0279,0.0507,0.0258,2428,93.052,4196
403,20150505,10000177.SH,3.4,0.0747,0.0405,0.0416,0.0747,0.0385,3803,215.7235,8094
376,20150505,10000169.SH,3.3,0.1076,0.0586,0.0586,0.1148,0.0582,3087,253.6047,5137
348,20150505,10000161.SH,3.2,0.1487,0.0902,0.0902,0.1516,0.0871,3494,416.1795,8214
317,20150505,10000153.SH,3.1,0.2018,0.1308,0.1308,0.2095,0.1288,3188,538.7652,4251
285,20150505,10000145.SH,3,0.265,0.1845,0.1845,0.272,0.18,1395,317.4316,2875
251,20150505,10000132.SH,2.95,0.295,0.2181,0.2221,0.2999,0.2178,218,57.2655,1343
425,20150506,10000193.SH,3.5,0.0279,0.0261,0.0261,0.0417,0.0232,4178,130.3511,5366
404,20150506,10000177.SH,3.4,0.0449,0.0374,0.0374,0.0599,0.033,3695,169.1504,8397
377,20150506,10000169.SH,3.3,0.061,0.0553,0.0553,0.0882,0.0488,2550,171.0362,5692
349,20150506,10000161.SH,3.2,0.093,0.081,0.081,0.127,0.072,4757,484.9026,8452
318,20150506,10000153.SH,3.1,0.1356,0.1151,0.1151,0.1799,0.1046,2553,364.2314,4428
286,20150506,10000145.SH,3,0.19,0.17,0.17,0.2428,0.155,1930,377.8212,2780
252,20150506,10000132.SH,2.95,0.2362,0.1988,0.1988,0.2782,0.1871,353,81.127,1219
426,20150507,10000193.SH,3.5,0.0264,0.0298,0.0298,0.0309,0.0242,2988,84.1182,6948
405,20150507,10000177.SH,3.4,0.0374,0.0385,0.0385,0.0428,0.0339,1740,66.8054,9292
378,20150507,10000169.SH,3.3,0.0567,0.054,0.054,0.0622,0.051,2048,114.3149,6481
350,20150507,10000161.SH,3.2,0.092,0.075,0.075,0.093,0.0739,5385,446.5789,10971
319,20150507,10000153.SH,3.1,0.119,0.1098,0.1098,0.1325,0.1074,4262,507.6829,5848
287,20150507,10000145.SH,3,0.1723,0.1552,0.1552,0.183,0.155,1847,310.4268,3604
253,20150507,10000132.SH,2.95,0.2032,0.183,0.183,0.209,0.1801,374,72.6595,1341
427,20150508,10000193.SH,3.5,0.03,0.0228,0.0228,0.0343,0.019,3603,87.315,7652
406,20150508,10000177.SH,3.4,0.0392,0.0325,0.0325,0.0432,0.0258,1907,61.5302,9412
379,20150508,10000169.SH,3.3,0.055,0.0452,0.0452,0.0589,0.0371,2187,102.1217,6969
351,20150508,10000161.SH,3.2,0.08,0.0704,0.0704,0.085,0.0549,4169,283.2037,11260
320,20150508,10000153.SH,3.1,0.1136,0.103,0.103,0.1272,0.082,4612,463.503,7303
288,20150508,10000145.SH,3,0.1641,0.15,0.15,0.175,0.1226,3374,483.9776,4999
254,20150508,10000132.SH,2.95,0.1895,0.1794,0.18,0.1999,0.144,1142,182.8165,1880
428,20150511,10000193.SH,3.5,0.0224,0.0196,0.0196,0.0225,0.0182,1880,38.1202,8227
407,20150511,10000177.SH,3.4,0.0318,0.0284,0.0284,0.0318,0.0252,1786,50.4096,9268
380,20150511,10000169.SH,3.3,0.0464,0.0451,0.0451,0.0464,0.0355,2941,120.6681,7101
352,20150511,10000161.SH,3.2,0.0706,0.0694,0.0694,0.073,0.055,4616,297.2851,11842
321,20150511,10000153.SH,3.1,0.1008,0.1091,0.1091,0.1145,0.0836,4530,441.9276,7290
289,20150511,10000145.SH,3,0.1446,0.1687,0.1687,0.1688,0.127,2961,427.0876,4226
255,20150511,10000132.SH,2.95,0.173,0.2,0.2,0.205,0.1534,832,140.7906,1452
429,20150512,10000193.SH,3.5,0.0191,0.0152,0.0152,0.0194,0.0138,2223,36.418,7449
408,20150512,10000177.SH,3.4,0.0277,0.0262,0.0262,0.0308,0.0242,2267,59.9871,9040
381,20150512,10000169.SH,3.3,0.0438,0.045,0.045,0.0498,0.0378,3255,140.2564,7539
353,20150512,10000161.SH,3.2,0.0672,0.0735,0.0735,0.0805,0.0607,3876,277.8413,11812
322,20150512,10000153.SH,3.1,0.1083,0.1199,0.1199,0.1281,0.0994,7177,831.3267,10921
290,20150512,10000145.SH,3,0.1601,0.179,0.179,0.189,0.1555,2469,425.2227,4310
256,20150512,10000132.SH,2.95,0.1993,0.2124,0.2124,0.2246,0.1922,431,88.3886,1424
430,20150513,10000193.SH,3.5,0.0153,0.0105,0.0105,0.0164,0.0093,1610,21.0174,7466
409,20150513,10000177.SH,3.4,0.0267,0.0175,0.0175,0.027,0.0175,1892,42.4654,9596
382,20150513,10000169.SH,3.3,0.0461,0.0314,0.0314,0.0461,0.0292,2547,102.4352,8851
354,20150513,10000161.SH,3.2,0.0758,0.0531,0.0531,0.0772,0.0517,4288,281.279,12397
323,20150513,10000153.SH,3.1,0.124,0.0932,0.0932,0.124,0.0874,3017,331.2783,11548
291,20150513,10000145.SH,3,0.1833,0.1433,0.1421,0.1838,0.1421,2032,341.327,4731
257,20150513,10000132.SH,2.95,0.2041,0.1766,0.1741,0.212,0.1741,127,25.7282,1441
431,20150514,10000193.SH,3.5,0.0104,0.0043,0.0043,0.0105,0.0042,1328,8.6839,7380
410,20150514,10000177.SH,3.4,0.0172,0.0093,0.0102,0.0179,0.0087,1568,19.5837,9613
383,20150514,10000169.SH,3.3,0.0306,0.0185,0.0185,0.0332,0.0174,1895,44.9213,9510
355,20150514,10000161.SH,3.2,0.0547,0.0373,0.0373,0.0577,0.0373,3850,174.4304,12398
324,20150514,10000153.SH,3.1,0.086,0.0756,0.0756,0.0957,0.0734,2825,236.4077,11345
292,20150514,10000145.SH,3,0.1393,0.1275,0.1272,0.1525,0.1252,1804,247.6116,4525
258,20150514,10000132.SH,2.95,0.1768,0.1642,0.1661,0.1864,0.1598,361,62.3317,1475
432,20150515,10000193.SH,3.5,0.003,0.002,0.002,0.0055,0.0011,1646,5.3362,6966
411,20150515,10000177.SH,3.4,0.0093,0.0038,0.0038,0.0097,0.0026,1518,8.9175,9639
384,20150515,10000169.SH,3.3,0.0186,0.0085,0.0085,0.0186,0.0051,3296,31.3168,8426
356,20150515,10000161.SH,3.2,0.037,0.016,0.016,0.038,0.0121,5741,121.9266,11499
325,20150515,10000153.SH,3.1,0.0769,0.0388,0.0388,0.0769,0.0333,5852,283.0426,11451
293,20150515,10000145.SH,3,0.127,0.0749,0.0749,0.1328,0.0701,4082,372.7556,4511
259,20150515,10000132.SH,2.95,0.1617,0.1047,0.1047,0.1617,0.0996,485,59.6774,1431
433,20150518,10000193.SH,3.5,0.0015,0.0017,0.0018,0.0039,0.0012,741,1.3803,6707
412,20150518,10000177.SH,3.4,0.0022,0.0026,0.0027,0.0039,0.0018,707,2.0523,9350
385,20150518,10000169.SH,3.3,0.01,0.005,0.005,0.01,0.0035,3877,30.957,7679
357,20150518,10000161.SH,3.2,0.015,0.008,0.008,0.0163,0.0078,4710,56.0327,9797
326,20150518,10000153.SH,3.1,0.0356,0.0175,0.0175,0.0356,0.0166,9927,249.8172,11820
294,20150518,10000145.SH,3,0.0665,0.0376,0.0376,0.0665,0.0362,3721,196.4393,5318
260,20150518,10000132.SH,2.95,0.1012,0.0557,0.0557,0.1012,0.0557,2258,166.8285,2457
434,20150519,10000193.SH,3.5,0.0009,0.003,0.003,0.0031,0.0009,666,1.3952,6281
413,20150519,10000177.SH,3.4,0.0016,0.0052,0.0052,0.0053,0.0015,1123,3.9101,8594
386,20150519,10000169.SH,3.3,0.0043,0.0114,0.0114,0.0116,0.0043,1885,16.438,7608
358,20150519,10000161.SH,3.2,0.0095,0.0229,0.0229,0.023,0.0066,4490,73.3013,9650
327,20150519,10000153.SH,3.1,0.0172,0.053,0.053,0.053,0.0163,7386,270.4762,11760
295,20150519,10000145.SH,3,0.0364,0.1036,0.1035,0.1044,0.0364,5709,435.1382,4964
261,20150519,10000132.SH,2.95,0.0563,0.1345,0.1345,0.1411,0.0562,2345,254.363,2279
435,20150520,10000193.SH,3.5,0.0046,0.0024,0.0024,0.0046,0.0014,789,2.3941,5694
414,20150520,10000177.SH,3.4,0.0067,0.0051,0.0051,0.007,0.0045,1559,8.9979,7795
387,20150520,10000169.SH,3.3,0.0117,0.0096,0.0096,0.0159,0.009,4107,53.7159,8204
359,20150520,10000161.SH,3.2,0.0233,0.0232,0.0232,0.0388,0.022,3186,93.7941,9203
328,20150520,10000153.SH,3.1,0.0566,0.0497,0.0497,0.08,0.0492,5744,347.1362,10654
296,20150520,10000145.SH,3,0.11,0.103,0.1025,0.1472,0.0975,2642,310.2387,4796
262,20150520,10000132.SH,2.95,0.141,0.14,0.14,0.1889,0.132,1547,243.5965,1819
436,20150521,10000193.SH,3.5,0.0022,0.0011,0.001,0.0022,0.001,268,0.3604,5540
415,20150521,10000177.SH,3.4,0.0034,0.0024,0.002,0.005,0.0017,494,1.3508,7489
388,20150521,10000169.SH,3.3,0.0111,0.0065,0.0065,0.012,0.0055,1200,9.1724,7730
360,20150521,10000161.SH,3.2,0.0239,0.0193,0.0193,0.028,0.013,5677,113.3623,10965
329,20150521,10000153.SH,3.1,0.0523,0.0555,0.0555,0.0648,0.0422,4095,221.9734,10746
297,20150521,10000145.SH,3,0.1137,0.1193,0.1193,0.13,0.0975,2751,314.0634,4144
263,20150521,10000132.SH,2.95,0.1502,0.1606,0.16,0.1742,0.133,1107,172.2527,1336
437,20150522,10000193.SH,3.5,0.0012,0.0011,0.0011,0.0012,0.0003,1073,0.841,4729
416,20150522,10000177.SH,3.4,0.0028,0.0036,0.0036,0.0048,0.0017,898,3.2535,6975
389,20150522,10000169.SH,3.3,0.0068,0.0166,0.0166,0.0175,0.0068,5635,75.675,6258
361,20150522,10000161.SH,3.2,0.0218,0.0514,0.0514,0.0527,0.0218,6987,291.715,8410
330,20150522,10000153.SH,3.1,0.0628,0.1154,0.1154,0.1178,0.0618,5983,574.3253,8415
298,20150522,10000145.SH,3,0.1338,0.2061,0.2061,0.2061,0.1338,3363,593.6413,2796
264,20150522,10000132.SH,2.95,0.1743,0.2537,0.2537,0.2537,0.1743,580,127.2861,1181
438,20150525,10000193.SH,3.5,0.0006,0.0011,0.0011,0.0017,0.0001,1004,0.9715,4192
417,20150525,10000177.SH,3.4,0.0038,0.0059,0.0059,0.0113,0.0025,2576,14.557,6801
390,20150525,10000169.SH,3.3,0.0177,0.038,0.038,0.04,0.0177,5237,158.9325,5740
362,20150525,10000161.SH,3.2,0.0601,0.1058,0.1058,0.1061,0.0601,5677,475.2359,5844
331,20150525,10000153.SH,3.1,0.1219,0.2051,0.199,0.2,0.1219,7453,1192.7396,3340
299,20150525,10000145.SH,3,0.2249,0.3044,0.3,0.3,0.2249,1491,382.3937,2102
265,20150525,10000132.SH,2.95,0.2718,0.3544,0.3416,0.3416,0.2718,595,183.7387,970
439,20150526,10000193.SH,3.5,0.0005,0.0001,0.0001,0.001,0.0001,614,0.1227,4269
418,20150526,10000177.SH,3.4,0.0074,0.0035,0.0035,0.0132,0.002,3003,18.1042,6625
391,20150526,10000169.SH,3.3,0.0451,0.0349,0.0349,0.064,0.0207,4682,169.9458,4982
363,20150526,10000161.SH,3.2,0.1202,0.1223,0.12,0.1399,0.0744,6184,695.0485,2874
332,20150526,10000153.SH,3.1,0.2125,0.2204,0.2092,0.2377,0.1615,2041,424.1908,2324
300,20150526,10000145.SH,3,0.3161,0.3203,0.3116,0.3368,0.2552,720,218.7681,1583
266,20150526,10000132.SH,2.95,0.3563,0.3705,0.357,0.3866,0.32,261,92.1442,800
392,20150527,10000169.SH,3.3,0.055,0,0.0001,0.055,0.0001,5449,102.8332,4068
419,20150527,10000177.SH,3.4,0.0063,0,0.0001,0.0069,0.0001,1865,3.2879,6274
440,20150527,10000193.SH,3.5,0.0012,0,0.0001,0.0012,0.0001,130,0.0305,4229
364,20150527,10000161.SH,3.2,0.1306,0.085,0.0814,0.1439,0.069,3392,321.8673,1420
333,20150527,10000153.SH,3.1,0.239,0.185,0.18,0.25,0.1659,1660,319.8917,1659
301,20150527,10000145.SH,3,0.32,0.285,0.2802,0.3406,0.27,717,211.2063,1090
267,20150527,10000132.SH,2.95,0.3841,0.335,0.3394,0.3919,0.3233,137,48.342,673
441,20150609,10000223.SH,3.6,0.196,0.1688,0.1688,0.198,0.1538,1042,177.5602,692
442,20150610,10000223.SH,3.6,0.1592,0.1535,0.1535,0.1738,0.15,537,86.5511,939
443,20150611,10000223.SH,3.6,0.1548,0.1394,0.139,0.1588,0.1341,808,114.2621,1215
444,20150612,10000223.SH,3.6,0.1474,0.1458,0.146,0.155,0.1408,804,118.292,1676
445,20150615,10000223.SH,3.6,0.1531,0.1018,0.1005,0.156,0.1003,1731,210.274,2724
446,20150616,10000223.SH,3.6,0.0956,0.0812,0.0812,0.1066,0.0719,3956,376.6686,5154
447,20150617,10000223.SH,3.6,0.0803,0.0868,0.0868,0.0922,0.0728,2545,210.284,6553
448,20150618,10000223.SH,3.6,0.09,0.0615,0.0615,0.09,0.06,2852,208.4511,7677
449,20150619,10000223.SH,3.6,0.0601,0.045,0.045,0.0654,0.0425,4508,254.8232,9152
472,20150619,10000229.SH,2.9,0.2777,0.2114,0.2114,0.2886,0.205,1193,289.4514,653
450,20150623,10000223.SH,3.6,0.045,0.0551,0.0551,0.0555,0.037,5545,264.2398,11593
473,20150623,10000229.SH,2.9,0.1999,0.259,0.259,0.2643,0.1999,4297,965.1508,2473
495,20150623,10000232.SH,2.8,0.2502,0.3221,0.3221,0.328,0.2476,1198,327.7569,723
451,20150624,10000223.SH,3.6,0.0492,0.0459,0.0459,0.0595,0.0392,4095,193.5722,12834
474,20150624,10000229.SH,2.9,0.2495,0.26,0.26,0.2647,0.22,1190,292.9212,2615
496,20150624,10000232.SH,2.8,0.3115,0.3259,0.3259,0.3259,0.28,861,264.2367,895
452,20150625,10000223.SH,3.6,0.0498,0.0253,0.0253,0.0515,0.023,6594,218.2138,13692
475,20150625,10000229.SH,2.9,0.28,0.1872,0.1872,0.28,0.1751,1931,446.3963,2744
497,20150625,10000232.SH,2.8,0.3379,0.2404,0.2404,0.3438,0.2279,2036,608.8513,1280
453,20150626,10000223.SH,3.6,0.0201,0.0257,0.0257,0.0312,0.0184,9464,239.5713,15637
476,20150626,10000229.SH,2.9,0.16,0.1193,0.1193,0.203,0.1104,8411,1373.3817,5206
498,20150626,10000232.SH,2.8,0.2066,0.1576,0.1576,0.2563,0.1375,5015,1011.9907,2447
454,20150629,10000223.SH,3.6,0.0339,0.032,0.032,0.0418,0.025,9773,324.6552,18866
477,20150629,10000229.SH,2.9,0.1499,0.1287,0.1287,0.1762,0.0964,5448,787.7831,5158
499,20150629,10000232.SH,2.8,0.2001,0.17,0.17,0.2239,0.118,9886,1778.1165,4008
517,20150629,10000256.SH,2.65,0.2611,0.2116,0.2116,0.2982,0.1611,2505,571.9714,751
455,20150630,10000223.SH,3.6,0.032,0.0341,0.0341,0.042,0.0292,6258,217.9979,20723
478,20150630,10000229.SH,2.9,0.139,0.1746,0.1746,0.1894,0.1158,3132,485.9973,5145
500,20150630,10000232.SH,2.8,0.171,0.212,0.212,0.2562,0.1455,8760,1729.3026,5524
518,20150630,10000256.SH,2.65,0.2409,0.3,0.3,0.3194,0.2001,4099,1045.3426,1705
535,20150630,10000275.SH,2.55,0.2969,0.38,0.38,0.4024,0.2444,1460,464.3289,525
456,20150701,10000223.SH,3.6,0.0301,0.0176,0.0176,0.0329,0.0159,5791,135.0305,21205
479,20150701,10000229.SH,2.9,0.1665,0.113,0.113,0.1799,0.1,2895,423.8251,5461
501,20150701,10000232.SH,2.8,0.2044,0.1405,0.1405,0.2249,0.122,6654,1217.8844,6649
519,20150701,10000256.SH,2.65,0.289,0.1991,0.1991,0.3031,0.18,2653,692.8138,1744
536,20150701,10000275.SH,2.55,0.366,0.255,0.255,0.3728,0.2378,1449,470.1393,1023
457,20150702,10000223.SH,3.6,0.0221,0.0173,0.0173,0.0225,0.0168,4122,79.7664,21938
480,20150702,10000229.SH,2.9,0.14,0.113,0.113,0.1446,0.0935,3325,415.4162,5830
502,20150702,10000232.SH,2.8,0.1644,0.1336,0.1336,0.1775,0.1167,9020,1355.8049,6369
520,20150702,10000256.SH,2.65,0.2342,0.1905,0.1905,0.2585,0.1561,4587,929.3582,2211
537,20150702,10000275.SH,2.55,0.2996,0.2437,0.2437,0.3392,0.1955,4033,1040.0977,1950
458,20150703,10000223.SH,3.6,0.016,0.0153,0.0153,0.0208,0.015,4343,76.2958,22573
481,20150703,10000229.SH,2.9,0.1071,0.0789,0.0789,0.1231,0.0752,3435,333.0096,6216
503,20150703,10000232.SH,2.8,0.1242,0.1056,0.1056,0.1501,0.0957,6253,753.2975,6427
521,20150703,10000256.SH,2.65,0.1742,0.145,0.145,0.2171,0.1356,6980,1188.8425,3326
538,20150703,10000275.SH,2.55,0.2437,0.1906,0.1906,0.2724,0.17,6522,1392.3955,3613
459,20150706,10000223.SH,3.6,0.0385,0.0129,0.0129,0.0385,0.0126,4488,90.1451,24031
482,20150706,10000229.SH,2.9,0.234,0.1096,0.1096,0.234,0.09,5809,747.1103,7428
504,20150706,10000232.SH,2.8,0.32,0.1383,0.1352,0.32,0.11,6434,1026.2027,7681
522,20150706,10000256.SH,2.65,0.33,0.201,0.201,0.33,0.1579,2263,490.7738,3238
539,20150706,10000275.SH,2.55,0.3689,0.264,0.265,0.3885,0.2072,3770,1026.0316,3579
552,20150706,10000283.SH,2.5,0.3545,0.427,0.4306,0.4306,0.3545,125,49.4412,72
460,20150707,10000223.SH,3.6,0.0128,0.0052,0.0052,0.0146,0.0031,5125,41.6373,23323
483,20150707,10000229.SH,2.9,0.0972,0.0902,0.0902,0.1099,0.0729,4693,424.0386,7663
505,20150707,10000232.SH,2.8,0.128,0.125,0.125,0.147,0.0981,5970,722.8361,7695
523,20150707,10000256.SH,2.65,0.1899,0.1945,0.1945,0.2209,0.1501,2731,503.7767,3170
540,20150707,10000275.SH,2.55,0.247,0.2639,0.2639,0.2888,0.1953,2810,696.0012,3429
553,20150707,10000283.SH,2.5,0.3939,0.4194,0.4194,0.4289,0.3395,122,47.4368,125
461,20150708,10000223.SH,3.6,0.004,0.0032,0.0031,0.0059,0.003,5289,25.8516,21423
484,20150708,10000229.SH,2.9,0.0673,0.0308,0.0308,0.0818,0.0098,4545,243.7747,7627
506,20150708,10000232.SH,2.8,0.0969,0.0347,0.0347,0.1199,0.0347,5214,373.3639,7397
524,20150708,10000256.SH,2.65,0.1611,0.0818,0.0818,0.1937,0.0586,4083,475.0408,3666
541,20150708,10000275.SH,2.55,0.2231,0.1159,0.1159,0.2404,0.0989,3366,567.6858,3826
554,20150708,10000283.SH,2.5,0.318,0.3114,0.3114,0.4131,0.25,380,128.6367,293
462,20150709,10000223.SH,3.6,0.0032,0.0094,0.0099,0.0099,0.0031,3290,21.193,22056
485,20150709,10000229.SH,2.9,0.03,0.0935,0.0935,0.111,0.03,5720,394.2796,7925
507,20150709,10000232.SH,2.8,0.0479,0.1154,0.1154,0.15,0.0409,7054,664.2535,7713
525,20150709,10000256.SH,2.65,0.07,0.2084,0.2084,0.24,0.07,6734,956.244,3238
542,20150709,10000275.SH,2.55,0.106,0.2651,0.2651,0.325,0.106,5568,1139.9614,3685
555,20150709,10000283.SH,2.5,0.2438,0.4264,0.4264,0.4818,0.2438,421,148.1678,356
463,20150710,10000223.SH,3.6,0.0045,0.0072,0.0072,0.0149,0.0045,5968,61.4299,20847
486,20150710,10000229.SH,2.9,0.0891,0.1304,0.1304,0.1899,0.0704,9561,1379.1422,7426
508,20150710,10000232.SH,2.8,0.1154,0.1752,0.1752,0.2625,0.1012,10277,2037.125,6118
526,20150710,10000256.SH,2.65,0.2084,0.27,0.27,0.3756,0.1694,4318,1298.9757,2522
543,20150710,10000275.SH,2.55,0.2651,0.3858,0.3503,0.4676,0.2384,4186,1568.3579,2919
556,20150710,10000283.SH,2.5,0.3911,0.5,0.5042,0.5867,0.3869,240,121.3309,351
464,20150713,10000223.SH,3.6,0.007,0.0012,0.0012,0.007,0.0009,4581,13.8078,18370
487,20150713,10000229.SH,2.9,0.1299,0.0906,0.0906,0.161,0.09,7862,875.2857,8237
509,20150713,10000232.SH,2.8,0.1603,0.14,0.14,0.1878,0.135,4476,698.8243,6410
527,20150713,10000256.SH,2.65,0.2442,0.2339,0.2339,0.2918,0.2292,1683,430.231,2438
544,20150713,10000275.SH,2.55,0.3226,0.3345,0.3112,0.3799,0.303,2430,806.7265,2709
557,20150713,10000283.SH,2.5,0.4624,0.445,0.445,0.5066,0.42,303,140.7489,386
465,20150714,10000223.SH,3.6,0.0012,0.0007,0.0007,0.0026,0.0007,1887,2.0471,18033
488,20150714,10000229.SH,2.9,0.0892,0.031,0.031,0.0892,0.0284,6770,313.621,8489
510,20150714,10000232.SH,2.8,0.115,0.0591,0.0591,0.1228,0.0571,8826,708.1558,9444
528,20150714,10000256.SH,2.65,0.208,0.1281,0.1281,0.2168,0.1149,2484,379.7062,2895
545,20150714,10000275.SH,2.55,0.2787,0.2288,0.2044,0.3034,0.1801,2304,555.3671,2732
558,20150714,10000283.SH,2.5,0.4164,0.3455,0.346,0.4259,0.32,405,148.8934,532
466,20150715,10000223.SH,3.6,0.0018,0.0004,0.001,0.0018,0.0004,1360,0.844,17515
489,20150715,10000229.SH,2.9,0.0297,0.0155,0.0155,0.0416,0.0131,5640,133.3382,7818
511,20150715,10000232.SH,2.8,0.0521,0.03,0.03,0.0743,0.0247,6654,282.5293,8992
529,20150715,10000256.SH,2.65,0.12,0.1368,0.0889,0.1454,0.0638,4161,392.5879,3872
546,20150715,10000275.SH,2.55,0.1892,0.2118,0.1585,0.2234,0.1253,2109,340.3707,2956
559,20150715,10000283.SH,2.5,0.3342,0.2905,0.2905,0.355,0.255,582,175.9608,850
467,20150716,10000223.SH,3.6,0.0003,0.0003,0.0003,0.0009,0.0002,1090,0.3281,17006
490,20150716,10000229.SH,2.9,0.0152,0.0114,0.0114,0.0228,0.0108,4103,65.3996,7247
512,20150716,10000232.SH,2.8,0.0286,0.0293,0.0293,0.0514,0.0258,6120,216.1984,7854
530,20150716,10000256.SH,2.65,0.0864,0.1009,0.1009,0.1431,0.0742,3734,414.7645,3619
547,20150716,10000275.SH,2.55,0.1649,0.1961,0.1833,0.2302,0.1424,2046,391.5215,2469
560,20150716,10000283.SH,2.5,0.2795,0.2716,0.2716,0.31,0.2541,1189,328.233,1361
468,20150717,10000223.SH,3.6,0.0004,0.0002,0.0002,0.0006,0.0001,1232,0.3969,16535
491,20150717,10000229.SH,2.9,0.0128,0.015,0.015,0.0188,0.0099,6487,89.9687,6430
513,20150717,10000232.SH,2.8,0.0315,0.0483,0.0483,0.0569,0.0296,6782,280.7906,6836
531,20150717,10000256.SH,2.65,0.112,0.1614,0.152,0.1753,0.0976,4469,583.2271,1937
