,Unnamed: 0,trade_date,price,open,settle,close,per,high,low,normcjl,vol,normcje,amount,normccl,oi,jc,ts_code,dt
2027,2027,20171129,2.946,0.0422,0.0349,0.0349,-0.209169054,0.0458,0.0279,0.923146155,83128,0.005851252,2891.858522,1.483101606,104929,-0.056,10001045.SH,28
2028,2028,20171129,2.9,0.0613,0.0519,0.0519,-0.181117534,0.0676,0.0413,0.847400804,78646,0.022941923,3985.4015,-0.314822088,19914,-0.01,10001087.SH,28
2029,2029,20171130,3.24,0.0033,0.0031,0.0031,-0.064516129,0.0051,0.0029,-0.242761027,14139,-0.038443682,57.65647,0.480333272,57513,-0.382,10001067.SH,27
2030,2030,20171130,3.142,0.0072,0.005,0.005,-0.44,0.0095,0.0047,0.073638895,32861,-0.035560121,242.160495,1.804725126,120137,-0.284,10001061.SH,27
2031,2031,20171130,3.044,0.0189,0.0125,0.0125,-0.512,0.0201,0.0123,0.452974044,55307,-0.025088635,912.176341,1.821368847,120924,-0.186,10001053.SH,27
2032,2032,20171130,2.946,0.0349,0.0266,0.0266,-0.312030075,0.0395,0.0266,0.647897488,66841,-0.004098764,2255.208838,1.610816259,110968,-0.088,10001045.SH,27
2033,2033,20171130,2.9,0.0499,0.0419,0.0419,-0.190930788,0.0576,0.0385,1.016298402,88640,0.027861178,4300.159,-0.170125342,26756,-0.042,10001087.SH,27
2034,2034,20171201,3.24,0.0028,0.0035,0.0035,0.2,0.0046,0.0027,-0.148915884,19692,-0.038123756,78.126894,0.488306186,57890,-0.402,10001067.SH,26
2035,2035,20171201,3.142,0.0045,0.0061,0.0061,0.262295082,0.0078,0.0045,0.006512493,28889,-0.036409999,187.781252,1.669354785,113736,-0.304,10001061.SH,26
2036,2036,20171201,3.044,0.012,0.011,0.011,-0.090909091,0.0154,0.0109,0.370772932,50443,-0.028668111,683.14431,1.889551003,124148,-0.206,10001053.SH,26
2037,2037,20171201,2.946,0.0278,0.0228,0.0228,-0.219298246,0.0308,0.0227,0.37790469,50865,-0.017369963,1406.053916,1.518440434,106600,-0.108,10001045.SH,26
2038,2038,20171201,2.9,0.0394,0.0331,0.0332,-0.186746988,0.046,0.0329,0.749702484,72865,0.005712822,2883.0011,0.009466119,35248,-0.062,10001087.SH,26
2039,2039,20171201,2.75,0.1532,0.1374,0.1369,-0.119065011,0.1633,0.1369,-0.454905469,1586,-0.035653593,236.1797,-0.726516267,447,0.088,10001127.SH,54
2040,2040,20171204,3.24,0.0036,0.0017,0.0017,-1.117647059,0.0048,0.0016,-0.080792388,23723,-0.038320858,65.515318,0.346697092,51194,-0.382,10001067.SH,23
2041,2041,20171204,3.142,0.0061,0.0032,0.0032,-0.90625,0.0076,0.0028,0.133295541,36391,-0.036556193,178.427043,1.482995865,104924,-0.284,10001061.SH,23
2042,2042,20171204,3.044,0.0126,0.0068,0.0068,-0.852941176,0.0144,0.0057,0.538910034,60392,-0.029788191,611.476234,1.724847954,116360,-0.186,10001053.SH,23
2043,2043,20171204,2.946,0.0228,0.021,0.021,-0.085714286,0.0291,0.0178,0.432508266,54096,-0.018913617,1307.283555,1.436173503,102710,-0.088,10001045.SH,23
2044,2044,20171204,2.9,0.0324,0.033,0.033,0.018181818,0.0411,0.0284,0.508794413,58610,-0.0064169,2106.8834,0.048442457,37091,-0.042,10001087.SH,23
2045,2045,20171204,2.75,0.1368,0.1503,0.1503,0.089820359,0.1602,0.1301,-0.458691046,1362,-0.036149063,204.4772,-0.718564502,823,0.108,10001127.SH,51
2046,2046,20171205,3.24,0.0016,0.002,0.002,0.2,0.0025,0.0008,-0.135429764,20490,-0.038879427,29.77544,0.182924569,43450,-0.332,10001067.SH,22
2047,2047,20171205,3.142,0.0027,0.0041,0.0041,0.341463415,0.005,0.0018,-0.022504634,27172,-0.038031448,84.033176,1.373109238,99728,-0.234,10001061.SH,22
2048,2048,20171205,3.044,0.0067,0.0101,0.0101,0.336633663,0.0119,0.005,0.385256146,51300,-0.032837743,416.351291,1.485131844,105025,-0.136,10001053.SH,22
2049,2049,20171205,2.946,0.0201,0.0325,0.0325,0.381538462,0.0359,0.017,0.883211692,80765,-0.007984822,2006.560192,1.132568344,88354,-0.038,10001045.SH,22
2050,2050,20171205,2.9,0.0303,0.0524,0.0524,0.421755725,0.0575,0.0291,1.452738312,114465,0.034894501,4750.1847,0.005870906,35078,0.008,10001087.SH,22
2051,2051,20171205,2.75,0.1482,0.1883,0.1888,0.215042373,0.1938,0.143,-0.45132269,1798,-0.034646359,300.6274,-0.714207949,1029,0.158,10001127.SH,50
2052,2052,20171206,3.24,0.002,0.0017,0.0017,-0.176470588,0.0023,0.0014,-0.306524349,10366,-0.039059725,18.239094,0.158350231,42288,-0.369,10001067.SH,21
2053,2053,20171206,3.142,0.0037,0.0034,0.0034,-0.088235294,0.0045,0.0024,-0.14788499,19753,-0.038244074,70.428358,1.338785529,98105,-0.271,10001061.SH,21
2054,2054,20171206,3.044,0.0102,0.008,0.008,-0.275,0.0109,0.0064,0.137216318,36623,-0.034357514,319.109087,1.375287515,99831,-0.173,10001053.SH,21
2055,2055,20171206,2.946,0.0302,0.022,0.022,-0.372727273,0.0311,0.0172,0.464432176,55985,-0.01753754,1395.331556,1.198318445,91463,-0.075,10001045.SH,21
2056,2056,20171206,2.9,0.051,0.0371,0.0371,-0.374663073,0.0516,0.0287,1.559782277,120799,0.035553839,4792.3723,0.194344657,43990,-0.029,10001087.SH,21
2057,2057,20171206,2.75,0.188,0.159,0.159,-0.182389937,0.188,0.1412,-0.448399007,1971,-0.034300078,322.7841,-0.709449579,1254,0.121,10001127.SH,49
2058,2058,20171207,3.24,0.0016,0.0009,0.0009,-0.777777778,0.0019,0.0009,-0.371149566,6542,-0.039207294,8.796886,0.144921053,41653,-0.396,10001067.SH,20
2059,2059,20171207,3.142,0.0033,0.0018,0.0018,-0.833333333,0.0037,0.0016,-0.186923759,17443,-0.038666782,43.38148,1.238796313,93377,-0.298,10001061.SH,20
2060,2060,20171207,3.044,0.0078,0.0048,0.0048,-0.625,0.009,0.0045,-0.037832843,26265,-0.036698984,169.290589,1.319519417,97194,-0.2,10001053.SH,20
2061,2061,20171207,2.946,0.0222,0.0132,0.0132,-0.681818182,0.0245,0.0118,0.363370776,50005,-0.025321101,897.302065,1.204366862,91749,-0.102,10001045.SH,20
2062,2062,20171207,2.9,0.0365,0.0225,0.0225,-0.622222222,0.0395,0.0199,0.866430091,79772,-0.00395594,2264.3474,0.394534573,53456,-0.056,10001087.SH,20
2063,2063,20171207,2.75,0.1582,0.1311,0.1305,-0.212260536,0.1634,0.1228,-0.443092439,2285,-0.034474843,311.6018,-0.70405676,1509,0.094,10001127.SH,48
2064,2064,20171208,3.24,0.0017,0.0008,0.0008,-1.125,0.0017,0.0008,-0.384382187,5759,-0.039262238,5.28133,0.079382436,38554,-0.375,10001067.SH,19
2065,2065,20171208,3.142,0.0018,0.0013,0.0013,-0.384615385,0.0019,0.001,-0.275901731,12178,-0.039068206,17.696438,1.152828427,89312,-0.277,10001061.SH,19
2066,2066,20171208,3.044,0.0046,0.0041,0.0041,-0.12195122,0.0056,0.0035,-0.161540109,18945,-0.037989014,86.748293,1.300084119,96275,-0.179,10001053.SH,19
2067,2067,20171208,2.946,0.0128,0.0147,0.0147,0.129251701,0.0174,0.0107,0.053629414,31677,-0.032157706,459.863342,1.183979889,90785,-0.081,10001045.SH,19
2068,2068,20171208,2.9,0.0221,0.027,0.027,0.181481481,0.0309,0.0195,0.854042465,79039,-0.007822845,2016.9243,0.4374022,55483,-0.035,10001087.SH,19
2069,2069,20171208,2.75,0.1308,0.1508,0.1508,0.132625995,0.1582,0.127,-0.447148415,2045,-0.034771029,292.6504,-0.699636763,1718,0.115,10001127.SH,47
2070,2070,20171211,3.24,0.0008,0.0005,0.0005,-0.6,0.0009,0.0005,-0.387542468,5572,-0.039293063,3.309005,0.073482057,38275,-0.342,10001067.SH,16
2071,2071,20171211,3.142,0.0012,0.001,0.001,-0.2,0.0013,0.0009,-0.327176027,9144,-0.039191569,9.803063,1.128296386,88152,-0.244,10001061.SH,16
2072,2072,20171211,3.044,0.0039,0.004,0.004,0.025,0.0046,0.0037,-0.186991358,17439,-0.038202721,73.07432,1.254446063,94117,-0.146,10001053.SH,16
2073,2073,20171211,2.946,0.0141,0.0195,0.0195,0.276923077,0.0195,0.0137,-0.129599299,20835,-0.033719485,359.933215,1.181865058,90685,-0.048,10001045.SH,16
2074,2074,20171211,2.9,0.0271,0.0365,0.0365,0.257534247,0.0365,0.025,0.983968894,86727,0.003272638,2726.8664,0.501439287,58511,-0.002,10001087.SH,16
2075,2075,20171211,2.75,0.15,0.1738,0.1738,0.13693901,0.1738,0.1461,-0.459045944,1341,-0.03595491,216.9,-0.699509873,1724,0.148,10001127.SH,44
2076,2076,20171212,3.24,0.0005,0.0004,0.0004,-0.25,0.0005,0.0003,-0.303228869,10561,-0.039275919,4.405929,0.06743364,37989,-0.394,10001067.SH,15
2077,2077,20171212,3.142,0.0009,0.0006,0.0006,-0.5,0.0012,0.0006,-0.387981866,5546,-0.039274777,4.479057,1.070117381,85401,-0.296,10001061.SH,15
2078,2078,20171212,3.044,0.0038,0.0019,0.0019,-1,0.0047,0.0017,-0.22040246,15462,-0.038638758,45.174549,1.161647273,89729,-0.198,10001053.SH,15
2079,2079,20171212,2.946,0.0189,0.0085,0.0085,-1.223529412,0.0216,0.008,-0.022994731,27143,-0.033096114,399.819508,1.152320867,89288,-0.1,10001045.SH,15
2080,2080,20171212,2.9,0.036,0.017,0.017,-1.117647059,0.0399,0.0168,1.249533918,102441,0.006008382,2901.9124,0.615365241,63898,-0.054,10001087.SH,15
2081,2081,20171212,2.75,0.1748,0.1375,0.1375,-0.271272727,0.1797,0.1371,-0.44795961,1997,-0.034393836,316.785,-0.691981074,2080,0.096,10001127.SH,43
2082,2082,20171213,3.24,0.0004,0.0003,0.0003,-0.333333333,0.0005,0.0003,-0.26253391,12969,-0.039262701,5.251692,0.029430125,36192,-0.37,10001067.SH,14
2083,2083,20171213,3.142,0.0007,0.0007,0.0007,0,0.0008,0.0005,-0.400504691,4805,-0.039292468,3.347097,1.038331469,83898,-0.272,10001061.SH,14
2084,2084,20171213,3.044,0.0019,0.0022,0.0022,0.136363636,0.0028,0.0015,-0.293257928,11151,-0.038992273,22.554988,1.093465117,86505,-0.174,10001053.SH,14
2085,2085,20171213,2.946,0.0082,0.0118,0.0118,0.305084746,0.0138,0.0075,0.012410558,29238,-0.034652455,300.2373,1.130093992,88237,-0.076,10001045.SH,14
2086,2086,20171213,2.9,0.017,0.024,0.024,0.291666667,0.028,0.0154,0.936243577,83903,-0.011603029,1775.05,0.710701828,68406,-0.03,10001087.SH,14
2087,2087,20171213,2.75,0.1371,0.1539,0.1539,0.109161793,0.1596,0.1264,-0.437008475,2645,-0.033494418,374.3341,-0.689823946,2182,0.12,10001127.SH,42
2088,2088,20171214,3.24,0.0003,0.0003,0.0004,0.25,0.0005,0.0002,-0.408633543,4324,-0.039319448,1.620739,0.012088509,35372,-0.39,10001067.SH,13
2089,2089,20171214,3.142,0.0006,0.0004,0.0004,-0.5,0.0009,0.0003,-0.379751615,6033,-0.039289934,3.509242,1.045987158,84260,-0.292,10001061.SH,13
2090,2090,20171214,3.044,0.0024,0.0013,0.0013,-0.846153846,0.0029,0.0013,-0.307098946,10332,-0.039061762,18.108726,1.024965736,83266,-0.194,10001053.SH,13
2091,2091,20171214,2.946,0.013,0.0069,0.0069,-0.884057971,0.0145,0.0067,-0.081840182,23661,-0.035887015,221.244274,1.064639968,85142,-0.096,10001045.SH,13
2092,2092,20171214,2.9,0.0246,0.0149,0.0149,-0.651006711,0.0289,0.0145,0.710832714,70565,-0.017721544,1383.5581,0.715883165,68651,-0.05,10001087.SH,13
2093,2093,20171214,2.75,0.1539,0.1348,0.1348,-0.141691395,0.1608,0.1283,-0.441926346,2354,-0.034160639,331.7061,-0.676098692,2831,0.1,10001127.SH,41
2094,2094,20171215,3.24,0.0003,0.0002,0.0002,-0.5,0.0004,0.0002,-0.356007256,7438,-0.03930591,2.486973,0.022155106,35848,-0.424,10001067.SH,12
2095,2095,20171215,3.142,0.0005,0.0003,0.0003,-0.666666667,0.0005,0.0002,-0.358305642,7302,-0.039306157,2.471187,1.012826605,82692,-0.326,10001061.SH,12
2096,2096,20171215,3.044,0.0012,0.0007,0.0007,-0.714285714,0.0012,0.0007,-0.134686169,20534,-0.039032257,19.996618,0.899915771,77353,-0.228,10001053.SH,12
2097,2097,20171215,2.946,0.0074,0.0037,0.0037,-1,0.0074,0.0033,-0.069553955,24388,-0.037350048,127.632411,0.971545101,80740,-0.13,10001045.SH,12
2098,2098,20171215,2.9,0.015,0.0074,0.0074,-1.027027027,0.0154,0.0073,0.599276476,63964,-0.028259819,709.2688,0.680946154,66999,-0.084,10001087.SH,12
2099,2099,20171215,2.75,0.134,0.1072,0.1072,-0.25,0.134,0.1035,-0.405219763,4526,-0.031028893,532.0902,-0.649155744,4105,0.066,10001127.SH,40
2100,2100,20171218,3.24,0.0002,0.0002,0.0002,0,0.0003,0.0001,-0.362141919,7075,-0.039329321,0.989065,0.009085449,35230,-0.412,10001067.SH,9
2101,2101,20171218,3.142,0.0003,0.0003,0.0003,0,0.0004,0.0001,-0.264781597,12836,-0.039297195,3.044602,0.965856206,80471,-0.314,10001061.SH,9
2102,2102,20171218,3.044,0.0008,0.0007,0.0007,-0.142857143,0.0008,0.0005,-0.265812491,12775,-0.039220352,7.961411,0.843661262,74693,-0.216,10001053.SH,9
2103,2103,20171218,2.946,0.0033,0.0032,0.0032,-0.03125,0.0047,0.0027,-0.23733616,14460,-0.03854731,51.025832,0.894945917,77118,-0.118,10001045.SH,9
2104,2104,20171218,2.9,0.0071,0.007,0.007,-0.014285714,0.0107,0.006,0.229185572,42065,-0.034110597,334.908,0.677731611,66847,-0.072,10001087.SH,9
2105,2105,20171218,2.75,0.106,0.1139,0.1139,0.069359087,0.1277,0.1055,-0.431786406,2954,-0.034029465,340.0992,-0.643530293,4371,0.078,10001127.SH,37
2106,2106,20171218,2.7,0.1417,0.1543,0.1541,0.080467229,0.1695,0.14,-0.454415372,1615,-0.035446193,249.4502,-0.724951292,521,0.128,10001135.SH,37
2107,2107,20171219,3.142,0.0002,0.0001,0.0001,-1,0.0003,0.0001,-0.416965194,3831,-0.039333057,0.750023,0.92121212,78360,-0.272,10001061.SH,8
2108,2108,20171219,3.24,0.0001,0.0001,0.0003,0.666666667,0.0003,0.0001,-0.333040292,8797,-0.039322605,1.418771,-0.020374149,33837,-0.37,10001067.SH,8
2109,2109,20171219,3.044,0.0007,0.0007,0.0007,0,0.0007,0.0003,-0.263666203,12902,-0.039248146,6.183008,0.736714251,69636,-0.174,10001053.SH,8
2110,2110,20171219,2.946,0.0031,0.0055,0.0055,0.436363636,0.0058,0.0028,-0.133401776,20610,-0.038067846,81.704274,0.779920252,71679,-0.076,10001045.SH,8
2111,2111,20171219,2.9,0.007,0.0158,0.0158,0.556962025,0.0158,0.007,0.68805165,69217,-0.027456578,760.664,0.712287952,68481,-0.03,10001087.SH,8
2112,2112,20171219,2.75,0.1151,0.1471,0.1471,0.217539089,0.1471,0.1139,-0.418925582,3715,-0.031691272,489.708,-0.640379194,4520,0.12,10001127.SH,36
2113,2113,20171219,2.7,0.1543,0.1898,0.1898,0.187038988,0.1917,0.1543,-0.454567471,1606,-0.034903734,284.1593,-0.715561441,965,0.17,10001135.SH,36
2114,2114,20171220,3.142,0.0003,0.0001,0.0001,-2,0.0003,0.0001,-0.36192222,7088,-0.039326178,1.190117,0.877160188,76277,-0.266,10001061.SH,7
2115,2115,20171220,3.24,0.0002,0.0001,0.0002,0,0.0003,0.0001,-0.350565488,7760,-0.039325613,1.226274,-0.041141791,32855,-0.364,10001067.SH,7
2116,2116,20171220,3.044,0.0008,0.0005,0.0005,-0.6,0.0008,0.0002,-0.364964202,6908,-0.03929553,3.151137,0.710025082,68374,-0.168,10001053.SH,7
2117,2117,20171220,2.946,0.0057,0.0044,0.0044,-0.295454545,0.0068,0.0031,-0.163297699,18841,-0.037884216,93.453792,0.772814419,71343,-0.07,10001045.SH,7
2118,2118,20171220,2.9,0.016,0.0136,0.0136,-0.176470588,0.0194,0.0095,1.053326082,90831,-0.018369654,1342.0889,0.737285256,69663,-0.024,10001087.SH,7
2119,2119,20171220,2.75,0.1494,0.1504,0.1504,0.006648936,0.1599,0.1407,-0.317221986,9733,-0.016647814,1452.2605,-0.577526413,7492,0.126,10001127.SH,35
2120,2120,20171220,2.7,0.1906,0.1934,0.1937,0.01600413,0.2043,0.1841,-0.455040668,1578,-0.034557044,306.3422,-0.710485847,1205,0.176,10001135.SH,35
2121,2121,20171221,3.142,0.0002,0.0002,0.0002,0,0.0004,0.0001,-0.441030651,2407,-0.039336516,0.528703,0.848187001,74907,-0.249,10001061.SH,6
2122,2122,20171221,3.24,0.0003,0.0002,0.0002,-0.5,0.0003,0.0001,-0.467664893,831,-0.039342663,0.135359,-0.051631353,32359,-0.347,10001067.SH,6
2123,2123,20171221,3.044,0.0005,0.0005,0.0005,0,0.0013,0.0003,-0.357747945,7335,-0.039251809,5.948651,0.710638384,68403,-0.151,10001053.SH,6
2124,2124,20171221,2.946,0.0042,0.0066,0.0066,0.363636364,0.0123,0.0032,0.050435333,31488,-0.035026738,276.288902,0.738702193,69730,-0.053,10001045.SH,6
2125,2125,20171221,2.9,0.013,0.019,0.019,0.315789474,0.0312,0.0105,1.685078134,128213,0.006104883,2908.087,0.569600295,61734,-0.007,10001087.SH,6
2126,2126,20171221,2.75,0.1509,0.1659,0.1659,0.090415913,0.1813,0.1379,-0.37545904,6287,-0.023169431,1034.9762,-0.57217589,7745,0.143,10001127.SH,34
2127,2127,20171221,2.7,0.1932,0.2113,0.2113,0.085660199,0.2275,0.1819,-0.46308502,1102,-0.035741225,230.5726,-0.706171591,1409,0.193,10001135.SH,34
2128,2128,20171222,3.24,0.0001,0.0001,0.0001,0,0.0002,0.0001,-0.458775546,1357,-0.039342265,0.160821,-0.077770666,31123,-0.362,10001067.SH,5
2129,2129,20171222,3.142,0.0001,0.0002,0.0002,0.5,0.0003,0.0001,-0.426733336,3253,-0.039337167,0.487047,0.795443112,72413,-0.264,10001061.SH,5
2130,2130,20171222,3.044,0.001,0.0005,0.0005,-1,0.001,0.0002,-0.437954869,2589,-0.039327165,1.12697,0.674834292,66710,-0.166,10001053.SH,5
2131,2131,20171222,2.946,0.0061,0.0032,0.0032,-0.90625,0.0082,0.003,-0.129143002,20862,-0.0376085,111.095434,0.676589602,66793,-0.068,10001045.SH,5
2132,2132,20171222,2.9,0.0186,0.0101,0.0101,-0.841584158,0.0233,0.0093,1.043000243,90220,-0.015611321,1518.5803,0.718103737,68756,-0.022,10001087.SH,5
2133,2133,20171222,2.75,0.1651,0.1529,0.1534,-0.076271186,0.1724,0.1509,-0.400318793,4816,-0.027064616,785.7436,-0.549800977,8803,0.128,10001127.SH,33
2134,2134,20171222,2.7,0.2105,0.1999,0.1999,-0.053026513,0.2205,0.1969,-0.449970698,1878,-0.033229109,391.3098,-0.702597527,1578,0.178,10001135.SH,33
2135,2135,20171225,3.142,0.0001,0.0001,0.0001,0,0.0003,0.0001,-0.433510196,2852,-0.039338459,0.404345,0.747922857,70166,-0.266,10001061.SH,2
2136,2136,20171225,3.24,0.0001,0.0001,0.0001,0,0.0002,0.0001,-0.46991258,698,-0.039343075,0.10898,-0.087773817,30650,-0.364,10001067.SH,2
2137,2137,20171225,3.044,0.0004,0.0002,0.0002,-1,0.0005,0.0001,-0.350666887,7754,-0.039316843,1.787468,0.579793781,62216,-0.168,10001053.SH,2
2138,2138,20171225,2.946,0.0027,0.0009,0.0009,-2,0.0066,0.0005,0.083677436,33455,-0.037537957,115.60912,0.458656253,56488,-0.07,10001045.SH,2
2139,2139,20171225,2.9,0.0105,0.0056,0.0056,-0.875,0.0246,0.0038,1.768546738,133152,-0.010806257,1826.0313,0.609930125,63641,-0.024,10001087.SH,2
2140,2140,20171225,2.75,0.1526,0.1514,0.1514,-0.007926024,0.1852,0.1431,-0.304259763,10500,-0.012664378,1707.1398,-0.502767132,11027,0.126,10001127.SH,30
2141,2141,20171225,2.7,0.2026,0.197,0.197,-0.028426396,0.2322,0.1887,-0.425634842,3318,-0.02856255,689.8986,-0.684917538,2414,0.176,10001135.SH,30
2142,2142,20171226,3.044,0.0001,0.0001,0.0001,0,0.0002,0.0001,-0.452708482,1716,-0.03934149,0.210422,0.555155998,61051,-0.151,10001053.SH,1
2143,2143,20171226,3.142,0.0001,0.0001,0.0001,0,0.0002,0.0001,-0.462645623,1128,-0.039342803,0.126396,0.733076742,69464,-0.249,10001061.SH,1
2144,2144,20171226,3.24,0.0001,0.0001,0.0001,0,0.0002,0.0001,-0.458488247,1374,-0.03934252,0.144525,-0.100695435,30039,-0.347,10001067.SH,1
2145,2145,20171226,2.946,0.0009,0.0009,0.0009,0,0.0013,0.0005,-0.156656038,19234,-0.03908297,16.751779,0.273756566,47745,-0.053,10001045.SH,1
2146,2146,20171226,2.9,0.0066,0.0079,0.0079,0.164556962,0.0108,0.0037,0.697802892,69794,-0.03192085,475.0185,0.376198987,52589,-0.007,10001087.SH,1
2147,2147,20171226,2.75,0.1506,0.1681,0.1681,0.1041047,0.1724,0.1447,-0.28279689,11770,-0.010041505,1874.9638,-0.463600459,12879,0.143,10001127.SH,29
2148,2148,20171226,2.7,0.1962,0.2155,0.2155,0.089559165,0.2197,0.1902,-0.371369264,6529,-0.018391944,1340.6627,-0.653364258,3906,0.193,10001135.SH,29
2149,2149,20171227,2.946,0.0008,0,0.0002,-3,0.0008,0.0001,-0.295725313,11005,-0.039291145,3.431734,0.164419796,42575,-0.112,10001045.SH,0
2150,2150,20171227,3.044,0.0002,0,0.0001,-1,0.0002,0.0001,-0.40584506,4489,-0.039337501,0.465658,0.492979962,58111,-0.21,10001053.SH,0
2151,2151,20171227,3.142,0.0001,0,0.0002,0.5,0.0002,0.0001,-0.428237427,3164,-0.039339411,0.343438,0.705753124,68172,-0.308,10001061.SH,0
2152,2152,20171227,3.24,0.0001,0,0.0002,0.5,0.0002,0.0001,-0.465603105,953,-0.039343246,0.098082,-0.120151882,29119,-0.406,10001067.SH,0
2153,2153,20171227,2.9,0.0079,0,0.0002,-38.5,0.008,0.0001,0.101844828,34530,-0.038401046,60.3845,0.131026613,40996,-0.066,10001087.SH,0
2154,2154,20171227,2.75,0.1682,0.118,0.118,-0.425423729,0.1698,0.1132,-0.149760879,19642,0.003629893,2749.7253,-0.350562735,18224,0.084,10001127.SH,28
2155,2155,20171227,2.7,0.2143,0.155,0.155,-0.382580645,0.2162,0.1548,-0.338904557,8450,-0.015205834,1544.5253,-0.60398295,6241,0.134,10001135.SH,28
2156,2156,20171228,2.75,0.1172,0.1316,0.1316,0.109422492,0.1424,0.1135,-0.079254498,23814,0.008735567,3076.4108,-0.346586852,18412,0.105,10001127.SH,27
2157,2157,20171228,2.7,0.1573,0.1748,0.1748,0.100114416,0.1884,0.155,-0.346982709,7972,-0.017862596,1374.5329,-0.618575285,5551,0.155,10001135.SH,27
2158,2158,20171229,2.75,0.1312,0.1299,0.1299,-0.010007698,0.1472,0.1215,-0.20688254,16262,-0.005681197,2153.9572,-0.316450508,19837,0.108,10001127.SH,26
2159,2159,20171229,2.7,0.1756,0.1735,0.1735,-0.012103746,0.1936,0.1665,-0.385497581,5693,-0.023691777,1001.554,-0.591378557,6837,0.158,10001135.SH,26
2160,2160,20180102,3,0.0307,0.0396,0.0396,0.224747475,0.0412,0.0307,-0.355753757,7453,-0.034954127,280.9349,-0.690923659,2130,-0.093,10001157.SH,57
2161,2161,20180102,2.75,0.1296,0.1689,0.1689,0.23268206,0.1703,0.1296,-0.152431063,19484,0.009097813,3099.589,-0.395354858,16106,0.157,10001127.SH,22
2162,2162,20180102,2.7,0.1758,0.2182,0.2182,0.19431714,0.2196,0.1758,-0.371217165,6538,-0.018113714,1358.4652,-0.623016431,5341,0.207,10001135.SH,22
2163,2163,20180103,3.2,0.0073,0.007,0.007,-0.042857143,0.0095,0.0065,-0.358204242,7308,-0.038404142,60.1864,-0.657445882,3713,-0.288,10001173.SH,56
2164,2164,20180103,3,0.0401,0.039,0.039,-0.028205128,0.0492,0.0365,-0.361161725,7133,-0.034515432,309.0047,-0.662035065,3496,-0.088,10001157.SH,56
2165,2165,20180103,2.75,0.1697,0.1724,0.1724,0.015661253,0.1998,0.1662,-0.232621088,14739,0.002738156,2692.6677,-0.436446027,14163,0.162,10001127.SH,21
2166,2166,20180103,2.7,0.219,0.2215,0.2215,0.011286682,0.2488,0.2151,-0.400927189,4780,-0.021980209,1111.0683,-0.622910689,5346,0.212,10001135.SH,21
2167,2167,20180104,3.2,0.0062,0.007,0.007,0.114285714,0.0081,0.0062,-0.418181987,3759,-0.038900357,28.4362,-0.634838337,4782,-0.281,10001173.SH,55
2168,2168,20180104,3,0.04,0.0394,0.0394,-0.015228426,0.0434,0.0373,-0.334375384,8718,-0.033911726,347.6327,-0.611469453,5887,-0.081,10001157.SH,55
2169,2169,20180104,2.75,0.1749,0.1757,0.1757,0.004553216,0.1886,0.1694,-0.392223741,5295,-0.024684501,938.0348,-0.437249663,14125,0.169,10001127.SH,20
2170,2170,20180104,2.7,0.2229,0.2235,0.2235,0.002684564,0.2376,0.2177,-0.433273597,2866,-0.029214219,648.2017,-0.622233943,5378,0.219,10001135.SH,20
2171,2171,20180105,3.2,0.0068,0.0065,0.0065,-0.046153846,0.0084,0.0062,-0.425347544,3335,-0.038979468,23.3743,-0.608487541,6028,-0.267,10001173.SH,54
2172,2172,20180105,3,0.0402,0.0415,0.0415,0.031325301,0.0457,0.0384,-0.363899509,6971,-0.034872975,286.1274,-0.581629185,7298,-0.067,10001157.SH,54
2173,2173,20180105,2.75,0.1785,0.1882,0.1882,0.051540914,0.1941,0.1742,-0.409715137,4260,-0.027147675,780.4291,-0.44393253,13809,0.183,10001127.SH,19
