,trade_date,price,open,settle,close,per,high,low,normcjl,vol,normcje,amount,normccl,oi,jc,ts_code,dt,shibor,g_settle,q,iv
3105,20190116,2.55,0.006,0.0052,0.0052,-0.153846154,0.0065,0.005,-0.407805448,4373,-0.038963649,24.3865,-0.418575704,15008,-0.176,10001673.SH,42,2.306,0.0003,-0.6151849405291101,0.0052490234375
3106,20190116,2.2,0.1656,0.174,0.1709,0.031012288,0.1747,0.1585,-0.391530845,5336,-0.025375152,893.8436,-0.514271813,10483,0.174,10001625.SH,7,2.306,0.0002,0.025764306467184483,0.2293701171875
3107,20190116,2.15,0.2146,0.224,0.22,0.024545455,0.2239,0.2078,-0.432428602,2916,-0.029488423,630.6568,-0.608085723,6047,0.224,10001633.SH,7,2.306,0.0002,0.025278497944274184,0.2896728515625
3108,20190116,2.1,0.2646,0.274,0.2704,0.021449704,0.274,0.2582,-0.423911053,3420,-0.025080784,912.6787,-0.64006197,4535,0.274,10001641.SH,7,2.306,0.0007,0.035781142296761825,0.4097900390625
3109,20190116,2.05,0.3184,0.3258,0.3258,0.022713321,0.33,0.313,-0.471416671,609,-0.036281382,196.0108,-0.714546322,1013,0.324,10001667.SH,42,2.306,0.1792,0.6964700042701689,0.8601837158203125
3110,20190117,2.7,0.0002,0.0001,0.0001,-1.0,0.0002,0.0001,-0.469980179,694,-0.039343145,0.1045,0.30539444,49241,-0.335,10001617.SH,6,2.259,0.0897,-5.982432331268975,0.1094970703125
3111,20190117,2.45,0.004,0.0021,0.0021,-0.904761905,0.0056,0.0017,0.46885995,56247,-0.03626568,197.0155,1.624604958,111620,-0.085,10001565.SH,6,2.259,0.3378,6.8428100582508,0.613037109375
3112,20190117,2.55,0.0051,0.0048,0.0048,-0.0625,0.0074,0.0045,-0.322477854,9422,-0.038535614,51.7742,-0.326030694,19384,-0.185,10001673.SH,41,2.259,0.0004,-0.6632869920614862,0.005313873291015625
3113,20190117,2.2,0.1729,0.165,0.163,-0.060736196,0.1889,0.1592,-0.379819214,6029,-0.023065541,1041.6236,-0.554876571,8563,0.165,10001625.SH,6,2.259,0.0002,0.026160144233976407,0.236572265625
3114,20190117,2.15,0.2196,0.215,0.2103,-0.044222539,0.2387,0.2098,-0.429961217,3062,-0.028713378,680.2479,-0.623798918,5304,0.215,10001633.SH,6,2.259,0.0001,0.023109173828032528,0.27978515625
3115,20190117,2.1,0.2691,0.265,0.2619,-0.027491409,0.2892,0.26,-0.441824946,2360,-0.029315507,641.7208,-0.654019855,3875,0.265,10001641.SH,6,2.259,0.0013,0.0535176254305967,0.474609375
3116,20190117,2.05,0.3298,0.3175,0.3175,-0.038740157,0.3424,0.315,-0.443734635,2247,-0.027751448,741.7968,-0.704373985,1494,0.315,10001667.SH,41,2.259,0.1883,0.7496482962898154,0.8811874389648438
3117,20190118,2.7,0.0001,0.0001,0.0001,0.0,0.0002,0.0001,-0.444410631,2207,-0.039339657,0.3277,0.293191865,48664,-0.291,10001617.SH,5,2.1785,0.0536,-6.841693614797032,0.0760498046875
3118,20190118,2.45,0.0021,0.0048,0.0048,0.5625,0.0053,0.0021,1.014270414,88520,-0.033653215,364.1735,1.386834493,100377,-0.041,10001565.SH,5,2.1785,0.2989,8.128009465199701,0.7003173828125
3119,20190118,2.55,0.0048,0.0097,0.0097,0.505154639,0.0115,0.0048,-0.089377538,23215,-0.036191504,201.7616,-0.140538854,28155,-0.141,10001673.SH,40,2.1785,0.0002,-0.5312728097598811,0.007659912109375
3120,20190118,2.2,0.1708,0.209,0.1999,0.145572786,0.2072,0.1708,-0.286700767,11539,-0.004031492,2259.5132,-0.626928868,5156,0.209,10001625.SH,5,2.1785,0.0002,0.02595722931813927,0.318359375
3121,20190118,2.15,0.2162,0.259,0.2506,0.137270551,0.2569,0.2162,-0.414531608,3975,-0.02439499,956.5591,-0.639237186,4574,0.259,10001633.SH,5,2.1785,0.0001,0.02247367981070188,0.3515625
3122,20190118,2.1,0.2642,0.309,0.301,0.122259136,0.3069,0.2642,-0.424096951,3409,-0.023832918,992.5231,-0.667300995,3247,0.309,10001641.SH,5,2.1785,0.0012,0.05537245846856239,0.5767822265625
3123,20190118,2.05,0.3242,0.359,0.3578,0.093907211,0.363,0.3242,-0.424671548,3375,-0.020994661,1174.1284,-0.683796678,2467,0.359,10001667.SH,40,2.1785,0.1521,0.6149139480166701,0.8549041748046875
3124,20190121,2.7,0.0001,0.0001,0.0001,0.0,0.0002,0.0001,-0.44295724,2293,-0.03934101,0.2411,0.278959051,47991,-0.276,10001617.SH,2,2.24,0.0335,-17.38511558536899,0.0797119140625
3125,20190121,2.6,0.0045,0.0059,0.0059,0.237288136,0.0089,0.0041,-0.116721575,21597,-0.036972593,151.7838,-0.430672538,14436,-0.176,10001675.SH,37,2.24,0.2773,0.42110652029560625,0.23724365234375
3126,20190121,2.45,0.0049,0.0067,0.0067,0.268656716,0.0112,0.0047,2.100595968,152800,-0.019530787,1267.7941,1.307782104,96639,-0.026,10001565.SH,2,2.24,0.0001,-2.4157163590525332,0.022705078125
3127,20190121,2.55,0.0101,0.0127,0.0127,0.204724409,0.0179,0.0095,0.248451458,43205,-0.029699408,617.157,0.258487486,47023,-0.126,10001673.SH,37,2.24,0.0001,-0.5262293020825506,0.008636474609375
3128,20190121,2.2,0.2021,0.224,0.2228,0.092908438,0.2323,0.2006,-0.426615037,3260,-0.028033625,723.7418,-0.655500237,3805,0.224,10001625.SH,2,2.24,0.0001,0.027859789669967557,0.49169921875
3129,20190121,2.15,0.2503,0.274,0.2719,0.079440971,0.2826,0.2503,-0.377436328,6170,-0.012990765,1686.256,-0.703824129,1520,0.274,10001633.SH,2,2.24,0.0013,0.11778017786558899,0.822021484375
3130,20190121,2.1,0.3,0.324,0.3215,0.066874028,0.3332,0.3,-0.413534514,4034,-0.018974014,1303.4191,-0.697944898,1798,0.324,10001641.SH,2,2.24,0.1408,10.94160339663441,0.0
3131,20190121,2.05,0.3666,0.374,0.3721,0.014780973,0.3842,0.3642,-0.436231079,2691,-0.023559655,1010.0078,-0.668252669,3202,0.374,10001667.SH,37,2.24,0.1836,0.7974969584073757,0.9908561706542969
3132,20190122,2.7,0.0001,0.0001,0.0001,0.0,0.0001,0.0001,-0.480914414,47,-0.039344705,0.0047,0.278832161,47985,-0.304,10001617.SH,1,2.243,0.0546,-36.133790039346096,0.172607421875
3133,20190122,2.45,0.0065,0.0006,0.0006,-9.833333333,0.0065,0.0004,0.702112366,70049,-0.037190912,137.8147,1.063265328,85077,-0.054,10001565.SH,1,2.243,0.304,40.14475245632986,0.0
3134,20190122,2.6,0.0061,0.0038,0.004,-0.525,0.0067,0.0034,-0.258393435,13214,-0.038364372,62.7311,-0.314124194,19947,-0.204,10001675.SH,36,2.243,0.0001,-0.8204764367190605,0.0032806396484375
3135,20190122,2.55,0.0128,0.0081,0.0081,-0.580246914,0.0134,0.0072,0.127803074,36066,-0.033972678,343.7327,0.572497613,61871,-0.154,10001673.SH,36,2.243,0.0001,-0.6409772637325795,0.00605010986328125
3136,20190122,2.2,0.2228,0.196,0.1926,-0.156801661,0.2228,0.1879,-0.422170363,3523,-0.028258541,709.3506,-0.674110751,2925,0.196,10001625.SH,1,2.243,0.0001,0.035830007232844206,0.62060546875
3137,20190122,2.15,0.2671,0.246,0.2439,-0.095120951,0.268,0.2384,-0.458606547,1367,-0.033925802,346.7321,-0.716301632,930,0.246,10001633.SH,1,2.243,0.0005,0.09630778737802625,0.927978515625
3138,20190122,2.1,0.3158,0.296,0.2938,-0.074880871,0.3186,0.2882,-0.438461866,2559,-0.027025546,788.2435,-0.722117418,655,0.296,10001641.SH,1,2.243,0.159,25.083780462814225,0.0
3139,20190122,2.05,0.3672,0.3478,0.3482,-0.054566341,0.369,0.3422,-0.45466887,1600,-0.030436794,569.9755,-0.667998889,3214,0.346,10001667.SH,36,2.243,0.2043,0.9162476850091388,0.0
3140,20190123,2.45,0.0003,0.0,0.0001,-2.0,0.0005,0.0001,-0.132472282,20665,-0.039258991,5.4891,0.888622572,76819,-0.058,10001565.SH,0,2.244,0.058,0.0,0.5
3141,20190123,2.7,0.0001,0.0,0.0001,0.0,0.0001,0.0001,-0.472396865,551,-0.039343917,0.0551,0.267560111,47452,-0.308,10001617.SH,0,2.244,0.308,0.0,0.5
3142,20190123,2.6,0.0038,0.0027,0.0027,-0.407407407,0.0045,0.0026,-0.191182533,17191,-0.038394467,60.8055,-0.184104376,26095,-0.208,10001675.SH,35,2.244,0.0,-0.8579584197117652,0.00048828125
3143,20190123,2.55,0.0078,0.0058,0.0058,-0.344827586,0.0093,0.0055,0.001746722,28607,-0.036148139,204.5363,0.812636689,73226,-0.158,10001673.SH,35,2.244,0.0,-0.6683521013899972,0.0009765625
3144,20190123,2.2,0.194,0.192,0.1889,-0.026998412,0.2059,0.1836,-0.392004042,5308,-0.022968261,1047.848,-0.712642974,1103,0.192,10001625.SH,0,2.244,0.0,0.0,0.25
3145,20190123,2.15,0.2441,0.242,0.238,-0.025630252,0.2545,0.2331,-0.465991803,930,-0.035818172,225.6492,-0.721525265,683,0.242,10001633.SH,0,2.244,0.0008,0.0,0.25
3146,20190123,2.1,0.2904,0.292,0.2882,-0.007633588,0.3043,0.2818,-0.46977738,706,-0.036114181,206.7091,-0.72622019,461,0.292,10001641.SH,0,2.244,0.1643,0.0,0.75
3147,20190123,2.05,0.3478,0.342,0.3402,-0.0223398,0.3592,0.3384,-0.457237655,1448,-0.031408077,507.8282,-0.669394678,3148,0.342,10001667.SH,35,2.244,0.2103,0.9807779657002519,0.0
3148,20190124,2.6,0.0031,0.0019,0.0019,-0.631578947,0.0032,0.0016,-0.038576439,26221,-0.038452252,57.1081,0.022578072,35868,-0.197,10001675.SH,34,2.263,0.0006,-0.8286188980291345,0.00359344482421875
3149,20190124,2.55,0.006,0.0051,0.0051,-0.176470588,0.0067,0.004,0.164627955,38245,-0.036246855,198.22,0.93950541,79225,-0.147,10001673.SH,34,2.263,0.1497,0.013275376796675833,0.1477508544921875
3150,20190124,2.05,0.3501,0.3553,0.3553,0.014635519,0.3599,0.3317,-0.437430972,2620,-0.025061942,913.8843,-0.661633247,3515,0.353,10001667.SH,34,2.263,0.197,0.9280845335775662,0.0
3151,20190125,2.6,0.002,0.0027,0.0027,0.259259259,0.0035,0.002,-0.133232777,20620,-0.038424444,58.8874,0.105204524,39775,-0.167,10001675.SH,33,2.362,0.0006,-0.7196026537668664,0.004520416259765625
3152,20190125,2.55,0.0051,0.0069,0.0069,0.260869565,0.0089,0.0051,0.257171806,43721,-0.034391878,316.9103,0.937538617,79132,-0.117,10001673.SH,33,2.362,0.1249,0.029314332048983517,0.14070892333984375
3153,20190125,2.05,0.3668,0.383,0.382,0.039790576,0.3938,0.3651,-0.438664665,2547,-0.024122876,973.9702,-0.658524446,3662,0.383,10001667.SH,33,2.362,0.1697,0.821086239367366,0.0
3154,20190128,2.65,0.0009,0.0014,0.0014,0.357142857,0.0031,0.0009,-0.344126626,8141,-0.03911839,14.4854,-0.654527415,3851,-0.22,10001695.SH,30,2.194,0.0006,-1.0362043512362202,0.00313568115234375
3155,20190128,2.6,0.0038,0.0032,0.0032,-0.1875,0.006,0.0025,0.115787245,35355,-0.036921335,155.0635,0.246707876,46466,-0.17,10001675.SH,30,2.194,0.1265,-0.20856859220757257,0.1210174560546875
3156,20190128,2.55,0.0089,0.0081,0.0081,-0.098765432,0.0135,0.0065,0.429483184,53917,-0.030561793,561.9775,1.163106506,89798,-0.12,10001673.SH,30,2.194,0.1704,0.23708792986215763,0.1952056884765625
3157,20190128,2.05,0.3979,0.3805,0.3805,-0.045729304,0.4136,0.372,-0.446742817,2069,-0.026506308,821.4668,-0.651545503,3992,0.38,10001667.SH,30,2.194,0.22,1.1721946782539823,0.0
3158,20190129,2.65,0.0013,0.0021,0.0021,0.380952381,0.0025,0.0011,-0.353421571,7591,-0.039125306,14.0429,-0.572662301,7722,-0.202,10001695.SH,29,2.078,0.0004,-0.9852435527583243,0.003509521484375
3159,20190129,2.6,0.0032,0.0055,0.0055,0.418181818,0.0059,0.0026,0.049387539,31426,-0.03717365,138.9192,0.298267459,48904,-0.152,10001675.SH,29,2.078,0.1129,-0.2055675551047284,0.12831878662109375
3160,20190129,2.55,0.0078,0.0126,0.0126,0.380952381,0.0131,0.0067,0.397457874,52022,-0.031144523,524.6916,1.443237039,103044,-0.102,10001673.SH,29,2.078,0.1557,0.23512307311075895,0.20924758911132812
3161,20190129,2.05,0.37,0.3982,0.3982,0.070818684,0.4037,0.37,-0.429319021,3100,-0.020624261,1197.8284,-0.656938322,3737,0.398,10001667.SH,29,2.078,0.2022,1.1028957762734717,0.0
3162,20190130,2.65,0.0021,0.0024,0.0024,0.125,0.0034,0.0018,-0.183746578,17631,-0.038604499,47.3666,-0.405865569,15609,-0.213,10001695.SH,28,2.0021,0.0005,-1.0816231838477703,0.0041656494140625
3163,20190130,2.6,0.0049,0.0057,0.0057,0.140350877,0.0074,0.0045,0.038554703,30785,-0.036314357,193.9009,0.355431345,51607,-0.163,10001675.SH,28,2.0021,0.1201,-0.23646397383235843,0.1381378173828125
3164,20190130,2.55,0.0112,0.0124,0.0124,0.096774194,0.016,0.0105,0.38289016,51160,-0.028415884,699.283,1.434629676,102637,-0.113,10001673.SH,28,2.0021,0.1632,0.22506027474421117,0.2193603515625
3165,20190130,2.05,0.3941,0.3916,0.3916,-0.006384065,0.4058,0.3859,-0.451914186,1763,-0.028446068,697.3517,-0.654400525,3857,0.387,10001667.SH,28,2.0021,0.213,1.183732489989641,0.0
3166,20190131,2.65,0.0026,0.0041,0.0041,0.365853659,0.0045,0.0026,-0.108491324,22084,-0.038051062,82.7782,-0.266032934,22221,-0.176,10001695.SH,27,2.238,0.0005,-0.9250408001566729,0.006053924560546875
3167,20190131,2.6,0.0068,0.0092,0.0092,0.260869565,0.0097,0.0057,0.290937806,45719,-0.033346268,383.8134,0.481581023,57572,-0.126,10001675.SH,27,2.238,0.0928,-0.2065965088257297,0.13304519653320312
3168,20190131,2.55,0.015,0.0197,0.0197,0.23857868,0.0207,0.0141,0.766179886,73840,-0.018580998,1328.5661,1.410245673,101484,-0.076,10001673.SH,27,2.238,0.1311,0.21823443215527483,0.22045516967773438
3169,20190131,2.05,0.3992,0.4256,0.425,0.060705882,0.427,0.3992,-0.451846587,1767,-0.02779424,739.0588,-0.651185981,4009,0.424,10001667.SH,27,2.238,0.1778,1.0187686934064342,0.0
3170,20190201,2.65,0.0055,0.0061,0.0061,0.098360656,0.0079,0.0048,0.132518146,36345,-0.036074923,209.221,-0.060746275,31928,-0.158,10001695.SH,26,2.1,0.0006,-0.8711506957147143,0.0085601806640625
3171,20190201,2.6,0.0125,0.0119,0.0119,-0.050420168,0.0139,0.0102,0.577661505,62685,-0.027595163,751.7967,0.602655105,63297,-0.108,10001675.SH,26,2.1,0.0815,-0.1930951746975949,0.13443756103515625
3172,20190201,2.55,0.0251,0.0242,0.0242,-0.037190083,0.0291,0.0204,1.125218256,95085,-0.004679398,2218.0571,1.384550475,100269,-0.058,10001673.SH,26,2.1,0.1195,0.2335306215169756,0.22647476196289062
3173,20190201,2.05,0.4304,0.4431,0.4409,0.023814924,0.4456,0.4245,-0.454466071,1612,-0.028408511,699.7548,-0.650424642,4045,0.442,10001667.SH,26,2.1,0.1625,0.9584833340035235,0.0
3174,20190211,2.7,0.0024,0.0016,0.0016,-0.5,0.0024,0.0013,-0.318489478,9658,-0.039095369,15.9584,-0.648373256,4142,-0.184,10001699.SH,16,2.265,0.0004,-1.5976356707098864,0.003871917724609375
3175,20190211,2.65,0.0045,0.0035,0.0035,-0.285714286,0.0046,0.0029,0.105985303,34775,-0.037353954,127.3825,0.081328081,38646,-0.134,10001695.SH,16,2.265,0.0583,-0.6839049088647253,0.09149932861328125
3176,20190211,2.6,0.0095,0.0092,0.0092,-0.032608696,0.0103,0.0066,0.57336893,62431,-0.030855986,543.1536,0.856646325,75307,-0.084,10001675.SH,16,2.265,0.0955,0.04429158794024825,0.17629241943359375
3177,20190211,2.55,0.02,0.021,0.021,0.047619048,0.0226,0.015,1.376164867,109934,-0.005782893,2147.4502,1.693104338,114859,-0.034,10001673.SH,16,2.265,0.1408,0.8152874459030006,0.30712127685546875
3178,20190211,2.05,0.4305,0.466,0.4628,0.069792567,0.4659,0.43,-0.459485342,1315,-0.03011799,590.3741,-0.651587799,3990,0.466,10001667.SH,16,2.265,0.1886,1.7974666657624023,0.0
3179,20190212,2.7,0.0015,0.0013,0.0013,-0.153846154,0.0018,0.0011,-0.407873048,4369,-0.039245009,6.3837,-0.611236821,5898,-0.176,10001699.SH,15,2.017,0.0003,-1.6290809705660507,0.003147125244140625
3180,20190212,2.65,0.0034,0.0034,0.0034,0.0,0.0039,0.0028,-0.224441536,15223,-0.038560201,50.201,0.205278334,44507,-0.126,10001695.SH,15,2.017,0.0528,-0.70694627515948,0.0870361328125
3181,20190212,2.6,0.0088,0.0093,0.0093,0.053763441,0.0101,0.0077,0.422537325,53506,-0.031875766,477.9032,1.23657574,93272,-0.076,10001675.SH,15,2.017,0.0887,0.053606391109178156,0.1732940673828125
3182,20190212,2.55,0.0207,0.023,0.023,0.1,0.0247,0.0194,1.204698484,99788,-0.004703814,2216.4948,1.812888374,120523,-0.026,10001673.SH,15,2.017,0.1331,0.8456858805412166,0.31467437744140625
3183,20190212,2.05,0.4641,0.474,0.4701,0.012763242,0.4754,0.456,-0.462442824,1140,-0.031016319,532.8947,-0.65571172,3795,0.474,10001667.SH,15,2.017,0.1801,1.8190058897969736,0.0
3184,20190213,2.7,0.0013,0.0049,0.0049,0.734693878,0.0062,0.0011,0.141762391,36892,-0.037102571,143.4672,-0.240062808,23449,-0.129,10001699.SH,14,1.722,0.0004,-1.3025997528835467,0.0087127685546875
3185,20190213,2.65,0.0034,0.0117,0.0117,0.709401709,0.0147,0.0029,1.029429624,89417,-0.027468146,759.9238,0.410459251,54209,-0.079,10001695.SH,14,1.722,0.0311,-0.5801326432756643,0.09659576416015625
3186,20190213,2.6,0.0102,0.026,0.026,0.607692308,0.0327,0.0088,2.474894947,174948,0.014455866,3442.4229,1.31985779,97210,-0.029,10001675.SH,14,1.722,0.0557,0.02451841661366367,0.19356536865234375
3187,20190213,2.55,0.0243,0.0496,0.0496,0.510080645,0.0589,0.0229,3.681784386,246362,0.105111451,9243.0014,1.62107319,111453,0.021,10001673.SH,14,1.722,0.0903,0.6508030357551695,0.3444557189941406
3188,20190213,2.05,0.4711,0.521,0.5181,0.090716078,0.5318,0.4704,-0.428727524,3135,-0.014586207,1584.172,-0.677769409,2752,0.521,10001667.SH,14,1.722,0.1346,1.4164372933837428,0.0
3189,20190214,2.7,0.005,0.0061,0.0061,0.180327869,0.0085,0.0041,0.526708307,59670,-0.033087899,400.3451,0.10338577,39689,-0.133,10001699.SH,13,1.721,0.0004,-1.460311366276812,0.010528564453125
3190,20190214,2.65,0.011,0.013,0.013,0.153846154,0.0178,0.0102,1.358470672,108887,-0.014804441,1570.2083,0.746357881,70092,-0.083,10001695.SH,13,1.721,0.0323,-0.6708871647418012,0.10707855224609375
3191,20190214,2.75,0.0136,0.0178,0.0178,0.235955056,0.0197,0.013,-0.327040827,9152,-0.036879219,157.7583,-0.638983406,4586,-0.183,10001705.SH,41,1.721,0.0583,-0.46349757964228405,0.0941925048828125
3192,20190214,2.6,0.0252,0.0281,0.0281,0.103202847,0.0348,0.0241,2.841065075,196615,0.052647447,5886.1032,1.761413384,118089,-0.033,10001675.SH,13,1.721,0.0939,0.3787233197573403,0.2838134765625
3193,20190214,2.55,0.0484,0.0517,0.0517,0.063829787,0.0598,0.0467,2.368087581,168628,0.101982668,9042.8069,1.675466647,114025,0.017,10001673.SH,13,1.721,0.136,1.148236123019646,0.46369171142578125
3194,20190214,2.05,0.5142,0.5193,0.5193,0.009820913,0.5294,0.512,-0.452387384,1735,-0.025228906,903.2011,-0.692594375,2051,0.517,10001667.SH,13,1.721,0.1903,2.150294707881046,0.0
3195,20190215,2.7,0.006,0.002,0.002,-2.0,0.0063,0.0016,0.349377659,49177,-0.036571363,177.4564,0.133627855,41119,-0.189,10001699.SH,12,1.713,0.0003,-2.20938456353408,0.00464630126953125
3196,20190215,2.65,0.0122,0.0043,0.0043,-1.837209302,0.0134,0.003,1.361191555,109048,-0.026956104,792.6867,0.990811213,81651,-0.139,10001695.SH,12,1.713,0.0555,-1.0279143134844024,0.10796356201171875
3197,20190215,2.6,0.0264,0.0091,0.0091,-1.901098901,0.0274,0.0075,3.081314049,210831,0.011892664,3278.417,1.98452807,128639,-0.089,10001675.SH,12,1.713,0.0943,-0.028285479077148925,0.20096588134765625
3198,20190215,2.75,0.0178,0.01,0.01,-0.78,0.0178,0.01,-0.208488031,16167,-0.035925305,218.7943,-0.481259299,12044,-0.239,10001705.SH,40,1.713,0.139,-0.3732590202626647,0.14189529418945312
3199,20190215,2.55,0.0497,0.0204,0.0204,-1.43627451,0.0505,0.0186,3.56321469,239346,0.07642164,7407.2899,2.087203122,133494,-0.039,10001673.SH,12,1.713,0.189,1.6301992724268106,0.4327239990234375
3200,20190215,2.05,0.5121,0.4645,0.4645,-0.10247578,0.5162,0.4617,-0.457795352,1415,-0.028685525,682.0301,-0.69604155,1888,0.461,10001667.SH,12,1.713,0.239,3.0109040159575287,0.0
3201,20190218,2.7,0.0026,0.004,0.004,0.35,0.0045,0.0021,0.194371779,40005,-0.03713673,141.2815,0.328826769,50349,-0.129,10001699.SH,9,1.8224,0.0003,-2.0228110676799504,0.0086517333984375
3202,20190218,2.65,0.0057,0.0102,0.0102,0.441176471,0.0106,0.0056,1.179416234,98292,-0.026638463,813.0109,1.09955583,86793,-0.079,10001695.SH,9,1.8224,0.0255,-0.9742428429210199,0.10123443603515625
3203,20190218,2.75,0.0116,0.0174,0.0174,0.333333333,0.0175,0.0116,-0.141446129,20134,-0.034533952,307.8197,-0.373381763,17145,-0.179,10001705.SH,37,1.8224,0.0512,-0.52351399711755,0.09078216552734375
3204,20190218,2.6,0.012,0.0236,0.0236,0.491525424,0.0237,0.012,2.76606332,192177,0.018391048,3694.2147,1.870263743,123236,-0.029,10001675.SH,9,1.8224,0.0879,0.5793747021276352,0.30611419677734375
3205,20190218,2.55,0.0265,0.0477,0.0477,0.444444444,0.0477,0.0263,3.755146851,250703,0.11445491,9840.8407,1.680478796,114262,0.021,10001673.SH,9,1.8224,0.132,1.714847505019635,0.5296401977539062
3206,20190218,2.05,0.4885,0.521,0.5197,0.060034635,0.5222,0.4885,-0.464251113,1033,-0.031089309,528.2245,-0.697225855,1832,0.521,10001667.SH,9,1.8224,0.1892,3.1156875374022643,0.0
3207,20190219,2.7,0.0039,0.003,0.003,-0.3,0.0065,0.002,0.888839358,81098,-0.033785015,355.7403,0.594555302,62914,-0.133,10001699.SH,8,1.967,0.0003,-2.330647227187223,0.00749969482421875
3208,20190219,2.65,0.0115,0.0087,0.0087,-0.32183908,0.0173,0.0063,2.390344749,169945,-0.007859552,2014.5756,1.379390287,100025,-0.083,10001695.SH,8,1.967,0.0281,-1.0968136741288246,0.1068115234375
3209,20190219,2.75,0.0176,0.0198,0.0198,0.111111111,0.0241,0.0168,0.048677743,31384,-0.02937602,637.8489,-0.339544465,18745,-0.183,10001705.SH,36,1.967,0.0546,-0.5491502988339764,0.10079574584960938
3210,20190219,2.6,0.026,0.0217,0.0217,-0.198156682,0.0387,0.0175,5.153799452,333464,0.10372812,9154.4893,1.973467503,128116,-0.033,10001675.SH,8,1.967,0.0924,0.6952562961634885,0.32485198974609375
3211,20190219,2.55,0.0511,0.0446,0.0446,-0.14573991,0.0713,0.0381,4.421577497,290137,0.199059843,15254.2695,1.614094247,111123,0.017,10001673.SH,8,1.967,0.1348,1.966656136050833,0.5541915893554688
3212,20190219,2.05,0.5319,0.517,0.5186,-0.02564597,0.555,0.5084,-0.46141193,1201,-0.029472792,631.657,-0.699340687,1732,0.517,10001667.SH,8,1.967,0.193,3.5831082279407207,0.0
3213,20190220,2.7,0.0031,0.0032,0.0032,0.03125,0.0048,0.0021,0.167365739,38407,-0.037332556,128.7516,0.735868319,69596,-0.123,10001699.SH,7,1.854,0.0002,-2.470589509761133,0.00750732421875
3214,20190220,2.65,0.0116,0.0104,0.0104,-0.115384615,0.0137,0.0071,0.965564903,85638,-0.02539834,892.3599,1.552023953,108188,-0.073,10001695.SH,7,1.854,0.0231,-1.1874211653326223,0.10931396484375
3215,20190220,2.75,0.022,0.0202,0.0202,-0.089108911,0.0235,0.0171,-0.187549055,17406,-0.033753614,357.7495,-0.232470564,23808,-0.173,10001705.SH,35,1.854,0.049,-0.5490683229912012,0.09663009643554688
3216,20190220,2.6,0.0281,0.025,0.025,-0.124,0.0319,0.0183,3.298055263,223656,0.049012621,5653.5296,2.213606579,139471,-0.023,10001675.SH,7,1.854,0.0844,0.7607400058503896,0.3458709716796875
3217,20190220,2.55,0.0531,0.0488,0.0488,-0.088114754,0.0602,0.0393,3.115874344,212876,0.128306246,10727.1155,1.483165051,104932,0.027,10001673.SH,7,1.854,0.1269,2.1902942780144756,0.5915298461914062
