,ts_code,name,opt_code,opt_type,exercise_price,list_date,delist_date
51,10004710.SH,华泰柏瑞沪深300ETF期权2306认沽3.643,OP510300.SH,ETF期权,3.643,20221027,20230628
52,10004195.SH,华泰柏瑞沪深300ETF期权2205认沽4.40,OP510300.SH,ETF期权,4.4,20220324,20220525
53,10003458.SH,华泰柏瑞沪深300ETF期权2107认沽4.60,OP510300.SH,ETF期权,4.6,20210617,20210728
54,10003408.SH,华泰柏瑞沪深300ETF期权2112认沽6.25,OP510300.SH,ETF期权,6.25,20210429,20211222
55,10003307.SH,华泰柏瑞沪深300ETF期权2103认购4.60,OP510300.SH,ETF期权,4.6,20210309,20210324
56,10004958.SH,华泰柏瑞沪深300ETF期权2302认购3.544,OP510300.SH,ETF期权,3.544,20221229,20230222
57,10004439.SH,华泰柏瑞沪深300ETF期权2303认沽4.529,OP510300.SH,ETF期权,4.529,20220728,20230322
58,10004015.SH,华泰柏瑞沪深300ETF期权2206认购4.20,OP510300.SH,ETF期权,4.2,20220128,20220622
59,10003859.SH,华泰柏瑞沪深300ETF期权2202认购4.529,OP510300.SH,ETF期权,4.529,20211223,20220223
60,10003253.SH,华泰柏瑞沪深300ETF期权2109认购6.75,OP510300.SH,ETF期权,6.75,20210210,20210922
61,10004008.SH,华泰柏瑞沪深300ETF期权2209认沽4.90,OP510300.SH,ETF期权,4.9,20220127,20220928
62,10002495.SH,华泰柏瑞沪深300ETF期权2012认购3.40,OP510300.SH,ETF期权,3.4,20200423,20201223
63,10002496.SH,华泰柏瑞沪深300ETF期权2012认购3.50,OP510300.SH,ETF期权,3.5,20200423,20201223
64,10002497.SH,华泰柏瑞沪深300ETF期权2012认购3.60,OP510300.SH,ETF期权,3.6,20200423,20201223
65,10002498.SH,华泰柏瑞沪深300ETF期权2012认购3.70,OP510300.SH,ETF期权,3.7,20200423,20201223
66,10002499.SH,华泰柏瑞沪深300ETF期权2012认购3.80,OP510300.SH,ETF期权,3.8,20200423,20201223
67,10002500.SH,华泰柏瑞沪深300ETF期权2012认购3.90,OP510300.SH,ETF期权,3.9,20200423,20201223
68,10002501.SH,华泰柏瑞沪深300ETF期权2012认购4.00,OP510300.SH,ETF期权,4.0,20200423,20201223
69,10002502.SH,华泰柏瑞沪深300ETF期权2012认购4.10,OP510300.SH,ETF期权,4.1,20200423,20201223
70,10002503.SH,华泰柏瑞沪深300ETF期权2012认购4.20,OP510300.SH,ETF期权,4.2,20200423,20201223
71,10002504.SH,华泰柏瑞沪深300ETF期权2012认沽3.40,OP510300.SH,ETF期权,3.4,20200423,20201223
72,10002505.SH,华泰柏瑞沪深300ETF期权2012认沽3.50,OP510300.SH,ETF期权,3.5,20200423,20201223
73,10002506.SH,华泰柏瑞沪深300ETF期权2012认沽3.60,OP510300.SH,ETF期权,3.6,20200423,20201223
74,10002507.SH,华泰柏瑞沪深300ETF期权2012认沽3.70,OP510300.SH,ETF期权,3.7,20200423,20201223
75,10002508.SH,华泰柏瑞沪深300ETF期权2012认沽3.80,OP510300.SH,ETF期权,3.8,20200423,20201223
76,10002509.SH,华泰柏瑞沪深300ETF期权2012认沽3.90,OP510300.SH,ETF期权,3.9,20200423,20201223
77,10002510.SH,华泰柏瑞沪深300ETF期权2012认沽4.00,OP510300.SH,ETF期权,4.0,20200423,20201223
78,10002511.SH,华泰柏瑞沪深300ETF期权2012认沽4.10,OP510300.SH,ETF期权,4.1,20200423,20201223
79,10002512.SH,华泰柏瑞沪深300ETF期权2012认沽4.20,OP510300.SH,ETF期权,4.2,20200423,20201223
80,10004749.SH,华泰柏瑞沪深300ETF期权2211认购3.20,OP510300.SH,ETF期权,3.2,20221031,20221123
81,10004750.SH,华泰柏瑞沪深300ETF期权2211认沽3.20,OP510300.SH,ETF期权,3.2,20221031,20221123
82,10004751.SH,华泰柏瑞沪深300ETF期权2212认购3.20,OP510300.SH,ETF期权,3.2,20221031,20221228
83,10004752.SH,华泰柏瑞沪深300ETF期权2212认沽3.20,OP510300.SH,ETF期权,3.2,20221031,20221228
84,10004753.SH,华泰柏瑞沪深300ETF期权2303认购3.151,OP510300.SH,ETF期权,3.151,20221031,20230322
85,10004754.SH,华泰柏瑞沪深300ETF期权2303认沽3.151,OP510300.SH,ETF期权,3.151,20221031,20230322
86,10004755.SH,华泰柏瑞沪深300ETF期权2306认购3.151,OP510300.SH,ETF期权,3.151,20221031,20230628
87,10004756.SH,华泰柏瑞沪深300ETF期权2306认沽3.151,OP510300.SH,ETF期权,3.151,20221031,20230628
88,10003562.SH,华泰柏瑞沪深300ETF期权2203认沽4.726,OP510300.SH,ETF期权,4.726,20210729,20220323
89,10004970.SH,华泰柏瑞沪深300ETF期权2302认沽3.84,OP510300.SH,ETF期权,3.84,20221229,20230222
90,10003727.SH,华泰柏瑞沪深300ETF期权2201认购4.529,OP510300.SH,ETF期权,4.529,20211125,20220126
91,10004310.SH,华泰柏瑞沪深300ETF期权2207认沽3.80,OP510300.SH,ETF期权,3.8,20220526,20220727
92,10003482.SH,华泰柏瑞沪深300ETF期权2108认购5.00,OP510300.SH,ETF期权,5.0,20210624,20210825
93,10003731.SH,华泰柏瑞沪深300ETF期权2201认购4.923,OP510300.SH,ETF期权,4.923,20211125,20220126
94,10004697.SH,华泰柏瑞沪深300ETF期权2306认购3.249,OP510300.SH,ETF期权,3.249,20221027,20230628
95,10004148.SH,华泰柏瑞沪深300ETF期权2203认购3.70,OP510300.SH,ETF期权,3.7,20220316,20220323
96,10004207.SH,华泰柏瑞沪深300ETF期权2205认购3.60,OP510300.SH,ETF期权,3.6,20220422,20220525
97,10004113.SH,华泰柏瑞沪深300ETF期权2209认购3.80,OP510300.SH,ETF期权,3.8,20220310,20220928
98,10004056.SH,华泰柏瑞沪深300ETF期权2204认购4.50,OP510300.SH,ETF期权,4.5,20220224,20220427
99,10004267.SH,华泰柏瑞沪深300ETF期权2212认沽3.80,OP510300.SH,ETF期权,3.8,20220428,20221228
100,10005214.SH,华泰柏瑞沪深300ETF期权2304认沽4.10,OP510300.SH,ETF期权,4.1,20230223,20230426
101,10003866.SH,华泰柏瑞沪深300ETF期权2202认购5.662,OP510300.SH,ETF期权,5.662,20211223,20220223
102,10005217.SH,华泰柏瑞沪深300ETF期权2304认沽4.40,OP510300.SH,ETF期权,4.4,20230223,20230426
103,10004336.SH,华泰柏瑞沪深300ETF期权2212认沽4.70,OP510300.SH,ETF期权,4.7,20220616,20221228
104,10004714.SH,华泰柏瑞沪深300ETF期权2306认沽4.037,OP510300.SH,ETF期权,4.037,20221027,20230628
105,10003401.SH,华泰柏瑞沪深300ETF期权2112认沽4.80,OP510300.SH,ETF期权,4.8,20210429,20211222
106,10005203.SH,华泰柏瑞沪深300ETF期权2304认购3.90,OP510300.SH,ETF期权,3.9,20230223,20230426
107,10004188.SH,华泰柏瑞沪深300ETF期权2205认购4.60,OP510300.SH,ETF期权,4.6,20220324,20220525
108,10005285.SH,华泰柏瑞沪深300ETF期权2305认购4.20,OP510300.SH,ETF期权,4.2,20230323,20230524
109,10003607.SH,华泰柏瑞沪深300ETF期权2110认购6.00,OP510300.SH,ETF期权,6.0,20210826,20211027
110,10003660.SH,华泰柏瑞沪深300ETF期权2111认沽6.00,OP510300.SH,ETF期权,6.0,20210928,20211124
111,10004479.SH,华泰柏瑞沪深300ETF期权2210认购4.10,OP510300.SH,ETF期权,4.1,20220825,20221026
112,10004674.SH,华泰柏瑞沪深300ETF期权2211认沽3.30,OP510300.SH,ETF期权,3.3,20221025,20221123
113,10003699.SH,华泰柏瑞沪深300ETF期权2206认沽4.825,OP510300.SH,ETF期权,4.825,20211028,20220622
114,10003653.SH,华泰柏瑞沪深300ETF期权2111认沽4.80,OP510300.SH,ETF期权,4.8,20210923,20211124
115,10004225.SH,华泰柏瑞沪深300ETF期权2205认购3.40,OP510300.SH,ETF期权,3.4,20220426,20220525
116,10003701.SH,华泰柏瑞沪深300ETF期权2206认沽5.169,OP510300.SH,ETF期权,5.169,20211028,20220622
117,10004495.SH,华泰柏瑞沪深300ETF期权2210认购4.60,OP510300.SH,ETF期权,4.6,20220826,20221026
118,10003559.SH,华泰柏瑞沪深300ETF期权2203认沽4.431,OP510300.SH,ETF期权,4.431,20210729,20220323
119,10004924.SH,华泰柏瑞沪深300ETF期权2306认沽4.332,OP510300.SH,ETF期权,4.332,20221202,20230628
120,10004227.SH,华泰柏瑞沪深300ETF期权2205认沽3.40,OP510300.SH,ETF期权,3.4,20220426,20220525
121,10004088.SH,华泰柏瑞沪深300ETF期权2204认购4.00,OP510300.SH,ETF期权,4.0,20220308,20220427
122,10004372.SH,华泰柏瑞沪深300ETF期权2208认沽4.30,OP510300.SH,ETF期权,4.3,20220623,20220824
123,10003344.SH,华泰柏瑞沪深300ETF期权2105认购4.60,OP510300.SH,ETF期权,4.6,20210325,20210526
124,10004808.SH,华泰柏瑞沪深300ETF期权2301认沽3.544,OP510300.SH,ETF期权,3.544,20221124,20230130
125,10004362.SH,华泰柏瑞沪深300ETF期权2208认购4.20,OP510300.SH,ETF期权,4.2,20220623,20220824
126,10003433.SH,华泰柏瑞沪深300ETF期权2107认购4.70,OP510300.SH,ETF期权,4.7,20210527,20210728
127,10004971.SH,华泰柏瑞沪深300ETF期权2302认沽3.938,OP510300.SH,ETF期权,3.938,20221229,20230222
128,10003688.SH,华泰柏瑞沪深300ETF期权2206认购4.628,OP510300.SH,ETF期权,4.628,20211028,20220622
129,10005213.SH,华泰柏瑞沪深300ETF期权2304认沽4.00,OP510300.SH,ETF期权,4.0,20230223,20230426
130,10003523.SH,华泰柏瑞沪深300ETF期权2108认沽4.40,OP510300.SH,ETF期权,4.4,20210728,20210825
131,10003642.SH,华泰柏瑞沪深300ETF期权2111认购4.60,OP510300.SH,ETF期权,4.6,20210923,20211124
132,10004147.SH,华泰柏瑞沪深300ETF期权2203认购3.60,OP510300.SH,ETF期权,3.6,20220316,20220323
133,10004308.SH,华泰柏瑞沪深300ETF期权2207认沽3.60,OP510300.SH,ETF期权,3.6,20220526,20220727
134,10004272.SH,华泰柏瑞沪深300ETF期权2212认沽4.30,OP510300.SH,ETF期权,4.3,20220428,20221228
135,10004622.SH,华泰柏瑞沪深300ETF期权2211认沽3.50,OP510300.SH,ETF期权,3.5,20220929,20221123
136,10003310.SH,华泰柏瑞沪深300ETF期权2104认沽4.60,OP510300.SH,ETF期权,4.6,20210309,20210428
137,10004616.SH,华泰柏瑞沪深300ETF期权2211认购3.80,OP510300.SH,ETF期权,3.8,20220929,20221123
138,10003703.SH,华泰柏瑞沪深300ETF期权2206认沽5.662,OP510300.SH,ETF期权,5.662,20211028,20220622
139,10004370.SH,华泰柏瑞沪深300ETF期权2208认沽4.10,OP510300.SH,ETF期权,4.1,20220623,20220824
140,10002581.SH,华泰柏瑞沪深300ETF期权2007认购4.60,OP510300.SH,ETF期权,4.6,20200629,20200722
141,10002582.SH,华泰柏瑞沪深300ETF期权2007认沽4.60,OP510300.SH,ETF期权,4.6,20200629,20200722
142,10002583.SH,华泰柏瑞沪深300ETF期权2012认购4.60,OP510300.SH,ETF期权,4.6,20200629,20201223
143,10002584.SH,华泰柏瑞沪深300ETF期权2012认沽4.60,OP510300.SH,ETF期权,4.6,20200629,20201223
144,10002603.SH,华泰柏瑞沪深300ETF期权2008认购3.80,OP510300.SH,ETF期权,3.8,20200629,20200826
145,10002604.SH,华泰柏瑞沪深300ETF期权2008认购3.90,OP510300.SH,ETF期权,3.9,20200629,20200826
146,10002605.SH,华泰柏瑞沪深300ETF期权2008认购4.00,OP510300.SH,ETF期权,4.0,20200629,20200826
147,10002606.SH,华泰柏瑞沪深300ETF期权2008认购4.10,OP510300.SH,ETF期权,4.1,20200629,20200826
148,10002607.SH,华泰柏瑞沪深300ETF期权2008认购4.20,OP510300.SH,ETF期权,4.2,20200629,20200826
149,10002608.SH,华泰柏瑞沪深300ETF期权2008认购4.30,OP510300.SH,ETF期权,4.3,20200629,20200826
150,10002609.SH,华泰柏瑞沪深300ETF期权2008认购4.40,OP510300.SH,ETF期权,4.4,20200629,20200826
151,10002610.SH,华泰柏瑞沪深300ETF期权2008认购4.50,OP510300.SH,ETF期权,4.5,20200629,20200826
152,10002611.SH,华泰柏瑞沪深300ETF期权2008认购4.60,OP510300.SH,ETF期权,4.6,20200629,20200826
153,10002612.SH,华泰柏瑞沪深300ETF期权2008认沽3.80,OP510300.SH,ETF期权,3.8,20200629,20200826
154,10002613.SH,华泰柏瑞沪深300ETF期权2008认沽3.90,OP510300.SH,ETF期权,3.9,20200629,20200826
155,10002614.SH,华泰柏瑞沪深300ETF期权2008认沽4.00,OP510300.SH,ETF期权,4.0,20200629,20200826
156,10002615.SH,华泰柏瑞沪深300ETF期权2008认沽4.10,OP510300.SH,ETF期权,4.1,20200629,20200826
157,10002616.SH,华泰柏瑞沪深300ETF期权2008认沽4.20,OP510300.SH,ETF期权,4.2,20200629,20200826
158,10002617.SH,华泰柏瑞沪深300ETF期权2008认沽4.30,OP510300.SH,ETF期权,4.3,20200629,20200826
159,10002618.SH,华泰柏瑞沪深300ETF期权2008认沽4.40,OP510300.SH,ETF期权,4.4,20200629,20200826
160,10002619.SH,华泰柏瑞沪深300ETF期权2008认沽4.50,OP510300.SH,ETF期权,4.5,20200629,20200826
161,10002620.SH,华泰柏瑞沪深300ETF期权2008认沽4.60,OP510300.SH,ETF期权,4.6,20200629,20200826
162,10005284.SH,华泰柏瑞沪深300ETF期权2305认购4.10,OP510300.SH,ETF期权,4.1,20230323,20230524
163,10003969.SH,华泰柏瑞沪深300ETF期权2202认购4.30,OP510300.SH,ETF期权,4.3,20220126,20220223
164,10003886.SH,华泰柏瑞沪深300ETF期权2206认沽4.332,OP510300.SH,ETF期权,4.332,20220114,20220622
165,10004613.SH,华泰柏瑞沪深300ETF期权2211认购3.50,OP510300.SH,ETF期权,3.5,20220929,20221123
166,10003643.SH,华泰柏瑞沪深300ETF期权2111认购4.70,OP510300.SH,ETF期权,4.7,20210923,20211124
167,10004324.SH,华泰柏瑞沪深300ETF期权2212认沽4.60,OP510300.SH,ETF期权,4.6,20220607,20221228
168,10004270.SH,华泰柏瑞沪深300ETF期权2212认沽4.10,OP510300.SH,ETF期权,4.1,20220428,20221228
169,10002573.SH,华泰柏瑞沪深300ETF期权2007认购4.50,OP510300.SH,ETF期权,4.5,20200619,20200722
170,10002574.SH,华泰柏瑞沪深300ETF期权2007认沽4.50,OP510300.SH,ETF期权,4.5,20200619,20200722
171,10002575.SH,华泰柏瑞沪深300ETF期权2012认购4.50,OP510300.SH,ETF期权,4.5,20200619,20201223
172,10002576.SH,华泰柏瑞沪深300ETF期权2012认沽4.50,OP510300.SH,ETF期权,4.5,20200619,20201223
173,10004334.SH,华泰柏瑞沪深300ETF期权2207认沽4.70,OP510300.SH,ETF期权,4.7,20220616,20220727
174,10004157.SH,华泰柏瑞沪深300ETF期权2206认沽3.60,OP510300.SH,ETF期权,3.6,20220316,20220622
175,10003895.SH,华泰柏瑞沪深300ETF期权2201认购4.40,OP510300.SH,ETF期权,4.4,20220119,20220126
176,10003896.SH,华泰柏瑞沪深300ETF期权2201认购4.50,OP510300.SH,ETF期权,4.5,20220119,20220126
177,10003897.SH,华泰柏瑞沪深300ETF期权2201认购4.60,OP510300.SH,ETF期权,4.6,20220119,20220126
178,10003898.SH,华泰柏瑞沪深300ETF期权2201认购4.70,OP510300.SH,ETF期权,4.7,20220119,20220126
179,10003899.SH,华泰柏瑞沪深300ETF期权2201认购4.80,OP510300.SH,ETF期权,4.8,20220119,20220126
180,10003900.SH,华泰柏瑞沪深300ETF期权2201认购4.90,OP510300.SH,ETF期权,4.9,20220119,20220126
181,10003901.SH,华泰柏瑞沪深300ETF期权2201认购5.00,OP510300.SH,ETF期权,5.0,20220119,20220126
182,10003902.SH,华泰柏瑞沪深300ETF期权2201认购5.25,OP510300.SH,ETF期权,5.25,20220119,20220126
183,10003903.SH,华泰柏瑞沪深300ETF期权2201认购5.50,OP510300.SH,ETF期权,5.5,20220119,20220126
184,10003904.SH,华泰柏瑞沪深300ETF期权2201认沽4.40,OP510300.SH,ETF期权,4.4,20220119,20220126
185,10003905.SH,华泰柏瑞沪深300ETF期权2201认沽4.50,OP510300.SH,ETF期权,4.5,20220119,20220126
186,10003906.SH,华泰柏瑞沪深300ETF期权2201认沽4.60,OP510300.SH,ETF期权,4.6,20220119,20220126
187,10003907.SH,华泰柏瑞沪深300ETF期权2201认沽4.70,OP510300.SH,ETF期权,4.7,20220119,20220126
188,10003908.SH,华泰柏瑞沪深300ETF期权2201认沽4.80,OP510300.SH,ETF期权,4.8,20220119,20220126
189,10003909.SH,华泰柏瑞沪深300ETF期权2201认沽4.90,OP510300.SH,ETF期权,4.9,20220119,20220126
190,10003910.SH,华泰柏瑞沪深300ETF期权2201认沽5.00,OP510300.SH,ETF期权,5.0,20220119,20220126
191,10003911.SH,华泰柏瑞沪深300ETF期权2201认沽5.25,OP510300.SH,ETF期权,5.25,20220119,20220126
192,10003912.SH,华泰柏瑞沪深300ETF期权2201认沽5.50,OP510300.SH,ETF期权,5.5,20220119,20220126
193,10003913.SH,华泰柏瑞沪深300ETF期权2202认购4.40,OP510300.SH,ETF期权,4.4,20220119,20220223
194,10003914.SH,华泰柏瑞沪深300ETF期权2202认购4.50,OP510300.SH,ETF期权,4.5,20220119,20220223
195,10003915.SH,华泰柏瑞沪深300ETF期权2202认购4.60,OP510300.SH,ETF期权,4.6,20220119,20220223
196,10003916.SH,华泰柏瑞沪深300ETF期权2202认购4.70,OP510300.SH,ETF期权,4.7,20220119,20220223
197,10003917.SH,华泰柏瑞沪深300ETF期权2202认购4.80,OP510300.SH,ETF期权,4.8,20220119,20220223
198,10003918.SH,华泰柏瑞沪深300ETF期权2202认购4.90,OP510300.SH,ETF期权,4.9,20220119,20220223
199,10003919.SH,华泰柏瑞沪深300ETF期权2202认购5.00,OP510300.SH,ETF期权,5.0,20220119,20220223
200,10003920.SH,华泰柏瑞沪深300ETF期权2202认购5.25,OP510300.SH,ETF期权,5.25,20220119,20220223
201,10003921.SH,华泰柏瑞沪深300ETF期权2202认购5.50,OP510300.SH,ETF期权,5.5,20220119,20220223
202,10003922.SH,华泰柏瑞沪深300ETF期权2202认沽4.40,OP510300.SH,ETF期权,4.4,20220119,20220223
203,10003923.SH,华泰柏瑞沪深300ETF期权2202认沽4.50,OP510300.SH,ETF期权,4.5,20220119,20220223
204,10003924.SH,华泰柏瑞沪深300ETF期权2202认沽4.60,OP510300.SH,ETF期权,4.6,20220119,20220223
205,10003925.SH,华泰柏瑞沪深300ETF期权2202认沽4.70,OP510300.SH,ETF期权,4.7,20220119,20220223
206,10003926.SH,华泰柏瑞沪深300ETF期权2202认沽4.80,OP510300.SH,ETF期权,4.8,20220119,20220223
207,10003927.SH,华泰柏瑞沪深300ETF期权2202认沽4.90,OP510300.SH,ETF期权,4.9,20220119,20220223
208,10003928.SH,华泰柏瑞沪深300ETF期权2202认沽5.00,OP510300.SH,ETF期权,5.0,20220119,20220223
209,10003929.SH,华泰柏瑞沪深300ETF期权2202认沽5.25,OP510300.SH,ETF期权,5.25,20220119,20220223
210,10003930.SH,华泰柏瑞沪深300ETF期权2202认沽5.50,OP510300.SH,ETF期权,5.5,20220119,20220223
211,10003931.SH,华泰柏瑞沪深300ETF期权2203认购4.40,OP510300.SH,ETF期权,4.4,20220119,20220323
212,10003932.SH,华泰柏瑞沪深300ETF期权2203认购4.50,OP510300.SH,ETF期权,4.5,20220119,20220323
213,10003933.SH,华泰柏瑞沪深300ETF期权2203认购4.60,OP510300.SH,ETF期权,4.6,20220119,20220323
214,10003934.SH,华泰柏瑞沪深300ETF期权2203认购4.70,OP510300.SH,ETF期权,4.7,20220119,20220323
215,10003935.SH,华泰柏瑞沪深300ETF期权2203认购4.80,OP510300.SH,ETF期权,4.8,20220119,20220323
216,10003936.SH,华泰柏瑞沪深300ETF期权2203认购4.90,OP510300.SH,ETF期权,4.9,20220119,20220323
217,10003937.SH,华泰柏瑞沪深300ETF期权2203认购5.00,OP510300.SH,ETF期权,5.0,20220119,20220323
218,10003938.SH,华泰柏瑞沪深300ETF期权2203认购5.25,OP510300.SH,ETF期权,5.25,20220119,20220323
219,10003939.SH,华泰柏瑞沪深300ETF期权2203认购5.50,OP510300.SH,ETF期权,5.5,20220119,20220323
220,10003940.SH,华泰柏瑞沪深300ETF期权2203认沽4.40,OP510300.SH,ETF期权,4.4,20220119,20220323
221,10003941.SH,华泰柏瑞沪深300ETF期权2203认沽4.50,OP510300.SH,ETF期权,4.5,20220119,20220323
222,10003942.SH,华泰柏瑞沪深300ETF期权2203认沽4.60,OP510300.SH,ETF期权,4.6,20220119,20220323
223,10003943.SH,华泰柏瑞沪深300ETF期权2203认沽4.70,OP510300.SH,ETF期权,4.7,20220119,20220323
224,10003944.SH,华泰柏瑞沪深300ETF期权2203认沽4.80,OP510300.SH,ETF期权,4.8,20220119,20220323
225,10003945.SH,华泰柏瑞沪深300ETF期权2203认沽4.90,OP510300.SH,ETF期权,4.9,20220119,20220323
226,10003946.SH,华泰柏瑞沪深300ETF期权2203认沽5.00,OP510300.SH,ETF期权,5.0,20220119,20220323
227,10003947.SH,华泰柏瑞沪深300ETF期权2203认沽5.25,OP510300.SH,ETF期权,5.25,20220119,20220323
228,10003948.SH,华泰柏瑞沪深300ETF期权2203认沽5.50,OP510300.SH,ETF期权,5.5,20220119,20220323
229,10003949.SH,华泰柏瑞沪深300ETF期权2206认购4.40,OP510300.SH,ETF期权,4.4,20220119,20220622
230,10003950.SH,华泰柏瑞沪深300ETF期权2206认购4.50,OP510300.SH,ETF期权,4.5,20220119,20220622
231,10003951.SH,华泰柏瑞沪深300ETF期权2206认购4.60,OP510300.SH,ETF期权,4.6,20220119,20220622
232,10003952.SH,华泰柏瑞沪深300ETF期权2206认购4.70,OP510300.SH,ETF期权,4.7,20220119,20220622
233,10003953.SH,华泰柏瑞沪深300ETF期权2206认购4.80,OP510300.SH,ETF期权,4.8,20220119,20220622
234,10003954.SH,华泰柏瑞沪深300ETF期权2206认购4.90,OP510300.SH,ETF期权,4.9,20220119,20220622
235,10003955.SH,华泰柏瑞沪深300ETF期权2206认购5.00,OP510300.SH,ETF期权,5.0,20220119,20220622
236,10003956.SH,华泰柏瑞沪深300ETF期权2206认购5.25,OP510300.SH,ETF期权,5.25,20220119,20220622
237,10003957.SH,华泰柏瑞沪深300ETF期权2206认购5.50,OP510300.SH,ETF期权,5.5,20220119,20220622
238,10003958.SH,华泰柏瑞沪深300ETF期权2206认沽4.40,OP510300.SH,ETF期权,4.4,20220119,20220622
239,10003959.SH,华泰柏瑞沪深300ETF期权2206认沽4.50,OP510300.SH,ETF期权,4.5,20220119,20220622
240,10003960.SH,华泰柏瑞沪深300ETF期权2206认沽4.60,OP510300.SH,ETF期权,4.6,20220119,20220622
241,10003961.SH,华泰柏瑞沪深300ETF期权2206认沽4.70,OP510300.SH,ETF期权,4.7,20220119,20220622
242,10003962.SH,华泰柏瑞沪深300ETF期权2206认沽4.80,OP510300.SH,ETF期权,4.8,20220119,20220622
243,10003963.SH,华泰柏瑞沪深300ETF期权2206认沽4.90,OP510300.SH,ETF期权,4.9,20220119,20220622
244,10003964.SH,华泰柏瑞沪深300ETF期权2206认沽5.00,OP510300.SH,ETF期权,5.0,20220119,20220622
245,10003965.SH,华泰柏瑞沪深300ETF期权2206认沽5.25,OP510300.SH,ETF期权,5.25,20220119,20220622
246,10003966.SH,华泰柏瑞沪深300ETF期权2206认沽5.50,OP510300.SH,ETF期权,5.5,20220119,20220622
247,10004319.SH,华泰柏瑞沪深300ETF期权2207认购4.50,OP510300.SH,ETF期权,4.5,20220601,20220727
248,10003406.SH,华泰柏瑞沪深300ETF期权2112认沽5.75,OP510300.SH,ETF期权,5.75,20210429,20211222
249,10004224.SH,华泰柏瑞沪深300ETF期权2204认沽3.50,OP510300.SH,ETF期权,3.5,20220426,20220427
250,10003402.SH,华泰柏瑞沪深300ETF期权2112认沽4.90,OP510300.SH,ETF期权,4.9,20210429,20211222
251,10004199.SH,华泰柏瑞沪深300ETF期权2205认购3.80,OP510300.SH,ETF期权,3.8,20220325,20220525
252,10004961.SH,华泰柏瑞沪深300ETF期权2302认购3.84,OP510300.SH,ETF期权,3.84,20221229,20230222
253,10004364.SH,华泰柏瑞沪深300ETF期权2208认购4.40,OP510300.SH,ETF期权,4.4,20220623,20220824
254,10002661.SH,华泰柏瑞沪深300ETF期权2007认购4.90,OP510300.SH,ETF期权,4.9,20200706,20200722
