trade_date,price,open,settle,close,high,low,vol,amount,oi
20220707,3.2,0.0118,0.0081,0.0081,0.0128,0.0081,90488,964.6116,218497
20220707,3.1,0.0283,0.0226,0.0226,0.0305,0.0225,185404,4945.3119,201620
20220707,3,0.064,0.06,0.06,0.072,0.0547,213649,13684.9687,131605
20220708,3.4,0.0024,0.0012,0.0012,0.0025,0.0012,18121,32.1039,81282
20220708,3.3,0.0041,0.0026,0.0026,0.0049,0.0024,36908,127.856,127447
20220708,3.5,0.0072,0.0045,0.0045,0.0074,0.0042,6939,37.0993,14354
20220708,3.2,0.0107,0.0071,0.0071,0.0125,0.007,102502,960.7444,206870
20220708,3.1,0.0279,0.0218,0.0218,0.0335,0.0209,233859,6237.4507,204808
20220708,3,0.07,0.0585,0.0585,0.081,0.0578,235502,15981.8153,133887
20220711,3.4,0.0011,0.0009,0.0009,0.0011,0.0008,25168,24.192,75550
20220711,3.3,0.0025,0.0019,0.0019,0.0025,0.0017,31946,63.9416,119302
20220711,3.5,0.0037,0.0032,0.0032,0.0041,0.0031,3303,12.3579,15132
20220711,3.2,0.006,0.0038,0.0038,0.0065,0.0038,93835,446.6938,215881
20220711,3.1,0.0186,0.0113,0.0113,0.0199,0.0107,229380,3138.2977,225740
20220711,3,0.05,0.035,0.035,0.05,0.033,263760,10318.6106,179126
20220712,3.4,0.0008,0.0007,0.0007,0.0011,0.0007,11738,9.6106,71871
20220712,3.3,0.0019,0.0015,0.0015,0.0021,0.0014,23569,38.9018,114488
20220712,3.2,0.0038,0.0023,0.0023,0.0045,0.0023,57705,169.2309,201118
20220712,3.5,0.0037,0.0029,0.0029,0.0037,0.0028,1962,5.9672,15841
20220712,3.1,0.011,0.0066,0.0066,0.0129,0.0066,134707,1200.6176,237935
20220712,3,0.034,0.0247,0.0247,0.0398,0.0246,250617,7711.59,190337
20220713,3.4,0.0008,0.0005,0.0005,0.0008,0.0005,5202,3.3332,71183
20220713,3.3,0.0018,0.0012,0.0012,0.0018,0.0011,18484,25.0327,104801
20220713,3.2,0.0024,0.0019,0.0019,0.0029,0.0017,36385,79.6003,197262
20220713,3.5,0.0031,0.0028,0.0028,0.0032,0.0026,2381,6.9117,16778
20220713,3.1,0.0074,0.0047,0.0047,0.0076,0.0041,87814,514.0605,235796
20220713,3,0.027,0.0206,0.0206,0.028,0.0176,224380,5212.9435,199555
20220714,3.4,0.0007,0.0004,0.0004,0.0007,0.0004,5064,2.6424,68694
20220714,3.3,0.0012,0.0007,0.0007,0.0012,0.0007,20082,19.9704,92957
20220714,3.2,0.0017,0.0015,0.0015,0.002,0.0014,31382,53.7607,188967
20220714,3.5,0.0025,0.0023,0.0023,0.0027,0.0023,2927,7.5336,17722
20220714,3.1,0.0046,0.0029,0.0029,0.0047,0.0027,79614,292.1802,234955
20220714,3,0.0199,0.0127,0.0127,0.02,0.0108,218120,3335.0415,185752
20220715,3.4,0.0006,0.0005,0.0005,0.0014,0.0003,5144,2.6781,67513
20220715,3.3,0.0007,0.0008,0.0008,0.0017,0.0005,14454,10.5657,85808
20220715,3.2,0.0013,0.0012,0.0012,0.0019,0.001,29976,41.4994,179426
20220715,3.1,0.0029,0.0021,0.0021,0.0044,0.0018,84344,237.0949,234726
20220715,3.5,0.0023,0.0021,0.0021,0.0027,0.0021,3049,7.3213,19576
20220715,3,0.0125,0.0063,0.0063,0.019,0.0058,233150,2790.6553,184849
20220718,3.4,0.0006,0.0003,0.0003,0.0006,0.0003,6382,2.6139,64866
20220718,3.2,0.0012,0.0007,0.0007,0.0014,0.0007,36173,36.2346,154285
20220718,3.3,0.0008,0.0007,0.0007,0.0008,0.0006,10635,7.0849,82373
20220718,3.1,0.0022,0.0019,0.0019,0.0028,0.0016,58941,117.9152,214202
20220718,3.5,0.0021,0.002,0.002,0.0023,0.0018,1949,4.0742,20205
20220718,3,0.0072,0.0085,0.0085,0.0108,0.0056,127237,992.3599,175808
20220718,2.65,0.2394,0.28,0.28,0.2816,0.2344,538,140.399,216
20220719,3.4,0.0003,0.0002,0.0002,0.0004,0.0002,2229,0.6515,63863
20220719,3.3,0.0006,0.0003,0.0003,0.0006,0.0003,6153,2.5426,79895
20220719,3.2,0.0007,0.0005,0.0005,0.0008,0.0004,29913,15.9053,129893
20220719,3.1,0.0017,0.0011,0.0011,0.0018,0.0009,38477,50.9283,197942
20220719,3.5,0.0017,0.002,0.002,0.0021,0.0017,2256,4.1833,21392
20220719,3,0.0075,0.0049,0.0049,0.0087,0.0033,89955,486.3344,189558
20220719,2.65,0.2695,0.2662,0.2662,0.2739,0.24,384,98.8015,433
20220720,3.3,0.0004,0.0003,0.0003,0.0004,0.0002,4211,1.1534,76651
20220720,3.4,0.0003,0.0003,0.0003,0.0003,0.0002,4056,1.0014,61888
20220720,3.2,0.0005,0.0004,0.0004,0.0007,0.0003,14695,6.4544,121783
20220720,3.1,0.0015,0.0008,0.0008,0.0017,0.0006,33973,29.1194,178665
20220720,3.5,0.0021,0.0018,0.0018,0.0022,0.0017,2060,3.8526,22670
20220720,3,0.0077,0.0039,0.0039,0.0081,0.0039,83881,476.3114,178601
20220720,2.65,0.2783,0.2721,0.2721,0.287,0.2665,216,59.46,467
20220721,3.4,0.0001,0.0001,0.0001,0.0002,0.0001,2228,0.3537,61553
20220721,3.3,0.0002,0.0002,0.0002,0.0004,0.0001,3571,0.9043,74399
20220721,3.2,0.0003,0.0003,0.0003,0.0005,0.0003,9983,3.7694,114657
20220721,3.1,0.0008,0.0005,0.0005,0.0008,0.0004,31493,16.8831,153693
20220721,3,0.0036,0.0014,0.0014,0.0037,0.0013,68588,149.131,171555
20220721,3.5,0.0017,0.0015,0.0015,0.0019,0.0014,1661,2.6498,23175
20220721,2.65,0.2631,0.2392,0.2392,0.2651,0.238,390,97.0552,526
20220722,3.3,0.0002,0.0002,0.0002,0.0003,0.0001,3207,0.6524,73558
20220722,3.4,0.0002,0.0002,0.0001,0.0002,0.0001,3660,0.5765,59094
20220722,3.1,0.0005,0.0003,0.0003,0.0006,0.0002,18899,6.531,145476
20220722,3.2,0.0002,0.0003,0.0003,0.0004,0.0001,9524,2.5525,111558
20220722,3,0.0017,0.0008,0.0008,0.0025,0.0008,65335,97.1235,146657
20220722,3.5,0.0016,0.0014,0.0014,0.0019,0.0013,3930,6.0892,23189
20220722,2.65,0.2454,0.254,0.254,0.2747,0.2333,720,182.6816,766
20220725,3.3,0.0001,0.0001,0.0001,0.0002,0.0001,2443,0.2594,72584
20220725,3.4,0.0001,0.0001,0.0001,0.0001,0.0001,1289,0.1289,58840
20220725,3.1,0.0002,0.0002,0.0002,0.0003,0.0001,8754,1.9521,134079
20220725,3.2,0.0002,0.0002,0.0002,0.0002,0.0001,3244,0.5118,109234
20220725,3,0.0007,0.0004,0.0004,0.001,0.0002,22256,12.9754,128749
20220725,3.5,0.0014,0.0012,0.0012,0.0016,0.0012,3970,5.2358,23777
20220725,2.65,0.2452,0.2437,0.2437,0.2502,0.235,414,99.531,966
20220726,3,0.0004,0.0001,0.0001,0.0005,0.0001,15789,3.9383,120682
20220726,3.1,0.0002,0.0001,0.0001,0.0003,0.0001,13250,1.7454,131818
20220726,3.2,0.0001,0.0001,0.0001,0.0001,0.0001,3940,0.394,108812
20220726,3.3,0.0001,0.0001,0.0001,0.0001,0.0001,1999,0.1999,72836
20220726,3.4,0.0001,0.0001,0.0001,0.0001,0.0001,1074,0.1074,58161
20220726,3.5,0.0014,0.0012,0.0012,0.0017,0.0011,3606,5.1196,25358
20220726,2.65,0.2542,0.2547,0.2547,0.2656,0.249,1001,256.1671,1254
20220727,3,0.0001,0,0.0001,0.0002,0.0001,12620,1.2791,119710
20220727,3.1,0.0001,0,0.0001,0.0001,0.0001,6177,0.6177,128680
20220727,3.2,0.0001,0,0.0001,0.0002,0.0001,3690,0.37,106496
20220727,3.3,0.0001,0,0.0001,0.0001,0.0001,434,0.0434,72808
20220727,3.4,0.0001,0,0.0001,0.0001,0.0001,337,0.0337,58188
20220727,3.5,0.0012,0.0009,0.0009,0.0012,0.0009,1488,1.5614,26027
20220727,2.65,0.2463,0.23,0.23,0.2485,0.2245,2026,477.9968,2284
20220728,3.5,0.0011,0.0009,0.0009,0.0012,0.0006,7012,6.0681,28412
20220728,2.65,0.241,0.225,0.225,0.2647,0.2242,2823,684.6411,2567
20220729,3.5,0.0007,0.0008,0.0008,0.001,0.0006,5826,4.447,28330
20220729,2.65,0.2321,0.194,0.194,0.2538,0.1888,3881,832.8623,2968
20220801,3.5,0.0005,0.0007,0.0006,0.0008,0.0005,3088,2.0909,28159
20220801,2.65,0.1857,0.1851,0.1851,0.1955,0.1735,2585,473.1159,3341
20220802,3.5,0.0005,0.0008,0.0009,0.0009,0.0003,5466,3.1811,27696
20220802,2.65,0.1663,0.1525,0.1525,0.1663,0.1321,15199,2220.238,6887
20220802,2.6,0.2119,0.192,0.192,0.2119,0.1717,2956,551.9595,1152
20220803,3.5,0.0009,0.0004,0.0005,0.0009,0.0004,3736,2.2272,27075
20220803,2.65,0.1581,0.13,0.13,0.165,0.1258,11048,1553.0965,8372
20220803,2.6,0.1986,0.1716,0.1716,0.2089,0.1668,3825,702.5549,2079
20220803,2.55,0.2461,0.2158,0.2158,0.254,0.2117,674,153.1197,547
20220804,3.5,0.0005,0.0004,0.0004,0.0006,0.0003,994,0.4628,27049
20220804,2.65,0.1416,0.1468,0.1468,0.1538,0.1336,16191,2310.6326,8306
20220804,2.6,0.188,0.1888,0.1888,0.198,0.1765,5097,952.7868,3081
20220804,2.55,0.2282,0.2403,0.2403,0.2442,0.222,1184,275.5367,963
20220805,3.5,0.0004,0.0003,0.0003,0.0006,0.0003,2389,0.9555,26769
20220805,2.65,0.1535,0.1763,0.1763,0.1796,0.1415,8969,1397.1606,6626
20220805,2.6,0.196,0.2206,0.2206,0.2268,0.1867,2176,441.0784,2117
20220805,2.55,0.2475,0.2692,0.2692,0.2766,0.2328,688,170.6135,731
20220808,3.5,0.0006,0.0003,0.0003,0.0006,0.0003,727,0.2654,26877
20220808,2.65,0.1688,0.1594,0.1594,0.1739,0.151,3483,564.1188,6866
20220808,2.6,0.2136,0.2068,0.2068,0.2203,0.1988,1314,273.3939,2114
20220808,2.55,0.2695,0.2559,0.2564,0.2695,0.2469,232,59.5176,794
20220809,3.5,0.0003,0.0003,0.0003,0.0004,0.0002,646,0.1867,27081
20220809,2.65,0.1621,0.1588,0.1588,0.1659,0.1516,2906,463.1454,6748
20220809,2.6,0.2084,0.2063,0.206,0.214,0.198,990,204.3928,2133
20220809,2.55,0.2519,0.2569,0.2566,0.2638,0.2483,151,38.6697,754
20220810,3.5,0.0002,0.0003,0.0003,0.0004,0.0002,1361,0.3374,26730
20220810,2.65,0.155,0.1276,0.1276,0.1645,0.1194,17110,2281.9416,9032
20220810,2.6,0.1981,0.1742,0.1742,0.2111,0.1652,1530,278.9638,2208
20220810,2.55,0.25,0.228,0.228,0.2595,0.2135,552,127.4191,731
20220811,3.5,0.0003,0.0003,0.0003,0.0004,0.0002,1339,0.343,26262
20220811,2.65,0.1377,0.1827,0.1827,0.1846,0.133,13642,2102.9125,8473
20220811,2.6,0.1852,0.2304,0.2304,0.2327,0.18,2516,512.7,2400
20220811,2.55,0.2301,0.2835,0.2816,0.2823,0.2281,422,109.1261,640
20220812,3.5,0.0003,0.0002,0.0002,0.0004,0.0002,2093,0.6484,26327
20220812,2.65,0.18,0.1905,0.1904,0.1971,0.1722,3929,725.2175,6766
20220812,2.6,0.2252,0.2402,0.2402,0.2465,0.2215,1136,265.16,1819
20220812,2.55,0.2738,0.2891,0.289,0.2963,0.272,217,61.6744,563
20220815,3.5,0.0003,0.0001,0.0001,0.0003,0.0001,1686,0.2396,26085
20220815,2.65,0.1822,0.175,0.1744,0.2069,0.172,2679,492.1384,7111
20220815,2.6,0.2311,0.2249,0.2244,0.2557,0.222,1067,248.5584,2140
20220815,2.55,0.2768,0.2734,0.2725,0.3066,0.2725,595,176.2585,475
20220816,3.5,0.0002,0.0001,0.0001,0.0002,0.0001,2434,0.2926,25138
20220816,2.65,0.1811,0.1595,0.1595,0.1881,0.1555,2659,449.3888,7368
20220816,2.6,0.2318,0.209,0.209,0.2367,0.205,1282,280.6998,1697
20220816,2.55,0.28,0.2598,0.2581,0.2859,0.2581,211,57.6026,455
20220817,3.5,0.0001,0.0001,0.0001,0.0002,0.0001,2131,0.2285,25644
20220817,2.65,0.1619,0.1764,0.1764,0.1842,0.1417,4614,766.6913,6229
20220817,2.6,0.2123,0.2264,0.2264,0.2325,0.191,1156,248.3009,1432
20220817,2.55,0.2635,0.2763,0.2763,0.282,0.2416,309,79.4469,442
20220818,3.5,0.0001,0.0001,0.0001,0.0001,0.0001,990,0.099,25674
20220818,2.65,0.1701,0.147,0.1468,0.1748,0.1407,6744,1009.9139,6507
20220818,2.6,0.2159,0.1983,0.1983,0.2174,0.1915,1194,241.3679,1594
20220818,2.55,0.2672,0.2489,0.2489,0.2674,0.2408,1249,312.8526,618
20220819,3.5,0.0001,0.0001,0.0001,0.0001,0.0001,1018,0.1018,26115
20220819,2.65,0.1476,0.143,0.1436,0.1628,0.1408,4657,712.9345,5606
20220819,2.6,0.1949,0.1945,0.1945,0.2137,0.192,1343,269.1004,884
20220819,2.55,0.252,0.243,0.2436,0.2618,0.24,109,26.9692,472
20220822,3.5,0.0001,0.0001,0.0001,0.0001,0.0001,352,0.0352,26043
20220822,2.65,0.1385,0.143,0.1422,0.158,0.1311,5089,750.3889,5508
20220822,2.6,0.189,0.193,0.192,0.2081,0.1823,798,157.8995,906
20220822,2.55,0.2387,0.243,0.2458,0.2569,0.2317,162,39.1509,418
20220823,3.5,0.0001,0.0001,0.0001,0.0001,0.0001,213,0.0213,25772
20220823,2.65,0.1411,0.124,0.1226,0.15,0.117,5458,694.8838,4507
20220823,2.6,0.1961,0.174,0.171,0.2,0.1683,236,41.7949,529
20220823,2.55,0.25,0.224,0.2224,0.25,0.2162,236,53.1747,323
20220824,3.5,0.0001,0,0.0001,0.0001,0.0001,219,0.0219,25629
20220824,2.65,0.1297,0.096,0.093,0.14,0.0904,6526,710.7866,3931
20220824,2.6,0.1806,0.146,0.1411,0.1899,0.141,1481,227.125,1269
20220824,2.55,0.2281,0.196,0.1936,0.2393,0.1901,987,202.3043,1101
20220919,2.5,0.24,0.2364,0.2371,0.2515,0.2329,193,46.9616,93
20220920,2.5,0.2502,0.2357,0.2357,0.2502,0.2264,641,149.9868,581
20220921,2.5,0.2284,0.212,0.2101,0.2284,0.205,400,86.4028,693
20220922,2.5,0.2051,0.1932,0.1932,0.2069,0.1878,1453,281.4725,1378
20220923,2.5,0.1981,0.1903,0.1903,0.207,0.1818,2205,431.1492,1345
20220923,2.45,0.2472,0.2361,0.2361,0.2523,0.2275,594,142.5488,434
20220926,2.5,0.184,0.1756,0.1756,0.2074,0.1741,2669,509.5067,2123
20220926,2.45,0.23,0.222,0.222,0.2518,0.2188,667,157.4367,918
20220927,2.5,0.1839,0.1986,0.1986,0.2018,0.1707,3857,711.5256,4261
20220927,2.45,0.225,0.2448,0.2448,0.2481,0.217,866,200.1748,1216
20220928,2.5,0.19,0.1733,0.1726,0.193,0.1691,2263,408.4902,5142
20220928,2.45,0.2337,0.2171,0.2168,0.2387,0.2148,948,213.5953,1931
20220929,2.5,0.19,0.1662,0.1662,0.198,0.157,3451,631.6637,5472
20220929,2.45,0.2254,0.2114,0.2103,0.245,0.2008,1214,274.8205,2155
20220930,2.5,0.1738,0.166,0.166,0.1883,0.164,2261,397.9841,5321
20220930,2.45,0.2196,0.2108,0.2107,0.2351,0.2103,1588,353.0261,2496
20221010,2.5,0.1608,0.1034,0.1034,0.167,0.1001,9025,1133.9204,7780
20221010,2.45,0.2096,0.147,0.147,0.213,0.1429,3751,658.6721,3230
20221011,2.5,0.1083,0.0987,0.0987,0.1111,0.0936,18488,1874.1938,10075
20221011,2.45,0.1525,0.1404,0.1404,0.1545,0.1355,3631,522.894,3988
20221011,2.4,0.2074,0.2077,0.2077,0.2132,0.2025,339,70.9386,264
20221012,2.5,0.0992,0.1081,0.1081,0.1116,0.0545,105739,7863.1376,17901
20221012,2.45,0.1413,0.153,0.153,0.157,0.089,28076,3179.2872,8237
20221012,2.4,0.2015,0.2199,0.2199,0.2221,0.1589,2434,489.6141,2109
20221013,2.5,0.1,0.0827,0.0827,0.1,0.077,63644,5380.6823,24731
20221013,2.45,0.1447,0.126,0.126,0.1447,0.1176,11940,1514.6753,8025
20221013,2.4,0.2132,0.1925,0.1925,0.2132,0.1861,2196,427.1135,1341
20221014,2.5,0.0992,0.1314,0.1314,0.1446,0.0989,60827,7568.2973,19806
20221014,2.45,0.1449,0.1821,0.1821,0.193,0.1436,11989,2053.0473,6910
20221014,2.4,0.2052,0.2439,0.2439,0.2531,0.2052,875,208.5793,1337
20221014,2.35,0.2488,0.2929,0.2918,0.299,0.2488,52,15.0741,22
20221017,2.5,0.1267,0.1259,0.1259,0.1302,0.11,23484,2831.0663,16209
20221017,2.45,0.1686,0.1755,0.1755,0.1787,0.1574,5008,843.7883,5582
20221017,2.4,0.2359,0.2376,0.2403,0.2421,0.2238,500,117.9815,1216
20221017,2.35,0.2838,0.2864,0.2864,0.2895,0.2696,151,42.3246,80
20221018,2.5,0.14,0.1115,0.1115,0.145,0.109,23552,2896.8414,15548
20221018,2.45,0.188,0.1594,0.1594,0.1938,0.1578,3640,620.338,5822
20221018,2.4,0.2478,0.2256,0.2256,0.2531,0.223,408,94.9513,1251
20221018,2.35,0.3036,0.2729,0.2729,0.3036,0.27,316,86.7387,203
20221019,2.5,0.1122,0.066,0.066,0.1179,0.0651,56786,4521.716,24693
20221019,2.45,0.1541,0.113,0.113,0.166,0.1101,7741,967.9836,5437
20221019,2.4,0.224,0.176,0.176,0.224,0.176,504,94.6898,1357
20221019,2.35,0.2648,0.2228,0.2228,0.2799,0.2228,354,83.9446,283
20221020,2.5,0.0558,0.056,0.056,0.0836,0.0472,209635,12335.7911,41162
20221020,2.45,0.1029,0.0957,0.0957,0.1315,0.089,45532,4701.712,8879
20221020,2.4,0.1688,0.1654,0.1654,0.196,0.1589,1116,190.2137,1699
20221020,2.35,0.2127,0.2068,0.2068,0.2366,0.2021,971,206.6689,579
20221021,2.5,0.0606,0.0414,0.0414,0.063,0.032,165605,7835.8798,54156
20221021,2.45,0.1034,0.0815,0.0815,0.1098,0.0692,34438,3047.7287,10092
20221021,2.4,0.1725,0.1505,0.1505,0.175,0.1416,1469,231.2523,2129
20221021,2.35,0.2155,0.1933,0.1933,0.2173,0.1857,606,121.2758,827
20221024,2.5,0.037,0.0058,0.0058,0.0488,0.0045,358399,6368.0711,100444
20221024,2.45,0.075,0.0192,0.0192,0.0939,0.0162,255399,9125.8427,51197
20221024,2.4,0.1501,0.0884,0.0884,0.1604,0.084,25152,2593.5599,11809
20221024,2.35,0.1894,0.1249,0.1249,0.2053,0.1162,9753,1345.445,4519
20221025,2.5,0.0059,0.0009,0.0009,0.007,0.0003,158263,575.9802,86483
20221025,2.45,0.0196,0.0066,0.0066,0.0269,0.0062,284391,4378.9898,52654
20221025,2.4,0.0885,0.0847,0.0847,0.112,0.0843,47569,4456.5542,20975
20221025,2.35,0.1208,0.1198,0.1198,0.15,0.1177,14284,1833.542,7254
20221025,2.3,0.1554,0.1575,0.1575,0.192,0.1537,2383,399.3699,1262
20221026,2.5,0.0008,0,0.0001,0.0025,0.0001,85250,68.5153,81656
20221026,2.45,0.0067,0,0.0001,0.0325,0.0001,283796,3146.577,45320
20221026,2.4,0.0867,0.0811,0.0811,0.1117,0.0775,60733,5556.7857,28560
20221026,2.35,0.1239,0.1161,0.1161,0.152,0.112,19789,2566.9427,9111
20221026,2.3,0.163,0.1552,0.1547,0.196,0.1512,5150,887.6683,1952
20221027,2.4,0.0926,0.0694,0.0694,0.1052,0.0684,104434,8630.815,37427
20221027,2.35,0.13,0.1011,0.1011,0.1452,0.1008,29271,3455.888,12484
20221027,2.3,0.1664,0.142,0.142,0.1882,0.1399,5510,887.3018,2532
20221028,2.4,0.0616,0.0448,0.0448,0.0693,0.0425,228411,12642.0021,72617
20221028,2.35,0.095,0.0697,0.0697,0.1019,0.0668,106797,8869.5102,28340
20221028,2.3,0.131,0.103,0.103,0.1406,0.0977,29976,3447.6586,8740
20221028,2.2,0.219,0.1829,0.1829,0.23,0.1776,5119,978.068,1338
20221031,2.4,0.0387,0.0323,0.0323,0.0413,0.0292,212054,7418.6227,103298
20221031,2.35,0.0589,0.052,0.052,0.066,0.0475,197985,11076.4843,57194
20221031,2.3,0.0931,0.079,0.079,0.0987,0.0732,88089,7445.0302,23407
20221031,2.2,0.177,0.1524,0.1524,0.1806,0.1439,5228,841.6415,2070
20221031,2.15,0.2162,0.1947,0.1947,0.2268,0.1862,3936,802.5447,1620
20221101,2.4,0.0377,0.0757,0.0757,0.0781,0.0351,340724,18245.3492,80739
20221101,2.35,0.061,0.1111,0.1111,0.1139,0.057,222166,17588.5524,43974
20221101,2.3,0.0886,0.1525,0.1525,0.1558,0.087,84765,9599.3189,19485
20221101,2.2,0.1601,0.2418,0.2418,0.2476,0.1601,4125,800.7913,2023
20221101,2.15,0.2101,0.292,0.292,0.2963,0.21,1843,459.5856,1142
20221102,2.4,0.068,0.0831,0.0831,0.1004,0.0629,189251,15037.1196,58524
20221102,2.35,0.1006,0.1221,0.1221,0.1408,0.0958,83742,9521.5556,37908
20221102,2.3,0.1403,0.1655,0.1655,0.1852,0.1354,21011,3313.9754,16510
20221102,2.2,0.2309,0.26,0.26,0.2813,0.2257,1880,468.5279,1825
20221102,2.15,0.2783,0.3114,0.3114,0.3273,0.2749,847,252.8248,1063
20221103,2.4,0.074,0.0607,0.0607,0.0779,0.0561,134857,8910.4568,72365
20221103,2.35,0.114,0.096,0.096,0.1154,0.0882,46905,4709.9986,40606
20221103,2.3,0.1524,0.1371,0.1371,0.1583,0.1275,11448,1636.8799,15914
20221103,2.2,0.2532,0.23,0.23,0.2532,0.219,770,179.4986,1590
20221103,2.15,0.3,0.2809,0.2809,0.3,0.268,154,43.8611,1107
20221104,2.4,0.061,0.1212,0.1212,0.1333,0.0609,168317,17200.5033,50469
20221104,2.35,0.0964,0.1662,0.1662,0.1793,0.0956,44080,6329.4446,31379
20221104,2.3,0.1358,0.215,0.215,0.2269,0.1358,20581,3945.9415,10915
20221104,2.2,0.2344,0.309,0.309,0.3234,0.2344,1326,392.5308,1262
20221104,2.15,0.29,0.3585,0.36,0.3716,0.29,1109,384.0658,934
20221107,2.4,0.1085,0.126,0.126,0.1433,0.1056,57394,7105.56,44011
20221107,2.35,0.1517,0.1727,0.1727,0.1884,0.1483,17784,2975.291,28808
20221107,2.3,0.2041,0.2192,0.2192,0.2364,0.1952,6642,1444.8193,9989
20221107,2.2,0.2993,0.317,0.317,0.3325,0.291,742,234.547,1141
20221107,2.15,0.3469,0.3672,0.3672,0.378,0.3412,210,76.3786,927
20221108,2.4,0.1266,0.1106,0.1106,0.135,0.0982,39470,4337.3768,42220
20221108,2.35,0.1742,0.1551,0.1551,0.18,0.1415,10263,1618.5384,28284
20221108,2.3,0.2204,0.2041,0.2041,0.2266,0.1891,4615,948.9004,8942
20221108,2.2,0.3215,0.3009,0.3009,0.3258,0.2872,276,82.8564,1131
20221108,2.15,0.3726,0.35,0.35,0.3753,0.3364,164,58.9464,999
20221109,2.4,0.1121,0.0924,0.0924,0.1228,0.0864,36821,3704.1577,41560
20221109,2.35,0.1568,0.135,0.135,0.1684,0.129,10366,1497.6764,28179
20221109,2.3,0.2027,0.1821,0.1821,0.2173,0.1769,4422,855.4959,8013
20221109,2.2,0.3083,0.2811,0.2811,0.3139,0.2769,264,75.7938,1116
20221109,2.15,0.3575,0.3312,0.3312,0.365,0.3256,361,123.4281,940
20221110,2.4,0.082,0.0943,0.0943,0.1069,0.0741,85913,7633.7905,44240
20221110,2.35,0.1251,0.1391,0.1391,0.1518,0.1141,21923,2893.5331,25545
20221110,2.3,0.169,0.1874,0.1874,0.1994,0.16,7503,1330.013,8165
20221110,2.2,0.2684,0.2854,0.2845,0.2983,0.2588,216,58.4785,1170
20221110,2.15,0.3162,0.3335,0.3323,0.3478,0.3078,452,146.6274,978
20221111,2.4,0.1661,0.1606,0.1606,0.1952,0.1311,72807,11469.9963,33939
20221111,2.35,0.205,0.2087,0.2087,0.2448,0.1771,33530,6893.6164,15088
20221111,2.3,0.248,0.2597,0.2597,0.2933,0.227,5648,1427.8418,7143
20221111,2.2,0.3415,0.3577,0.3577,0.3893,0.3253,912,334.5015,1122
20221111,2.15,0.3896,0.4052,0.4083,0.4399,0.3765,723,287.0438,620
20221114,2.4,0.1825,0.1777,0.1777,0.2197,0.1732,25161,5030.6906,28231
20221114,2.35,0.2339,0.2268,0.2268,0.2699,0.2225,11676,2883.8349,12525
20221114,2.3,0.2861,0.276,0.276,0.3171,0.2718,4074,1212.5123,6422
20221114,2.2,0.3872,0.376,0.3742,0.4137,0.372,466,184.081,1046
20221114,2.15,0.435,0.4266,0.4279,0.4676,0.4247,533,237.248,570
20221115,2.4,0.1654,0.2268,0.2268,0.2367,0.1654,17356,3618.5323,24953
20221115,2.35,0.2195,0.275,0.274,0.286,0.2166,7458,1950.4061,11013
20221115,2.3,0.2693,0.325,0.3237,0.3356,0.2656,2338,717.9031,5932
20221115,2.2,0.367,0.425,0.4202,0.4337,0.367,317,129.0949,966
20221115,2.15,0.4166,0.475,0.4725,0.4842,0.4166,226,103.6481,505
20221116,2.4,0.2203,0.2176,0.2176,0.2375,0.2095,5335,1180.9488,23282
20221116,2.35,0.2708,0.267,0.267,0.287,0.2598,1740,474.3021,10326
20221116,2.3,0.3194,0.3168,0.3173,0.336,0.309,554,177.5607,5673
20221116,2.2,0.4179,0.416,0.416,0.435,0.4093,133,55.9394,934
20221116,2.15,0.4637,0.4665,0.4665,0.4849,0.4602,154,72.4342,426
20221117,2.4,0.2126,0.2011,0.2011,0.2126,0.1731,6625,1268.4154,19901
20221117,2.35,0.2603,0.2535,0.2535,0.2612,0.2224,2871,697.8767,9594
20221117,2.3,0.3077,0.3038,0.3038,0.3107,0.2729,1073,309.8941,5195
20221117,2.2,0.4091,0.4013,0.4013,0.4091,0.3783,370,144.4617,957
20221117,2.15,0.4574,0.4525,0.4525,0.4607,0.4197,151,67.2199,427
20221118,2.4,0.2102,0.1912,0.1912,0.2151,0.1843,3723,735.118,17703
20221118,2.35,0.2564,0.24,0.24,0.2649,0.2339,2359,585.0444,8536
20221118,2.3,0.311,0.2919,0.2919,0.3133,0.2832,2475,733.6036,3754
20221118,2.2,0.4073,0.3906,0.3906,0.4109,0.3882,79,31.3512,892
20221118,2.15,0.4517,0.4416,0.4435,0.4623,0.4345,245,109.458,412
20221121,2.4,0.1764,0.158,0.158,0.1764,0.1307,8154,1179.0502,9231
20221121,2.35,0.2212,0.2089,0.2074,0.2212,0.1799,3542,679.6426,5356
20221121,2.3,0.271,0.2587,0.2587,0.271,0.23,1759,428.6486,2539
20221121,2.2,0.3729,0.3591,0.3553,0.3729,0.332,424,146.7218,559
20221121,2.15,0.4216,0.407,0.4057,0.4216,0.38,281,109.9864,264
20221122,2.4,0.16,0.17,0.1681,0.1962,0.1472,8231,1362.341,5162
20221122,2.35,0.2118,0.22,0.218,0.2466,0.1974,3327,712.418,4222
20221122,2.3,0.2633,0.27,0.265,0.2936,0.2475,1665,427.7147,1539
20221122,2.2,0.3566,0.3705,0.3705,0.39,0.3482,552,199.822,269
20221122,2.15,0.4067,0.42,0.4138,0.4364,0.3972,167,70.7152,214
20221123,2.4,0.1602,0.175,0.1738,0.1942,0.1594,6233,1110.4805,2181
