,FR007_1Y.IB,FR007_1Y.IB,FR007_1Y.IB,FR007_1Y.IB,FR007_1Y.IB,FR007_1Y.IB,FR007_1Y.IB,FR007_1Y.IB,FR007_1Y.IB,FR007_1Y.IB,FR007_1Y.IB,FR007_1Y.IB
,FR0071年IRS,FR0071年IRS,FR0071年IRS,FR0071年IRS,FR0071年IRS,FR0071年IRS,FR0071年IRS,FR0071年IRS,FR0071年IRS,FR0071年IRS,FR0071年IRS,FR0071年IRS
,开盘价,收盘价,最高价,最低价,前收盘价,均价,涨跌,涨跌幅,成交量,成交金额,换手率,振幅
2019-11-07,2.8115,2.8115,2.8115,2.8115,0,2.8115,0,0,0,0,0,0
2019-11-08,2.8292,2.8292,2.8292,2.8292,0,2.8292,0,0,0,0,0,0
2019-11-11,2.8165,2.8165,2.8165,2.8165,0,2.8165,0,0,0,0,0,0
2019-11-12,2.8103,2.8103,2.8103,2.8103,0,2.8103,0,0,0,0,0,0
2019-11-13,2.8179,2.8179,2.8179,2.8179,0,2.8179,0,0,0,0,0,0
2019-11-14,2.8212,2.8212,2.8212,2.8212,0,2.8212,0,0,0,0,0,0
2019-11-15,2.8145,2.8145,2.8145,2.8145,0,2.8145,0,0,0,0,0,0
2019-11-18,2.7649,2.7649,2.7649,2.7649,0,2.7649,0,0,0,0,0,0
2019-11-19,2.6905,2.6905,2.6905,2.6905,0,2.6905,0,0,0,0,0,0
2019-11-20,2.6497,2.6497,2.6497,2.6497,0,2.6497,0,0,0,0,0,0
2019-11-21,2.6376,2.6376,2.6376,2.6376,0,2.6376,0,0,0,0,0,0
2019-11-22,2.6498,2.6498,2.6498,2.6498,0,2.6498,0,0,0,0,0,0
2019-11-25,2.6741,2.6741,2.6741,2.6741,0,2.6741,0,0,0,0,0,0
2019-11-26,2.6881,2.6881,2.6881,2.6881,0,2.6881,0,0,0,0,0,0
2019-11-27,2.6859,2.6859,2.6859,2.6859,0,2.6859,0,0,0,0,0,0
2019-11-28,2.6901,2.6901,2.6901,2.6901,0,2.6901,0,0,0,0,0,0
2019-11-29,2.6805,2.6805,2.6805,2.6805,0,2.6805,0,0,0,0,0,0
2019-11-30,2.7641,2.7641,2.7641,2.7641,0,2.7641,0,0,0,0,0,0
2019-12-02,2.6979,2.6979,2.6979,2.6979,0,2.6979,0,0,0,0,0,0
2019-12-03,2.6928,2.6928,2.6928,2.6928,0,2.6928,0,0,0,0,0,0
2019-12-04,2.6753,2.6753,2.6753,2.6753,0,2.6753,0,0,0,0,0,0
2019-12-05,2.6746,2.6746,2.6746,2.6746,0,2.6746,0,0,0,0,0,0
2019-12-06,2.6853,2.6853,2.6853,2.6853,0,2.6853,0,0,0,0,0,0
2019-12-09,2.7051,2.7051,2.7051,2.7051,0,2.7051,0,0,0,0,0,0
2019-12-10,2.697,2.697,2.697,2.697,0,2.697,0,0,0,0,0,0
2019-12-11,2.6814,2.6814,2.6814,2.6814,0,2.6814,0,0,0,0,0,0
2019-12-12,2.665,2.665,2.665,2.665,0,2.665,0,0,0,0,0,0
2019-12-13,2.6761,2.6761,2.6761,2.6761,0,2.6761,0,0,0,0,0,0
2019-12-16,2.6867,2.6867,2.6867,2.6867,0,2.6867,0,0,0,0,0,0
2019-12-17,2.7142,2.7142,2.7142,2.7142,0,2.7142,0,0,0,0,0,0
2019-12-18,2.6968,2.6968,2.6968,2.6968,0,2.6968,0,0,0,0,0,0
2019-12-19,2.6878,2.6878,2.6878,2.6878,0,2.6878,0,0,0,0,0,0
2019-12-20,2.6654,2.6654,2.6654,2.6654,0,2.6654,0,0,0,0,0,0
2019-12-23,2.6385,2.6385,2.6385,2.6385,0,2.6385,0,0,0,0,0,0
2019-12-24,2.6154,2.6154,2.6154,2.6154,0,2.6154,0,0,0,0,0,0
2019-12-25,2.6303,2.6303,2.6303,2.6303,0,2.6303,0,0,0,0,0,0
2019-12-26,2.6261,2.6261,2.6261,2.6261,0,2.6261,0,0,0,0,0,0
2019-12-27,2.6342,2.6342,2.6342,2.6342,0,2.6342,0,0,0,0,0,0
2019-12-30,2.6403,2.6403,2.6403,2.6403,0,2.6403,0,0,0,0,0,0
2019-12-31,2.6731,2.6731,2.6731,2.6731,0,2.6731,0,0,0,0,0,0
2020-01-02,2.6484,2.6484,2.6484,2.6484,0,2.6484,0,0,0,0,0,0
2020-01-03,2.6521,2.6521,2.6521,2.6521,0,2.6521,0,0,0,0,0,0
2020-01-06,2.6158,2.6158,2.6158,2.6158,0,2.6158,0,0,0,0,0,0
2020-01-07,2.6285,2.6285,2.6285,2.6285,0,2.6285,0,0,0,0,0,0
2020-01-08,2.6362,2.6362,2.6362,2.6362,0,2.6362,0,0,0,0,0,0
2020-01-09,2.638,2.638,2.638,2.638,0,2.638,0,0,0,0,0,0
2020-01-10,2.6219,2.6219,2.6219,2.6219,0,2.6219,0,0,0,0,0,0
2020-01-13,2.6338,2.6338,2.6338,2.6338,0,2.6338,0,0,0,0,0,0
2020-01-14,2.6459,2.6459,2.6459,2.6459,0,2.6459,0,0,0,0,0,0
2020-01-15,2.6469,2.6469,2.6469,2.6469,0,2.6469,0,0,0,0,0,0
2020-01-16,2.6405,2.6405,2.6405,2.6405,0,2.6405,0,0,0,0,0,0
2020-01-17,2.6299,2.6299,2.6299,2.6299,0,2.6299,0,0,0,0,0,0
2020-01-20,2.6076,2.6076,2.6076,2.6076,0,2.6076,0,0,0,0,0,0
2020-01-21,2.5993,2.5993,2.5993,2.5993,0,2.5993,0,0,0,0,0,0
2020-01-22,2.6061,2.6061,2.6061,2.6061,0,2.6061,0,0,0,0,0,0
2020-01-23,2.5867,2.5867,2.5867,2.5867,0,2.5867,0,0,0,0,0,0
2020-01-31,2.6317,2.6317,2.6317,2.6317,0,2.6317,0,0,0,0,0,0
2020-02-03,2.448,2.448,2.448,2.448,0,2.448,0,0,0,0,0,0
2020-02-04,2.4608,2.4608,2.4608,2.4608,0,2.4608,0,0,0,0,0,0
2020-02-05,2.458,2.458,2.458,2.458,0,2.458,0,0,0,0,0,0
2020-02-06,2.4396,2.4396,2.4396,2.4396,0,2.4396,0,0,0,0,0,0
2020-02-07,2.4088,2.4088,2.4088,2.4088,0,2.4088,0,0,0,0,0,0
2020-02-10,2.3758,2.3758,2.3758,2.3758,0,2.3758,0,0,0,0,0,0
2020-02-11,2.3956,2.3956,2.3956,2.3956,0,2.3956,0,0,0,0,0,0
2020-02-12,2.4062,2.4062,2.4062,2.4062,0,2.4062,0,0,0,0,0,0
2020-02-13,2.3902,2.3902,2.3902,2.3902,0,2.3902,0,0,0,0,0,0
2020-02-14,2.3895,2.3895,2.3895,2.3895,0,2.3895,0,0,0,0,0,0
2020-02-17,2.3945,2.3945,2.3945,2.3945,0,2.3945,0,0,0,0,0,0
2020-02-18,2.3983,2.3983,2.3983,2.3983,0,2.3983,0,0,0,0,0,0
2020-02-19,2.4036,2.4036,2.4036,2.4036,0,2.4036,0,0,0,0,0,0
2020-02-20,2.4183,2.4183,2.4183,2.4183,0,2.4183,0,0,0,0,0,0
2020-02-21,2.3911,2.3911,2.3911,2.3911,0,2.3911,0,0,0,0,0,0
2020-02-24,2.3578,2.3578,2.3578,2.3578,0,2.3578,0,0,0,0,0,0
2020-02-25,2.3485,2.3485,2.3485,2.3485,0,2.3485,0,0,0,0,0,0
2020-02-26,2.3327,2.3327,2.3327,2.3327,0,2.3327,0,0,0,0,0,0
2020-02-27,2.3083,2.3083,2.3083,2.3083,0,2.3083,0,0,0,0,0,0
2020-02-28,2.277,2.277,2.277,2.277,0,2.277,0,0,0,0,0,0
2020-02-29,2.3772,2.3772,2.3772,2.3772,0,2.3772,0,0,0,0,0,0
2020-03-02,2.2775,2.2775,2.2775,2.2775,0,2.2775,0,0,0,0,0,0
2020-03-03,2.2891,2.2891,2.2891,2.2891,0,2.2891,0,0,0,0,0,0
2020-03-04,2.2262,2.2262,2.2262,2.2262,0,2.2262,0,0,0,0,0,0
2020-03-05,2.2292,2.2292,2.2292,2.2292,0,2.2292,0,0,0,0,0,0
2020-03-06,2.2002,2.2002,2.2002,2.2002,0,2.2002,0,0,0,0,0,0
2020-03-09,2.1457,2.1457,2.1457,2.1457,0,2.1457,0,0,0,0,0,0
2020-03-10,2.2072,2.2072,2.2072,2.2072,0,2.2072,0,0,0,0,0,0
2020-03-11,2.2473,2.2473,2.2473,2.2473,0,2.2473,0,0,0,0,0,0
2020-03-12,2.2308,2.2308,2.2308,2.2308,0,2.2308,0,0,0,0,0,0
2020-03-13,2.2625,2.2625,2.2625,2.2625,0,2.2625,0,0,0,0,0,0
2020-03-16,2.2387,2.2387,2.2387,2.2387,0,2.2387,0,0,0,0,0,0
2020-03-17,2.2057,2.2057,2.2057,2.2057,0,2.2057,0,0,0,0,0,0
2020-03-18,2.1801,2.1801,2.1801,2.1801,0,2.1801,0,0,0,0,0,0
2020-03-19,2.1425,2.1425,2.1425,2.1425,0,2.1425,0,0,0,0,0,0
2020-03-20,2.1264,2.1264,2.1264,2.1264,0,2.1264,0,0,0,0,0,0
2020-03-23,2.057,2.057,2.057,2.057,0,2.057,0,0,0,0,0,0
2020-03-24,1.9924,1.9924,1.9924,1.9924,0,1.9924,0,0,0,0,0,0
2020-03-25,1.9768,1.9768,1.9768,1.9768,0,1.9768,0,0,0,0,0,0
2020-03-26,1.9237,1.9237,1.9237,1.9237,0,1.9237,0,0,0,0,0,0
2020-03-27,1.9588,1.9588,1.9588,1.9588,0,1.9588,0,0,0,0,0,0
2020-03-30,1.9293,1.9293,1.9293,1.9293,0,1.9293,0,0,0,0,0,0
2020-03-31,2.1193,2.1193,2.1193,2.1193,0,2.1193,0,0,0,0,0,0
2020-04-01,1.8622,1.8622,1.8622,1.8622,0,1.8622,0,0,0,0,0,0
2020-04-02,1.8577,1.8577,1.8577,1.8577,0,1.8577,0,0,0,0,0,0
2020-04-03,1.8027,1.8027,1.8027,1.8027,0,1.8027,0,0,0,0,0,0
2020-04-07,1.5402,1.5402,1.5402,1.5402,0,1.5402,0,0,0,0,0,0
2020-04-08,1.4178,1.4178,1.4178,1.4178,0,1.4178,0,0,0,0,0,0
2020-04-09,1.4121,1.4121,1.4121,1.4121,0,1.4121,0,0,0,0,0,0
2020-04-10,1.5058,1.5058,1.5058,1.5058,0,1.5058,0,0,0,0,0,0
2020-04-13,1.5505,1.5505,1.5505,1.5505,0,1.5505,0,0,0,0,0,0
2020-04-14,1.4878,1.4878,1.4878,1.4878,0,1.4878,0,0,0,0,0,0
2020-04-15,1.4238,1.4238,1.4238,1.4238,0,1.4238,0,0,0,0,0,0
2020-04-16,1.4097,1.4097,1.4097,1.4097,0,1.4097,0,0,0,0,0,0
2020-04-17,1.4355,1.4355,1.4355,1.4355,0,1.4355,0,0,0,0,0,0
2020-04-20,1.4504,1.4504,1.4504,1.4504,0,1.4504,0,0,0,0,0,0
2020-04-21,1.4329,1.4329,1.4329,1.4329,0,1.4329,0,0,0,0,0,0
2020-04-22,1.4,1.4,1.4,1.4,0,1.4,0,0,0,0,0,0
2020-04-23,1.4107,1.4107,1.4107,1.4107,0,1.4107,0,0,0,0,0,0
2020-04-24,1.4388,1.4388,1.4388,1.4388,0,1.4388,0,0,0,0,0,0
2020-04-26,1.4444,1.4444,1.4444,1.4444,0,1.4444,0,0,0,0,0,0
2020-04-27,1.4461,1.4461,1.4461,1.4461,0,1.4461,0,0,0,0,0,0
2020-04-28,1.4436,1.4436,1.4436,1.4436,0,1.4436,0,0,0,0,0,0
2020-04-29,1.4183,1.4183,1.4183,1.4183,0,1.4183,0,0,0,0,0,0
2020-04-30,1.5139,1.5139,1.5139,1.5139,0,1.5139,0,0,0,0,0,0
2020-05-06,1.4463,1.4463,1.4463,1.4463,0,1.4463,0,0,0,0,0,0
2020-05-07,1.4886,1.4886,1.4886,1.4886,0,1.4886,0,0,0,0,0,0
2020-05-08,1.4831,1.4831,1.4831,1.4831,0,1.4831,0,0,0,0,0,0
2020-05-09,1.4839,1.4839,1.4839,1.4839,0,1.4839,0,0,0,0,0,0
2020-05-11,1.516,1.516,1.516,1.516,0,1.516,0,0,0,0,0,0
2020-05-12,1.4982,1.4982,1.4982,1.4982,0,1.4982,0,0,0,0,0,0
2020-05-13,1.4518,1.4518,1.4518,1.4518,0,1.4518,0,0,0,0,0,0
2020-05-14,1.4385,1.4385,1.4385,1.4385,0,1.4385,0,0,0,0,0,0
2020-05-15,1.4271,1.4271,1.4271,1.4271,0,1.4271,0,0,0,0,0,0
2020-05-18,1.4627,1.4627,1.4627,1.4627,0,1.4627,0,0,0,0,0,0
2020-05-19,1.51,1.51,1.51,1.51,0,1.51,0,0,0,0,0,0
2020-05-20,1.5156,1.5156,1.5156,1.5156,0,1.5156,0,0,0,0,0,0
2020-05-21,1.513,1.513,1.513,1.513,0,1.513,0,0,0,0,0,0
2020-05-22,1.4831,1.4831,1.4831,1.4831,0,1.4831,0,0,0,0,0,0
2020-05-25,1.5236,1.5236,1.5236,1.5236,0,1.5236,0,0,0,0,0,0
2020-05-26,1.6505,1.6505,1.6505,1.6505,0,1.6505,0,0,0,0,0,0
2020-05-27,1.7502,1.7502,1.7502,1.7502,0,1.7502,0,0,0,0,0,0
2020-05-28,1.7611,1.7611,1.7611,1.7611,0,1.7611,0,0,0,0,0,0
2020-05-29,1.7455,1.7455,1.7455,1.7455,0,1.7455,0,0,0,0,0,0
2020-05-31,1.5643,1.5643,1.5643,1.5643,0,1.5643,0,0,0,0,0,0
2020-06-01,1.7004,1.7004,1.7004,1.7004,0,1.7004,0,0,0,0,0,0
2020-06-02,1.792,1.792,1.792,1.792,0,1.792,0,0,0,0,0,0
2020-06-03,1.9432,1.9432,1.9432,1.9432,0,1.9432,0,0,0,0,0,0
2020-06-04,1.9602,1.9602,1.9602,1.9602,0,1.9602,0,0,0,0,0,0
2020-06-05,2.0027,2.0027,2.0027,2.0027,0,2.0027,0,0,0,0,0,0
2020-06-08,1.9907,1.9907,1.9907,1.9907,0,1.9907,0,0,0,0,0,0
2020-06-09,1.9613,1.9613,1.9613,1.9613,0,1.9613,0,0,0,0,0,0
2020-06-10,1.9878,1.9878,1.9878,1.9878,0,1.9878,0,0,0,0,0,0
2020-06-11,1.9996,1.9996,1.9996,1.9996,0,1.9996,0,0,0,0,0,0
2020-06-12,1.964,1.964,1.964,1.964,0,1.964,0,0,0,0,0,0
2020-06-15,1.9271,1.9271,1.9271,1.9271,0,1.9271,0,0,0,0,0,0
2020-06-16,1.9694,1.9694,1.9694,1.9694,0,1.9694,0,0,0,0,0,0
2020-06-17,2.0322,2.0322,2.0322,2.0322,0,2.0322,0,0,0,0,0,0
2020-06-18,2.0541,2.0541,2.0541,2.0541,0,2.0541,0,0,0,0,0,0
2020-06-19,2.0662,2.0662,2.0662,2.0662,0,2.0662,0,0,0,0,0,0
2020-06-22,2.1206,2.1206,2.1206,2.1206,0,2.1206,0,0,0,0,0,0
2020-06-23,2.1844,2.1844,2.1844,2.1844,0,2.1844,0,0,0,0,0,0
2020-06-24,2.1107,2.1107,2.1107,2.1107,0,2.1107,0,0,0,0,0,0
2020-06-29,2.1177,2.1177,2.1177,2.1177,0,2.1177,0,0,0,0,0,0
2020-06-30,2.1485,2.1485,2.1485,2.1485,0,2.1485,0,0,0,0,0,0
2020-07-01,2.1388,2.1388,2.1388,2.1388,0,2.1388,0,0,0,0,0,0
2020-07-02,2.1318,2.1318,2.1318,2.1318,0,2.1318,0,0,0,0,0,0
2020-07-03,2.132,2.132,2.132,2.132,0,2.132,0,0,0,0,0,0
2020-07-06,2.2226,2.2226,2.2226,2.2226,0,2.2226,0,0,0,0,0,0
2020-07-07,2.3184,2.3184,2.3184,2.3184,0,2.3184,0,0,0,0,0,0
2020-07-08,2.348,2.348,2.348,2.348,0,2.348,0,0,0,0,0,0
2020-07-09,2.4295,2.4295,2.4295,2.4295,0,2.4295,0,0,0,0,0,0
2020-07-10,2.4188,2.4188,2.4188,2.4188,0,2.4188,0,0,0,0,0,0
2020-07-13,2.4434,2.4434,2.4434,2.4434,0,2.4434,0,0,0,0,0,0
2020-07-14,2.4136,2.4136,2.4136,2.4136,0,2.4136,0,0,0,0,0,0
2020-07-15,2.3998,2.3998,2.3998,2.3998,0,2.3998,0,0,0,0,0,0
2020-07-16,2.3757,2.3757,2.3757,2.3757,0,2.3757,0,0,0,0,0,0
2020-07-17,2.3814,2.3814,2.3814,2.3814,0,2.3814,0,0,0,0,0,0
2020-07-20,2.3785,2.3785,2.3785,2.3785,0,2.3785,0,0,0,0,0,0
2020-07-21,2.32,2.32,2.32,2.32,0,2.32,0,0,0,0,0,0
2020-07-22,2.3191,2.3191,2.3191,2.3191,0,2.3191,0,0,0,0,0,0
2020-07-23,2.3318,2.3318,2.3318,2.3318,0,2.3318,0,0,0,0,0,0
2020-07-24,2.3193,2.3193,2.3193,2.3193,0,2.3193,0,0,0,0,0,0
2020-07-27,2.3075,2.3075,2.3075,2.3075,0,2.3075,0,0,0,0,0,0
2020-07-28,2.3402,2.3402,2.3402,2.3402,0,2.3402,0,0,0,0,0,0
2020-07-29,2.3545,2.3545,2.3545,2.3545,0,2.3545,0,0,0,0,0,0
2020-07-30,2.3545,2.3545,2.3545,2.3545,0,2.3545,0,0,0,0,0,0
2020-07-31,2.376,2.376,2.376,2.376,0,2.376,0,0,0,0,0,0
2020-08-03,2.3872,2.3872,2.3872,2.3872,0,2.3872,0,0,0,0,0,0
2020-08-04,2.3828,2.3828,2.3828,2.3828,0,2.3828,0,0,0,0,0,0
2020-08-05,2.3813,2.3813,2.3813,2.3813,0,2.3813,0,0,0,0,0,0
2020-08-06,2.4026,2.4026,2.4026,2.4026,0,2.4026,0,0,0,0,0,0
2020-08-07,2.4166,2.4166,2.4166,2.4166,0,2.4166,0,0,0,0,0,0
2020-08-10,2.392,2.392,2.392,2.392,0,2.392,0,0,0,0,0,0
2020-08-11,2.3912,2.3912,2.3912,2.3912,0,2.3912,0,0,0,0,0,0
2020-08-12,2.4149,2.4149,2.4149,2.4149,0,2.4149,0,0,0,0,0,0
2020-08-14,2.3988,2.3988,2.3988,2.3988,0,2.3988,0,0,0,0,0,0
2020-08-17,2.3963,2.3963,2.3963,2.3963,0,2.3963,0,0,0,0,0,0
2020-08-18,2.3979,2.3979,2.3979,2.3979,0,2.3979,0,0,0,0,0,0
2020-08-19,2.4197,2.4197,2.4197,2.4197,0,2.4197,0,0,0,0,0,0
2020-08-20,2.4596,2.4596,2.4596,2.4596,0,2.4596,0,0,0,0,0,0
2020-08-21,2.4716,2.4716,2.4716,2.4716,0,2.4716,0,0,0,0,0,0
2020-08-24,2.4604,2.4604,2.4604,2.4604,0,2.4604,0,0,0,0,0,0
2020-08-25,2.4966,2.4966,2.4966,2.4966,0,2.4966,0,0,0,0,0,0
2020-08-26,2.5002,2.5002,2.5002,2.5002,0,2.5002,0,0,0,0,0,0
2020-08-27,2.5055,2.5055,2.5055,2.5055,0,2.5055,0,0,0,0,0,0
2020-08-28,2.5276,2.5276,2.5276,2.5276,0,2.5276,0,0,0,0,0,0
2020-08-31,2.5123,2.5123,2.5123,2.5123,0,2.5123,0,0,0,0,0,0
2020-09-01,2.5206,2.5206,2.5206,2.5206,0,2.5206,0,0,0,0,0,0
2020-09-02,2.5543,2.5543,2.5543,2.5543,0,2.5543,0,0,0,0,0,0
2020-09-03,2.5735,2.5735,2.5735,2.5735,0,2.5735,0,0,0,0,0,0
2020-09-04,2.5618,2.5618,2.5618,2.5618,0,2.5618,0,0,0,0,0,0
2020-09-07,2.5881,2.5881,2.5881,2.5881,0,2.5881,0,0,0,0,0,0
2020-09-08,2.5637,2.5637,2.5637,2.5637,0,2.5637,0,0,0,0,0,0
2020-09-09,2.5348,2.5348,2.5348,2.5348,0,2.5348,0,0,0,0,0,0
2020-09-10,2.505,2.505,2.505,2.505,0,2.505,0,0,0,0,0,0
2020-09-11,2.5145,2.5145,2.5145,2.5145,0,2.5145,0,0,0,0,0,0
2020-09-14,2.5362,2.5362,2.5362,2.5362,0,2.5362,0,0,0,0,0,0
2020-09-15,2.4829,2.4829,2.4829,2.4829,0,2.4829,0,0,0,0,0,0
2020-09-16,2.4235,2.4235,2.4235,2.4235,0,2.4235,0,0,0,0,0,0
2020-09-17,2.4503,2.4503,2.4503,2.4503,0,2.4503,0,0,0,0,0,0
2020-09-18,2.4539,2.4539,2.4539,2.4539,0,2.4539,0,0,0,0,0,0
2020-09-21,2.4303,2.4303,2.4303,2.4303,0,2.4303,0,0,0,0,0,0
2020-09-22,2.4305,2.4305,2.4305,2.4305,0,2.4305,0,0,0,0,0,0
2020-09-23,2.4356,2.4356,2.4356,2.4356,0,2.4356,0,0,0,0,0,0
2020-09-24,2.4273,2.4273,2.4273,2.4273,0,2.4273,0,0,0,0,0,0
2020-09-25,2.4418,2.4418,2.4418,2.4418,0,2.4418,0,0,0,0,0,0
2020-09-28,2.4435,2.4435,2.4435,2.4435,0,2.4435,0,0,0,0,0,0
2020-09-29,2.4505,2.4505,2.4505,2.4505,0,2.4505,0,0,0,0,0,0
2020-09-30,2.4793,2.4793,2.4793,2.4793,0,2.4793,0,0,0,0,0,0
2020-10-09,2.5125,2.5125,2.5125,2.5125,0,2.5125,0,0,0,0,0,0
2020-10-12,2.5187,2.5187,2.5187,2.5187,0,2.5187,0,0,0,0,0,0
2020-10-13,2.5069,2.5069,2.5069,2.5069,0,2.5069,0,0,0,0,0,0
2020-10-14,2.5249,2.5249,2.5249,2.5249,0,2.5249,0,0,0,0,0,0
2020-10-15,2.5346,2.5346,2.5346,2.5346,0,2.5346,0,0,0,0,0,0
2020-10-16,2.5356,2.5356,2.5356,2.5356,0,2.5356,0,0,0,0,0,0
2020-10-19,2.5257,2.5257,2.5257,2.5257,0,2.5257,0,0,0,0,0,0
2020-10-20,2.5181,2.5181,2.5181,2.5181,0,2.5181,0,0,0,0,0,0
2020-10-21,2.505,2.505,2.505,2.505,0,2.505,0,0,0,0,0,0
2020-10-22,2.4851,2.4851,2.4851,2.4851,0,2.4851,0,0,0,0,0,0
2020-10-23,2.4937,2.4937,2.4937,2.4937,0,2.4937,0,0,0,0,0,0
2020-10-26,2.5053,2.5053,2.5053,2.5053,0,2.5053,0,0,0,0,0,0
2020-10-27,2.5143,2.5143,2.5143,2.5143,0,2.5143,0,0,0,0,0,0
2020-10-28,2.4863,2.4863,2.4863,2.4863,0,2.4863,0,0,0,0,0,0
2020-10-29,2.4922,2.4922,2.4922,2.4922,0,2.4922,0,0,0,0,0,0
2020-10-30,2.4984,2.4984,2.4984,2.4984,0,2.4984,0,0,0,0,0,0
2020-10-31,2.5084,2.5084,2.5084,2.5084,0,2.5084,0,0,0,0,0,0
2020-11-02,2.4888,2.4888,2.4888,2.4888,0,2.4888,0,0,0,0,0,0
2020-11-03,2.4671,2.4671,2.4671,2.4671,0,2.4671,0,0,0,0,0,0
2020-11-04,2.4674,2.4674,2.4674,2.4674,0,2.4674,0,0,0,0,0,0
2020-11-05,2.4684,2.4684,2.4684,2.4684,0,2.4684,0,0,0,0,0,0
2020-11-06,2.4908,2.4908,2.4908,2.4908,0,2.4908,0,0,0,0,0,0
2020-11-09,2.5284,2.5284,2.5284,2.5284,0,2.5284,0,0,0,0,0,0
2020-11-10,2.536,2.536,2.536,2.536,0,2.536,0,0,0,0,0,0
2020-11-11,2.5521,2.5521,2.5521,2.5521,0,2.5521,0,0,0,0,0,0
2020-11-12,2.583,2.583,2.583,2.583,0,2.583,0,0,0,0,0,0
2020-11-13,2.6303,2.6303,2.6303,2.6303,0,2.6303,0,0,0,0,0,0
2020-11-16,2.603,2.603,2.603,2.603,0,2.603,0,0,0,0,0,0
2020-11-17,2.6055,2.6055,2.6055,2.6055,0,2.6055,0,0,0,0,0,0
2020-11-18,2.6493,2.6493,2.6493,2.6493,0,2.6493,0,0,0,0,0,0
2020-11-19,2.6984,2.6984,2.6984,2.6984,0,2.6984,0,0,0,0,0,0
2020-11-20,2.7109,2.7109,2.7109,2.7109,0,2.7109,0,0,0,0,0,0
2020-11-23,2.6408,2.6408,2.6408,2.6408,0,2.6408,0,0,0,0,0,0
2020-11-24,2.6774,2.6774,2.6774,2.6774,0,2.6774,0,0,0,0,0,0
2020-11-25,2.6732,2.6732,2.6732,2.6732,0,2.6732,0,0,0,0,0,0
2020-11-26,2.6586,2.6586,2.6586,2.6586,0,2.6586,0,0,0,0,0,0
2020-11-27,2.6625,2.6625,2.6625,2.6625,0,2.6625,0,0,0,0,0,0
2020-11-30,2.6105,2.6105,2.6105,2.6105,0,2.6105,0,0,0,0,0,0
2020-12-01,2.6071,2.6071,2.6071,2.6071,0,2.6071,0,0,0,0,0,0
2020-12-02,2.6472,2.6472,2.6472,2.6472,0,2.6472,0,0,0,0,0,0
2020-12-03,2.664,2.664,2.664,2.664,0,2.664,0,0,0,0,0,0
2020-12-04,2.6587,2.6587,2.6587,2.6587,0,2.6587,0,0,0,0,0,0
2020-12-07,2.6587,2.6587,2.6587,2.6587,0,2.6587,0,0,0,0,0,0
2020-12-08,2.6249,2.6249,2.6249,2.6249,0,2.6249,0,0,0,0,0,0
2020-12-09,2.6179,2.6179,2.6179,2.6179,0,2.6179,0,0,0,0,0,0
2020-12-10,2.5902,2.5902,2.5902,2.5902,0,2.5902,0,0,0,0,0,0
2020-12-11,2.6183,2.6183,2.6183,2.6183,0,2.6183,0,0,0,0,0,0
2020-12-14,2.6176,2.6176,2.6176,2.6176,0,2.6176,0,0,0,0,0,0
2020-12-15,2.5728,2.5728,2.5728,2.5728,0,2.5728,0,0,0,0,0,0
2020-12-16,2.5484,2.5484,2.5484,2.5484,0,2.5484,0,0,0,0,0,0
2020-12-17,2.5674,2.5674,2.5674,2.5674,0,2.5674,0,0,0,0,0,0
2020-12-18,2.5866,2.5866,2.5866,2.5866,0,2.5866,0,0,0,0,0,0
2020-12-21,2.5487,2.5487,2.5487,2.5487,0,2.5487,0,0,0,0,0,0
2020-12-22,2.5074,2.5074,2.5074,2.5074,0,2.5074,0,0,0,0,0,0
2020-12-23,2.4909,2.4909,2.4909,2.4909,0,2.4909,0,0,0,0,0,0
2020-12-24,2.5102,2.5102,2.5102,2.5102,0,2.5102,0,0,0,0,0,0
2020-12-25,2.5092,2.5092,2.5092,2.5092,0,2.5092,0,0,0,0,0,0
2020-12-28,2.497,2.497,2.497,2.497,0,2.497,0,0,0,0,0,0
2020-12-29,2.5057,2.5057,2.5057,2.5057,0,2.5057,0,0,0,0,0,0
2020-12-30,2.4892,2.4892,2.4892,2.4892,0,2.4892,0,0,0,0,0,0
2020-12-31,2.5793,2.5793,2.5793,2.5793,0,2.5793,0,0,0,0,0,0
2021-01-04,2.5073,2.5073,2.5073,2.5073,0,2.5073,0,0,0,0,0,0
2021-01-05,2.4861,2.4861,2.4861,2.4861,0,2.4861,0,0,0,0,0,0
2021-01-06,2.4622,2.4622,2.4622,2.4622,0,2.4622,0,0,0,0,0,0
2021-01-07,2.4455,2.4455,2.4455,2.4455,0,2.4455,0,0,0,0,0,0
2021-01-08,2.452,2.452,2.452,2.452,0,2.452,0,0,0,0,0,0
2021-01-11,2.4741,2.4741,2.4741,2.4741,0,2.4741,0,0,0,0,0,0
2021-01-12,2.461,2.461,2.461,2.461,0,2.461,0,0,0,0,0,0
2021-01-13,2.4257,2.4257,2.4257,2.4257,0,2.4257,0,0,0,0,0,0
2021-01-14,2.4106,2.4106,2.4106,2.4106,0,2.4106,0,0,0,0,0,0
2021-01-15,2.4594,2.4594,2.4594,2.4594,0,2.4594,0,0,0,0,0,0
2021-01-18,2.498,2.498,2.498,2.498,0,2.498,0,0,0,0,0,0
2021-01-19,2.5125,2.5125,2.5125,2.5125,0,2.5125,0,0,0,0,0,0
2021-01-20,2.505,2.505,2.505,2.505,0,2.505,0,0,0,0,0,0
