time,收盘价,涨跌,ln,dln,per,涨跌幅,成交量,lncjl,成交金额,lncjje,振幅,jc,持仓量,lnccl,持仓量变化
160216,5881,241,8.679482094,0.039823513,0.040979425,4.273,9115,9.117676687,10607452560,23.08482266,4.0248,-21.5341,11442,9.345046075,-1938
160217,5947,70.2,8.69064217,0.011160075,0.011804271,1.1945,7984,8.985194818,9418526800,22.96594452,2.2631,-24.4123,8589,9.058237594,-2853
160218,5950.2,25.2,8.691180111,0.000537942,0.004235152,0.4253,5978,8.695841343,7150503840,22.69044866,1.7688,-6.9305,5317,8.578664514,-3272
160219,5767.8,-204.2,8.660046004,-0.031134107,-0.035403447,-3.4193,11752,9.371778718,13568732040,23.33103387,1.9056,-211.7164,19870,9.896966336,14553
160222,5869.2,98.2,8.677473617,0.017427613,0.016731411,1.7016,12135,9.403849118,14230077600,23.3786237,2.1002,-234.5225,20565,9.931345881,695
160223,5845,-23.4,8.673341874,-0.004131743,-0.004003422,-0.3987,11641,9.362288628,13560297720,23.33041207,2.1403,-225.4998,20712,9.938468521,147
160224,5881.8,81.8,8.679618116,0.006276243,0.013907307,1.4103,14074,9.552084403,16381609760,23.51942519,3.4931,-229.2427,20866,9.945876319,154
160225,5361,-470.8,8.586905804,-0.092712313,-0.087819437,-8.073,16289,9.698245312,18364937480,23.63370911,10.2644,-265.0522,20947,9.949750717,81
160226,5417.8,-13.6,8.597445108,0.010539304,-0.002510244,-0.2504,14435,9.577411092,15694201160,23.47655713,3.0158,-231.1376,21084,9.956269738,137
160229,5075.2,-376,8.532121212,-0.065323896,-0.07408575,-6.8976,16685,9.722265391,17267384120,23.57208525,6.8205,-275.2337,20867,9.945924243,-217
160301,5227.4,124.6,8.561669302,0.02954809,0.023835941,2.4418,16946,9.737787097,17531863000,23.58728581,4.2212,-246.2349,20637,9.93484086,-230
160302,5587.8,344.2,8.628340929,0.066671627,0.061598482,6.5642,17043,9.743494841,18492193480,23.64061451,7.1287,-165.3482,20637,9.93484086,0
160303,5603.8,27,8.631200218,0.002859289,0.004818159,0.4841,15720,9.662689066,17799351400,23.60242786,2.7614,-173.177,20055,9.906233778,-582
160304,5452,-184,8.603737793,-0.027462425,-0.033749083,-3.2647,17931,9.794286337,19866322440,23.7122918,5.11,-169.5614,19314,9.868585501,-741
160307,5595,132.8,8.629628621,0.025890828,0.023735478,2.4313,15686,9.660523874,17665217560,23.59486343,3.6945,-157.5482,18679,9.835155177,-635
160308,5661,86.2,8.641355834,0.011727213,0.015226992,1.5462,17416,9.765144603,19227275320,23.6795957,5.5966,-103.3253,19015,9.85298342,336
160309,5500,-142.6,8.612503371,-0.028852463,-0.025927273,-2.5272,14368,9.572758791,15911190760,23.49028852,2.5875,-117.0376,18471,9.823957214,-544
160310,5396,-129,8.593413217,-0.019090154,-0.023906597,-2.3348,15160,9.626415659,16647059920,23.53549946,4.1231,-125.948,18455,9.823090615,-16
160311,5413.2,-31.2,8.596595694,0.003182477,-0.005763689,-0.5731,14291,9.567385247,15447846560,23.46073545,2.8947,-95.7818,18117,9.804606003,-338
160314,5629.6,207.2,8.635793671,0.039197976,0.036805457,3.8212,15660,9.65886497,17680927960,23.59575238,4.1052,-60.9904,16512,9.711842668,-1605
160315,5608,-41.4,8.631949429,-0.003844242,-0.007382311,-0.7328,12151,9.40516675,13668031800,23.3383255,1.9011,-31.8012,14163,9.558388209,-2349
160316,5565.4,-46.6,8.624324139,-0.00762529,-0.008373163,-0.8304,12799,9.457122322,14289232720,23.38277213,4.0663,2.5963,11604,9.359105145,-2559
160317,5760,206.2,8.658692754,0.034368615,0.035798611,3.7128,10005,9.210840247,11339041840,23.15151764,4.2421,14.025,6316,8.750841375,-5288
160318,5799.6,54,8.665544229,0.006851475,0.009310987,0.9398,16417,9.706072662,18863846360,23.66051304,4.2467,-149.663,21533,9.977341921,15217
160321,5929.8,131,8.687745765,0.022201536,0.022091807,2.2591,14424,9.576648765,17021225920,23.55772699,1.928,-169.6805,22327,10.01355199,794
160322,5921.6,12.8,8.686361962,-0.001383803,0.002161578,0.2166,12716,9.450616322,15066817320,23.43576063,2.1053,-153.8922,22529,10.02255865,202
160323,5949.2,9.4,8.691012036,0.004650074,0.001580044,0.1583,13235,9.490620115,15691889640,23.47640983,1.8048,-169.7664,23020,10.04411868,491
160324,5843.4,-94.4,8.673068098,-0.017943938,-0.016154978,-1.5898,17212,9.753362094,20290157680,23.73340176,2.2062,-175.0242,22843,10.0364,-177
160325,5910.4,21.2,8.68446879,0.011400692,0.003586898,0.36,13715,9.526245403,16160396760,23.50582944,1.6912,-167.0312,22661,10.02840066,-182
160328,5857,-30.2,8.675392806,-0.009075984,-0.005156223,-0.513,15579,9.653679133,18602363240,23.64655447,3.8558,-180.7782,22891,10.0384991,230
160329,5788.8,-100.4,8.663680295,-0.011712511,-0.017343836,-1.7048,16820,9.730323934,19501744000,23.69376973,2.7916,-133.0672,22247,10.00996245,-644
160330,6020.8,251.6,8.70297542,0.039295125,0.041788467,4.3611,16645,9.71986515,19679272960,23.70283178,3.5811,-116.7034,22100,10.00333289,-147
160331,6020,29.6,8.702842538,-0.000132882,0.004916944,0.4941,14844,9.605351022,17956963840,23.61124383,1.1919,-135.8138,21598,9.980355997,-502
160401,6028,-9.6,8.70417056,0.001328021,-0.001592568,-0.159,16667,9.721185996,19867784760,23.7123654,2.7627,-96.5278,20879,9.946499148,-719
160405,6190.4,205.4,8.730754984,0.026584424,0.033180408,3.4319,16082,9.685455913,19686029560,23.70317506,4.1303,-96.1826,21156,9.959678832,277
160406,6223.4,14.8,8.73607166,0.005316676,0.002378121,0.2384,12384,9.424160596,15361261280,23.45511468,1.0566,-100.0342,20581,9.932123599,-575
160407,6156,-56.2,8.725182495,-0.010889165,-0.009129305,-0.9047,15000,9.61580548,18591838680,23.64598854,2.3309,-72.9737,20086,9.907778334,-495
160408,6114.2,-68.2,8.718369214,-0.006813281,-0.011154362,-1.1031,15056,9.619531862,18321451080,23.6313384,1.7469,-54.5419,19253,9.865422172,-833
160411,6237,167.2,8.738254577,0.019885363,0.02680776,2.7546,14493,9.581421053,18127808160,23.62071296,2.4086,-67.3004,17578,9.774403399,-1675
160412,6239.8,-10.8,8.73870341,0.000448833,-0.001730825,-0.1728,14188,9.560151816,17583774840,23.59024243,2.0094,-12.9729,15441,9.644781588,-2137
160413,6306,120.8,8.74925684,0.010553431,0.019156359,1.953,14248,9.564371825,18129553640,23.62080924,2.3314,-38.2255,11554,9.354786976,-3887
160414,6381.2,25.4,8.761111446,0.011854606,0.003980443,0.3996,8451,9.042040057,10744104160,23.09762299,1.0982,-20.6545,6020,8.702842538,-5534
160415,6214.6,-150.2,8.734656641,-0.026454805,-0.024168893,-2.3599,13187,9.486986775,16311829360,23.51515641,1.4423,-169.7496,19414,9.873749734,13394
160418,6093.2,-86,8.714928674,-0.019727967,-0.014114094,-1.3918,14073,9.552013347,17113280280,23.56312062,2.1686,-188.0024,20573,9.931734815,1159
160419,6102.6,7.2,8.716470189,0.001541515,0.001179825,0.1181,13211,9.488805095,16119892000,23.50331987,1.9359,-205.629,21188,9.961190263,615
160420,5791.2,-300.6,8.664094803,-0.052375386,-0.051906341,-4.9345,17516,9.770870028,20812029880,23.75879702,7.2327,-231.0126,22380,10.01592298,1192
160421,5788.4,-12,8.663611194,-0.000483609,-0.002073112,-0.2069,14947,9.61226589,17455531240,23.58292241,2.5688,-182.282,22584,10.02499697,204
160422,5850,23.4,8.67419694,0.010585746,0.004,0.4016,14142,9.556904372,16392859840,23.5201117,2.0973,-161.3201,22702,10.03020831,118
160425,5815.4,-4.6,8.66826485,-0.00593209,-0.000791003,-0.079,14091,9.553291575,16252118920,23.51148913,2.3643,-162.6772,22620,10.02658975,-82
160426,5885,79.2,8.68016202,0.011897169,0.013457944,1.3642,14340,9.570808114,16731919560,23.54058408,2.2598,-161.7734,23019,10.04407524,399
160427,5865.8,11.2,8.676894154,-0.003267866,0.001909373,0.1913,13355,9.499646126,15699507520,23.47689518,1.7149,-150.899,23047,10.04529089,28
160428,5833,-21,8.671286727,-0.005607427,-0.003600206,-0.3587,15156,9.626151772,17597850440,23.5910426,2.7229,-157.3285,23920,10.08247021,873
160429,5844.8,27,8.673307656,0.002020929,0.004619491,0.4641,13060,9.477309403,15282435480,23.44997,1.5814,-140.794,23272,10.0550062,-648
160503,6085,222,8.713582005,0.040274349,0.036483155,3.7865,15722,9.662816284,18780622600,23.65609146,4.936,-82.4537,24047,10.08776553,775
160504,6062.8,21.8,8.709927019,-0.003654987,0.003595698,0.3609,11968,9.3899917,14523877800,23.39905988,1.1587,-106.9826,23406,10.06074768,-641
160505,6132.8,59.8,8.721406695,0.011479676,0.009750848,0.9847,12362,9.42238253,15034661920,23.43362417,1.5808,-71.0166,23672,10.07204819,266
160506,5887.8,-217.2,8.680637692,-0.040769002,-0.03688984,-3.5577,16908,9.735542162,20335519480,23.73563492,4.4783,-73.689,23189,10.05143331,-483
160509,5652.8,-279.8,8.639906277,-0.040731416,-0.049497594,-4.7163,15386,9.641213284,17623924560,23.59252317,3.4353,-90.8473,22198,10.00775747,-991
160510,5650,-35.8,8.639410824,-0.000495452,-0.006336283,-0.6296,12254,9.413607693,13901412200,23.35525627,1.2135,-88.8961,21172,9.960434833,-1026
160511,5640.4,-24.6,8.637710264,-0.00170056,-0.004361393,-0.4342,14334,9.570389617,16292598960,23.51397679,2.4042,-83.0104,20300,9.918376165,-872
160512,5670,-7.2,8.642944397,0.005234133,-0.001269841,-0.1268,14964,9.613402595,16772053920,23.54297988,3.1072,-56.4555,19664,9.886544832,-636
160513,5659.2,5.2,8.641037818,-0.001906578,0.000918858,0.092,13460,9.507477603,15299906240,23.45111254,2.5822,-55.1107,18410,9.820649274,-1254
160516,5772.2,124,8.660808569,0.019770751,0.021482277,2.1954,13276,9.493713173,15155120160,23.44160428,2.9036,-40.3423,16188,9.692025506,-2222
160517,5779.2,27,8.662020544,0.001211974,0.004671927,0.4694,13270,9.493261127,15303684600,23.45135946,1.9436,-11.1416,13455,9.507106063,-2733
160518,5632.8,-160,8.636361933,-0.025658611,-0.028405056,-2.762,11637,9.361944956,13146930560,23.29945415,2.9036,1.6073,10121,9.222367752,-3334
160519,5641.2,37.2,8.637852088,0.001490155,0.006594342,0.6638,8468,9.044049632,9629357080,22.9880823,2.0414,-25.5331,5095,8.536014946,-5026
160520,5562.8,-96.2,8.623856858,-0.01399523,-0.017293449,-1.6999,15262,9.633121358,16867340880,23.5486451,2.891,-170.1018,25881,10.16126439,20786
160523,5635.2,76.8,8.636787918,0.012931061,0.01362862,1.3817,13848,9.535896097,15639636440,23.47307433,1.7703,-174.2761,26225,10.17446843,344
160524,5598.6,-42.8,8.630271845,-0.006516073,-0.007644768,-0.7587,14551,9.585414999,16258921800,23.51190763,1.8541,-144.5782,26768,10.19496242,543
160525,5556,-30.4,8.622633704,-0.007638142,-0.005471562,-0.5442,14251,9.564582359,15999525840,23.49582492,2.3271,-159.1834,26991,10.20325876,223
160526,5627.8,55.6,8.635473881,0.012840177,0.009879527,0.9978,17065,9.744784861,18893611120,23.66208967,2.9683,-116.5876,28030,10.24103064,1039
160527,5630.6,42.4,8.635971287,0.000497406,0.007530281,0.7587,14549,9.585277542,16344616560,23.51716442,1.6105,-108.9897,27494,10.22172308,-536
160530,5611,-26.8,8.632484236,-0.003487052,-0.004776332,-0.4754,15755,9.664913054,17673129920,23.59531124,2.7812,-100.3152,27527,10.22292262,33
160531,5923.2,296.4,8.686632122,0.054147887,0.050040519,5.2676,18925,9.848239078,21940169280,23.81158501,5.2925,-24.1224,27245,10.2126253,-282
160601,5899.8,10,8.682673731,-0.003958391,0.001694973,0.1698,13944,9.542804587,16535411880,23.52877009,1.2496,-73.9799,25970,10.1646973,-1275
160602,5937.8,14.4,8.689093973,0.006420242,0.002425141,0.2431,12429,9.427787731,14720281120,23.41249205,0.8542,-76.0942,25030,10.12783038,-940
160603,6003.6,77.2,8.700114568,0.011020595,0.012858951,1.3026,15181,9.627799925,18095355760,23.61892115,1.873,-29.003,24545,10.10826345,-485
160606,5974,-22.4,8.695171999,-0.00494257,-0.003749582,-0.3736,12536,9.436359784,15019460760,23.43261258,1.3541,-77.8595,23226,10.05302762,-1319
160607,6016.6,38.4,8.702277595,0.007105596,0.006382342,0.6423,12039,9.395906659,14400486880,23.39052785,1.1743,-28.7571,22547,10.0233573,-679
160608,5995.8,-1,8.698814503,-0.003463092,-0.000166783,-0.0167,13144,9.48372066,15702541640,23.47708842,1.5908,-28.0776,21343,9.968479096,-1204
160613,5732,-269.6,8.653819789,-0.044994714,-0.047034194,-4.4921,15848,9.670798588,18670464000,23.65020865,4.2789,-14.4438,19235,9.864486815,-2108
160614,5723.4,-88,8.652318313,-0.001501476,-0.015375476,-1.5143,13728,9.527192822,15731952160,23.47895965,1.4626,-39.3612,16373,9.703388916,-2862
160615,5920,197.6,8.686091728,0.033773414,0.033378378,3.4531,13782,9.531118672,16149654440,23.50516449,4.9804,-32.846,12836,9.460009002,-3537
160616,5912.8,-18.6,8.684874771,-0.001216956,-0.003145718,-0.3136,9201,9.127067453,10906129840,23.11259084,1.1262,-17.7454,6582,8.79209393,-6254
160617,5810.6,-104.6,8.667439115,-0.017435657,-0.018001583,-1.7683,14796,9.602112153,17328101760,23.5755954,2.2992,-153.6724,20528,9.929545087,13946
160620,5848.2,40,8.673889201,0.006450086,0.006839711,0.6887,14283,9.566825298,16583675040,23.53168462,2.3966,-137.3691,21028,9.953610162,500
160621,5777.6,-66,8.661743651,-0.01214555,-0.011423428,-1.1294,16109,9.687133401,18884782120,23.66162226,4.0078,-139.2032,22023,9.999842641,995
160622,5922,133.6,8.686429509,0.024685858,0.022559946,2.3081,14943,9.611998242,17446525840,23.58240637,2.8609,-86.8857,22533,10.02273618,510
160623,5888,4.8,8.68067166,-0.005757848,0.000815217,0.0816,13737,9.527848201,16138523760,23.50447503,1.6284,-90.1737,22547,10.0233573,14
160624,5787,-94.4,8.663369302,-0.017302359,-0.016312424,-1.6051,18967,9.850455906,22059019000,23.81698738,4.7982,-116.6202,23945,10.08351481,1398
160627,5965.2,156.8,8.693697863,0.030328561,0.026285791,2.6995,15312,9.636392114,18072451800,23.61765462,2.9509,-79.0191,23986,10.08522561,41
160628,6037,74.8,8.705662479,0.011964616,0.01239026,1.2546,15062,9.619930295,18007613680,23.61406049,2.0227,-70.5105,24342,10.09995853,356
160629,6050.4,32.2,8.707879665,0.002217186,0.005321962,0.535,12972,9.470548467,15671596760,23.47511579,1.1133,-69.8021,23962,10.08422452,-380
160630,6051.6,8.8,8.708077979,0.000198314,0.001454161,0.1456,11598,9.358587948,14012596680,23.36322252,0.6785,-71.8939,23528,10.06594648,-434
160701,6039.8,-3.6,8.706126178,-0.001951801,-0.000596046,-0.0596,13186,9.48691094,15977616480,23.49445461,1.5455,-71.7385,23994,10.08555908,466
160704,6159.6,111.8,8.725767119,0.019640942,0.018150529,1.8486,14960,9.613135252,18350744680,23.63293599,3.1416,-72.2811,24454,10.10454908,460
160705,6202.4,18.8,8.732691593,0.006924474,0.003031085,0.304,11624,9.360827205,14394202960,23.39009139,0.9315,-67.1046,23608,10.06934092,-846
160706,6226.6,22.8,8.736585716,0.003894124,0.003661709,0.3675,12366,9.42270605,15351344120,23.45446887,1.4636,-70.7969,23183,10.05117453,-425
160707,6279.4,56,8.745029713,0.008443997,0.008918049,0.8998,14216,9.56212337,17726154120,23.59830702,1.8543,-40.3926,22145,10.00536702,-1038
160708,6265,-3,8.742733867,-0.002295846,-0.000478851,-0.0479,11802,9.376024288,14789074240,23.41715452,1.1646,-34.8533,20801,9.942756341,-1344
160711,6248,-29,8.740016692,-0.002717176,-0.004641485,-0.462,13589,9.517015921,17129090480,23.56404405,1.7811,-64.4988,19426,9.874367654,-1375
160712,6368.6,80.4,8.759134944,0.019118253,0.012624439,1.2786,14918,9.610323817,18785946880,23.65637492,2.4872,-26.5448,16150,9.689675329,-3276
160713,6416.4,73,8.766612492,0.007477548,0.011377096,1.1508,12722,9.451088057,16321463240,23.51574684,1.4156,-30.1634,12400,9.425451752,-3750
160714,6442.2,26.8,8.770625376,0.004012884,0.00416007,0.4177,8080,8.997147152,10385199120,23.06364747,0.6547,-13.3827,6874,8.835501457,-5526
160715,6439.8,9.6,8.770252763,-0.000372613,0.00149073,0.1493,5511,8.614501374,7093716920,22.68247529,0.8958,-1.2159,0,#NUM!,-6874
160718,6266,-173.72,8.742893472,-0.027359291,-0.027724226,-2.6976,11932,9.386979146,15012662080,23.43215982,1.3324,-146.0731,19523,9.879348537,19523
160719,6272.8,-18.8,8.743978105,0.001084633,-0.002997067,-0.2988,12937,9.467846702,16215261360,23.50921869,1.2938,-159.1383,20346,9.920639611,823
160720,6265.4,-8.6,8.742797712,-0.001180393,-0.001372618,-0.1371,12788,9.45626251,16104046320,23.5023364,1.1763,-152.5223,20580,9.932075009,234
160721,6310,23.4,8.749890956,0.007093243,0.003708399,0.3722,13796,9.532133974,17445677720,23.58235776,1.6829,-132.7093,21788,9.989114639,1208
160722,6272.6,-45,8.743946221,-0.005944735,-0.007174059,-0.7123,12238,9.412301144,15392775280,23.4571641,1.1618,-118.3254,21621,9.981420344,-167
160725,6290.4,10,8.746779941,0.00283372,0.001589724,0.1592,11452,9.345919666,14402427960,23.39066264,1.242,-118.3831,21776,9.988563725,155
160726,6393.4,114.4,8.763021487,0.016241547,0.017893453,1.8219,12105,9.401373869,15378603120,23.45624297,1.7614,-101.0743,22511,10.02175936,735
160727,6104.2,-275,8.716732338,-0.046289149,-0.045050949,-4.3109,18101,9.803722464,22580091120,23.84033443,5.8659,-125.0885,22307,10.01265581,-204
