time,收盘价,涨跌,ln,dln,per,涨跌幅,normcjl,成交量,lncjl,normcje,成交金额,lncjje,振幅,jc,normccl,持仓量,lnccl,持仓量变化,junzhi,biaozhuncha,jianyan,1-jy,zjianyan
160226,5417.8,-13.6,8.597445108,0.010539304,-0.002510244,-0.2504,-0.69036576,14435,9.577411092,(0.55),15694201160,23.47655713,3.0158,-231.1376,-0.816593811,21084,9.956269738,137,,,,,
160229,5075.2,-376,8.532121212,-0.065323896,-0.07408575,-6.8976,-0.646624705,16685,9.722265391,(0.53),17267384120,23.57208525,6.8205,-275.2337,-0.821843516,20867,9.945924243,-217,,,,,
160301,5227.4,124.6,8.561669302,0.02954809,0.023835941,2.4418,-0.641550742,16946,9.737787097,(0.53),17531863000,23.58728581,4.2212,-246.2349,-0.82740772,20637,9.93484086,-230,,,,,
160302,5587.8,344.2,8.628340929,0.066671627,0.061598482,6.5642,-0.639665017,17043,9.743494841,(0.52),18492193480,23.64061451,7.1287,-165.3482,-0.82740772,20637,9.93484086,0,,,,,
160303,5603.8,27,8.631200218,0.002859289,0.004818159,0.4841,-0.665384757,15720,9.662689066,(0.53),17799351400,23.60242786,2.7614,-173.177,-0.841487575,20055,9.906233778,-582,,,,,
160304,5452,-184,8.603737793,-0.027462425,-0.033749083,-3.2647,-0.62240188,17931,9.794286337,(0.50),19866322440,23.7122918,5.11,-169.5614,-0.859413987,19314,9.868585501,-741,,,,,
160307,5595,132.8,8.629628621,0.025890828,0.023735478,2.4313,-0.666045733,15686,9.660523874,(0.53),17665217560,23.59486343,3.6945,-157.5482,-0.874776028,18679,9.835155177,-635,,,,,
160308,5661,86.2,8.641355834,0.011727213,0.015226992,1.5462,-0.632413722,17416,9.765144603,(0.51),19227275320,23.6795957,5.5966,-103.3253,-0.866647452,19015,9.85298342,336,,,,,
160309,5500,-142.6,8.612503371,-0.028852463,-0.025927273,-2.5272,-0.691668272,14368,9.572758791,(0.55),15911190760,23.49028852,2.5875,-117.0376,-0.879808003,18471,9.823957214,-544,,,,,
160310,5396,-129,8.593413217,-0.019090154,-0.023906597,-2.3348,-0.67627142,15160,9.626415659,(0.54),16647059920,23.53549946,4.1231,-125.948,-0.880195078,18455,9.823090615,-16,,,,,
160311,5413.2,-31.2,8.596595694,0.003182477,-0.005763689,-0.5731,-0.693165188,14291,9.567385247,(0.55),15447846560,23.46073545,2.8947,-95.7818,-0.888372039,18117,9.804606003,-338,,,,,
160314,5629.6,207.2,8.635793671,0.039197976,0.036805457,3.8212,-0.666551186,15660,9.65886497,(0.53),17680927960,23.59575238,4.1052,-60.9904,-0.927200503,16512,9.711842668,-1605,,,,,
160315,5608,-41.4,8.631949429,-0.003844242,-0.007382311,-0.7328,-0.734767792,12151,9.40516675,(0.57),13668031800,23.3383255,1.9011,-31.8012,-0.984027957,14163,9.558388209,-2349,,,,,
160316,5565.4,-46.6,8.624324139,-0.00762529,-0.008373163,-0.8304,-0.722170368,12799,9.457122322,(0.57),14289232720,23.38277213,4.0663,2.5963,-1.045935771,11604,9.359105145,-2559,,,,,
160317,5760,206.2,8.658692754,0.034368615,0.035798611,3.7128,-0.776487039,10005,9.210840247,(0.60),11339041840,23.15151764,4.2421,14.025,-1.173864072,6316,8.750841375,-5288,,,,,
160318,5799.6,54,8.665544229,0.006851475,0.009310987,0.9398,-0.65183475,16417,9.706072662,(0.52),18863846360,23.66051304,4.2467,-149.663,-0.805731518,21533,9.977341921,15217,,,,,
160321,5929.8,131,8.687745765,0.022201536,0.022091807,2.2591,-0.690579605,14424,9.576648765,(0.54),17021225920,23.55772699,1.928,-169.6805,-0.786522919,22327,10.01355199,794,,,,,
160322,5921.6,12.8,8.686361962,-0.001383803,0.002161578,0.2166,-0.723783927,12716,9.450616322,(0.56),15066817320,23.43576063,2.1053,-153.8922,-0.781636097,22529,10.02255865,202,,,,,
160323,5949.2,9.4,8.691012036,0.004650074,0.001580044,0.1583,-0.713694323,13235,9.490620115,(0.55),15691889640,23.47640983,1.8048,-169.7664,-0.769757732,23020,10.04411868,491,,,,,
160324,5843.4,-94.4,8.673068098,-0.017943938,-0.016154978,-1.5898,-0.636379577,17212,9.753362094,(0.50),20290157680,23.73340176,2.2062,-175.0242,-0.774039749,22843,10.0364,-177,,,,,
160325,5910.4,21.2,8.68446879,0.011400692,0.003586898,0.36,-0.704362898,13715,9.526245403,(0.55),16160396760,23.50582944,1.6912,-167.0312,-0.778442728,22661,10.02840066,-182,,,,,
160328,5857,-30.2,8.675392806,-0.009075984,-0.005156223,-0.513,-0.668125864,15579,9.653679133,(0.52),18602363240,23.64655447,3.8558,-180.7782,-0.772878524,22891,10.0384991,230,,,,,
160329,5788.8,-100.4,8.663680295,-0.011712511,-0.017343836,-1.7048,-0.644000241,16820,9.730323934,(0.51),19501744000,23.69376973,2.7916,-133.0672,-0.788458294,22247,10.00996245,-644,,,,,
160330,6020.8,251.6,8.70297542,0.039295125,0.041788467,4.3611,-0.647402323,16645,9.71986515,(0.51),19679272960,23.70283178,3.5811,-116.7034,-0.792014546,22100,10.00333289,-147,,,,,
160331,6020,29.6,8.702842538,-0.000132882,0.004916944,0.4941,-0.682414608,14844,9.605351022,(0.53),17956963840,23.61124383,1.1919,-135.8138,-0.804159026,21598,9.980355997,-502,,,,,
160401,6028,-9.6,8.70417056,0.001328021,-0.001592568,-0.159,-0.646974633,16667,9.721185996,(0.50),19867784760,23.7123654,2.7627,-96.5278,-0.82155321,20879,9.946499148,-719,,,,,
160405,6190.4,205.4,8.730754984,0.026584424,0.033180408,3.4319,-0.658347308,16082,9.685455913,(0.51),19686029560,23.70317506,4.1303,-96.1826,-0.814851974,21156,9.959678832,277,,,,,
160406,6223.4,14.8,8.73607166,0.005316676,0.002378121,0.2384,-0.730238163,12384,9.424160596,(0.55),15361261280,23.45511468,1.0566,-100.0342,-0.828762483,20581,9.932123599,-575,,,,,
160407,6156,-56.2,8.725182495,-0.010889165,-0.009129305,-0.9047,-0.679381895,15000,9.61580548,(0.52),18591838680,23.64598854,2.3309,-72.9737,-0.840737617,20086,9.907778334,-495,,,,,
160408,6114.2,-68.2,8.718369214,-0.006813281,-0.011154362,-1.1031,-0.678293229,15056,9.619531862,(0.52),18321451080,23.6313384,1.7469,-54.5419,-0.860889711,19253,9.865422172,-833,,,,,
160411,6237,167.2,8.738254577,0.019885363,0.02680776,2.7546,-0.689238213,14493,9.581421053,(0.52),18127808160,23.62071296,2.4086,-67.3004,-0.901411629,17578,9.774403399,-1675,,,,,
160412,6239.8,-10.8,8.73870341,0.000448833,-0.001730825,-0.1728,-0.695167556,14188,9.560151816,(0.53),17583774840,23.59024243,2.0094,-12.9729,-0.953110339,15441,9.644781588,-2137,,,,,
160413,6306,120.8,8.74925684,0.010553431,0.019156359,1.953,-0.694001128,14248,9.564371825,(0.52),18129553640,23.62080924,2.3314,-38.2255,-1.047145381,11554,9.354786976,-3887,,,,,
160414,6381.2,25.4,8.761111446,0.011854606,0.003980443,0.3996,-0.806697528,8451,9.042040057,(0.61),10744104160,23.09762299,1.0982,-20.6545,-1.18102496,6020,8.702842538,-5534,,,,,
160415,6214.6,-150.2,8.734656641,-0.026454805,-0.024168893,-2.3599,-0.714627466,13187,9.486986775,(0.54),16311829360,23.51515641,1.4423,-169.7496,-0.856994768,19414,9.873749734,13394,,,,,
160418,6093.2,-86,8.714928674,-0.019727967,-0.014114094,-1.3918,-0.69740321,14073,9.552013347,(0.54),17113280280,23.56312062,2.1686,-188.0024,-0.82895602,20573,9.931734815,1159,,,,,
160419,6102.6,7.2,8.716470189,0.001541515,0.001179825,0.1181,-0.714160895,13211,9.488805095,(0.55),16119892000,23.50331987,1.9359,-205.629,-0.814077823,21188,9.961190263,615,,,,,
160420,5791.2,-300.6,8.664094803,-0.052375386,-0.051906341,-4.9345,-0.630469675,17516,9.770870028,(0.49),20812029880,23.75879702,7.2327,-231.0126,-0.785240733,22380,10.01592298,1192,,,,,
