,time,normper,normcjl,normcje,normjc,normccl,val,cmax,avg,std,rc,rc2,rc3
569,170912,0.200865667,-0.762489901,-0.57,0.544923724,-1.048887219,3837.93,0.95965051,0.974574567,0.013392969,0,0,1.114320265
570,170913,0.017623454,-0.803936981,-0.6,0.68142181,-1.173162498,3842.61,0.964799523,0.973112921,0.012736759,0,0,0.652709089
571,170914,0.379144276,-0.750456251,-0.56,0.678350435,-0.829367287,3829.96,0.965678433,0.971950898,0.012270445,0,0,0.51118484
572,170918,-0.394003183,-0.756482796,-0.56,0.173487657,-0.828980212,3843.14,0.972841939,0.970119276,0.010635031,0,0,-0.25600895
573,170919,0.422151038,-0.759048938,-0.56,0.304896751,-0.824698195,3832.12,0.973824555,0.969672353,0.010256819,0,0,-0.404823603
574,170920,-0.581541528,-0.750806179,-0.56,0.378031659,-0.829560825,3842.44,0.968265903,0.968857321,0.009640102,0,0,0.061349774
575,170921,-0.453109578,-0.755121963,-0.56,0.123536565,-0.826972261,3837.82,0.984107025,0.968705711,0.009357141,0,0,-1.64594235
576,170922,-0.751799437,-0.758912855,-0.57,0.018450939,-0.826391648,3837.73,0.996282133,0.969282249,0.010662067,0,0,-2.532331195
577,170925,0.162088245,-0.782474703,-0.59,0.170103341,-0.842382686,3817.79,0.994163934,0.969931578,0.011763203,0,0,-2.060013364
578,170926,0.665659546,-0.784943643,-0.59,0.313230089,-0.840761809,3820.78,0.99410171,0.970701798,0.012823864,0,0,-1.824716243
579,170927,-0.123548477,-0.805161731,-0.6,0.396854782,-0.856172234,3821.2,0.990936078,0.97174338,0.013595567,0,0,-1.411687939
580,170928,0.251532493,-0.792603188,-0.59,0.518990578,-0.854623934,3822.54,0.993126872,0.973157988,0.014292897,0,0,-1.397119401
581,170929,0.808383915,-0.781230513,-0.58,0.642889086,-0.856002889,3836.5,0.997036595,0.974518128,0.015223924,0,0,-1.479150034
582,171009,0.330277795,-0.795091568,-0.59,0.707637171,-0.868703788,3882.21,0.993519155,0.975668621,0.015764859,0,0,-1.132299032
583,171010,-0.257332737,-0.788306844,-0.59,0.512038733,-0.880945036,3889.86,0.989611451,0.976782695,0.015930987,0,0,-0.805270608
584,171011,-0.063176271,-0.792175497,-0.59,0.475326758,-0.888105925,3902.69,0.981341075,0.977679256,0.015640703,0,0,-0.234121109
585,171012,0.691361285,-0.785507416,-0.58,0.715202381,-0.905717839,3912.95,0.977776358,0.979286473,0.013706168,0,0,0.110177754
586,171013,-0.768799964,-0.743924253,-0.55,0.433109295,-0.942489967,3921.0,0.975682224,0.980175431,0.012792385,0,0,0.351240755
587,171016,-0.258638414,-0.764064579,-0.57,0.335958717,-0.995688593,3913.45,0.978814078,0.98107346,0.011968477,0,0,0.188777711
588,171017,-0.455399316,-0.769546791,-0.57,0.341715696,-1.067805511,3913.07,0.980007651,0.982091317,0.010865486,0,0,0.191769212
589,171018,-0.469416605,-0.808505491,-0.6,0.526487509,-1.194911277,3944.16,0.971045799,0.982403631,0.01042306,0,0,1.089682958
590,171019,0.215477513,-0.807436266,-0.6,0.160473858,-0.897540879,3931.25,0.971385542,0.982688986,0.010011049,0,0,1.12909682
591,171023,-0.027783138,-0.758096355,-0.57,0.096286791,-0.883920676,3930.8,0.971593444,0.982850452,0.009828611,0,0,1.145330396
592,171024,0.480726831,-0.737314493,-0.55,0.02928553,-0.875840484,3959.4,0.970460171,0.982682232,0.010018185,0,0,1.219987598
593,171025,0.193532942,-0.744138098,-0.55,0.015211145,-0.882711066,3976.95,0.965015904,0.982519732,0.010287082,0,0,1.70153481
594,171026,-0.258245327,-0.782221977,-0.58,0.241918206,-0.895823233,3993.58,0.960974865,0.981363124,0.011345215,0,1,1.797080097
595,171027,-0.896302253,-0.723939451,-0.54,0.080840018,-0.881259535,4021.97,0.949233833,0.979010709,0.012864888,1,0,2.314584963
596,171030,0.325234012,-0.778975419,-0.58,-0.022075504,-0.903032506,4009.72,0.94997725,0.976801375,0.013879747,0,0,1.932609157
597,171031,-0.15421158,-0.765289328,-0.57,-0.24226201,-0.896210308,4006.72,0.950081676,0.974600374,0.014469664,0,0,1.69448971
598,171101,-0.447398274,-0.772540623,-0.58,0.065315862,-0.900589095,3996.62,0.950414846,0.972574312,0.014892666,0,0,1.48794485
599,171102,-0.489012709,-0.753216797,-0.57,-0.162893315,-0.888178501,3997.13,0.953885782,0.970612258,0.014624958,0,0,1.143693867
600,171103,0.944811382,-0.767058411,-0.58,0.165798409,-0.914064144,3992.7,0.96525086,0.969022971,0.013266263,0,0,0.284338629
601,171106,0.358522952,-0.774542992,-0.58,0.149405985,-0.918273585,4020.89,0.967152913,0.967704659,0.011948477,0,0,0.046177096
602,171107,0.285587897,-0.772093493,-0.58,0.341114849,-0.921249225,4054.25,0.962617007,0.966354936,0.010814459,0,0,0.345641855
603,171108,0.403770925,-0.806347599,-0.6,0.451930142,-0.940699745,4048.01,0.965147685,0.965545267,0.01022345,0,0,0.038889254
604,171109,0.309402492,-0.792408783,-0.59,0.330569302,-0.95831166,4075.9,0.961996124,0.964756255,0.009831222,0,0,0.280751624
605,171110,0.230073582,-0.812024216,-0.61,0.380765057,-0.99653532,4111.91,0.951735325,0.96355891,0.009888592,0,0,1.195679349
606,171113,-0.462541071,-0.785993428,-0.59,0.311255715,-1.039500649,4128.07,0.94791755,0.962014084,0.009792863,0,0,1.439470198
607,171114,-0.497706654,-0.779247585,-0.58,0.455291699,-1.125286154,4099.35,0.955448914,0.960786147,0.008918577,0,0,0.598439902
608,171115,0.221191853,-0.838774302,-0.63,0.550286965,-1.228586805,4073.67,0.952321545,0.959849934,0.008766379,0,0,0.858779826
609,171116,-1.855237831,-0.737003446,-0.55,0.140243069,-0.747791223,4105.01,0.951255672,0.958843441,0.008524482,0,0,0.890114983
610,171117,0.279615597,-0.722423094,-0.55,0.080742152,-0.728340702,4120.85,0.952212535,0.957734695,0.007808347,0,0,0.70721238
611,171120,0.331162613,-0.742680063,-0.56,0.140123582,-0.73383233,4143.83,0.955492865,0.956929666,0.00710239,0,0,0.202298211
612,171121,-0.281874427,-0.740191683,-0.56,-0.154495114,-0.724034493,4217.7,0.942919127,0.955552614,0.007010256,0,0,1.802143504
613,171122,-1.360826127,-0.721451071,-0.55,-0.178047631,-0.722945844,4227.57,0.944651419,0.95453439,0.007042266,0,0,1.403379343
614,171123,-0.327225376,-0.753916654,-0.57,-0.004133167,-0.739517494,4102.4,0.951366861,0.954053989,0.006906193,0,0,0.389089705
615,171124,-0.992504128,-0.748551085,-0.57,-0.089748166,-0.731243765,4104.2,0.948469215,0.954015759,0.006936331,0,0,0.799636486
616,171127,0.758729021,-0.742194051,-0.56,0.156508041,-0.736541855,4049.95,0.947759588,0.953904875,0.007021491,0,0,0.87521127
617,171128,0.08941558,-0.739219659,-0.56,0.062555153,-0.739590071,4055.82,0.945370508,0.953669317,0.007232362,0,0,1.147454845
618,171129,-0.705993039,-0.762587103,-0.58,-0.145153537,-0.76090339,4053.75,0.945491145,0.953423132,0.00743007,0,0,1.067552102
619,171130,0.534812337,-0.763753531,-0.58,0.150875101,-0.760782429,4006.1,0.944443262,0.952951006,0.007694423,0,0,1.105702645
620,171201,-0.355597994,-0.758154676,-0.57,0.055133328,-0.773144638,3998.14,0.951111395,0.952244033,0.007133982,0,0,0.15876654
621,171204,-1.160364497,-0.746315431,-0.57,0.179269671,-0.770725419,4018.86,0.959002453,0.95183651,0.006436166,0,0,-1.113386956
622,171205,0.329831205,-0.707570576,-0.54,0.112230856,-0.77670089,4040.17,0.957526428,0.951581981,0.006078092,0,0,-0.978012064
623,171206,-0.084840833,-0.742893908,-0.57,0.009050188,-0.815964814,4015.82,0.964123598,0.951530776,0.005960979,0,0,-2.112542488
624,171207,0.556607497,-0.740308326,-0.56,0.244915613,-0.847656583,3971.06,0.972641494,0.952063045,0.007275065,0,0,-2.828627438
625,171208,0.721241399,-0.774504111,-0.59,0.399425451,-0.912757766,4003.38,0.976464021,0.95329948,0.009091146,0,0,-2.548033182
626,171211,-0.24570831,-0.766222471,-0.58,0.503596151,-0.977496066,4069.5,0.96967052,0.954387128,0.009694589,0,0,-1.576486891
627,171212,0.287734545,-0.769041339,-0.58,0.535123546,-1.067732935,4016.02,0.963596108,0.954794488,0.009910322,0,0,-0.888126635
628,171213,0.187492208,-0.812315823,-0.61,0.57563861,-1.19781434,4050.09,0.971009351,0.955728878,0.010526707,0,0,-1.45159094
629,171214,-0.573694277,-0.782960715,-0.59,0.141979608,-0.855252931,4026.15,0.974756184,0.956903904,0.011285376,0,0,-1.581894962
630,171218,0.597668087,-0.77862549,-0.59,0.380353113,-0.846205052,3985.29,0.997665325,0.960411497,0.01513726,0,0,-2.461068154
631,171219,-0.571835352,-0.780880585,-0.59,0.110413522,-0.8472937,4035.33,1.0,0.96326554,0.016939446,0,0,-2.168575086
632,171220,0.532786881,-0.732745983,-0.56,0.445705459,-0.831762314,4030.49,0.999561425,0.966011041,0.018168947,0,0,-1.846578393
633,171221,0.003692268,-0.819314392,-0.62,0.580144962,-0.858349531,4067.85,1.0,0.968442697,0.019323615,0,0,-1.63309515
634,171222,-0.581186864,-0.786012869,-0.59,0.308102406,-0.855011009,4054.6,0.99519597,0.970779035,0.019604334,0,0,-1.245486583
635,171225,0.517418773,-0.778061717,-0.59,0.568052917,-0.848938769,4041.54,0.996638408,0.973222976,0.019630298,0,0,-1.192820983
636,171226,-0.452391839,-0.795013806,-0.6,0.383639563,-0.861131633,4053.62,0.996129746,0.975760938,0.01911428,0,0,-1.065632983
637,171227,0.34688867,-0.784282667,-0.59,0.596241514,-0.854164282,3991.21,0.984420691,0.977707415,0.017807027,0,0,-0.377001457
638,171228,0.531492701,-0.809049825,-0.61,0.917711696,-0.869865013,4018.9,0.982464676,0.979608486,0.016007499,0,0,-0.178428261
639,171229,0.683113731,-0.798357567,-0.6,0.7219107,-0.870881085,4030.85,0.987556211,0.981430727,0.014605751,0,0,-0.419388504
640,180102,0.35602602,-0.798046519,-0.6,0.575950413,-0.875138911,4087.4,0.988444977,0.982902853,0.013680682,0,0,-0.405105832
641,180103,0.121975085,-0.827634913,-0.62,0.454396118,-0.888783306,4111.39,0.97675482,0.983864273,0.012421139,0,0,0.572367218
642,180104,-0.016328179,-0.823532974,-0.62,0.38931916,-0.892073444,4128.81,0.961792865,0.983747736,0.012625351,0,0,1.73895134
643,180105,0.212819275,-0.816534405,-0.61,0.426552325,-0.89512166,4138.75,0.967292057,0.983480264,0.012926106,0,0,1.252365357
644,180108,0.04569526,-0.827809877,-0.62,0.454268666,-0.91224973,4160.16,0.978207569,0.983567442,0.012882101,0,0,0.416071329
645,180109,-0.115741092,-0.808136123,-0.61,0.584073226,-0.914935063,4189.3,0.958637481,0.98301579,0.013717668,0,0,1.777146706
646,180110,0.228623272,-0.806464242,-0.61,0.545375497,-0.927974653,4207.81,0.962517319,0.98296185,0.013799922,0,0,1.481496169
647,180111,-0.202930492,-0.811479883,-0.61,0.597339653,-0.958674542,4205.59,0.956827899,0.982252778,0.014776198,0,1,1.720664487
648,180112,-0.956292172,-0.788598451,-0.59,0.799872866,-0.977060607,4225.0,0.942215385,0.980625738,0.017232517,1,0,2.228946183
649,180115,0.14944024,-0.787529225,-0.59,0.399799843,-1.044798738,4225.24,0.943210327,0.978776657,0.019158035,0,0,1.856470679
650,180116,-0.227233782,-0.770246648,-0.58,0.377868929,-1.113359405,4258.47,0.947600899,0.976273436,0.019819448,0,0,1.446686971
651,180117,0.127269413,-0.83537222,-0.63,0.562893371,-1.218401893,4248.12,0.94646434,0.973596653,0.020060079,0,0,1.35255261
652,180118,0.542090762,-0.761265151,-0.57,0.587500785,-0.931168023,4271.42,0.952341376,0.971235651,0.019617205,0,0,0.96314817
653,180122,-0.019707988,-0.814493156,-0.61,0.471888958,-0.935014581,4336.6,0.931960522,0.965381014,0.019731128,0,0,1.693795332
654,180123,0.542788792,-0.766397435,-0.58,0.750667143,-0.90794352,4382.61,0.92493286,0.961795737,0.020260118,0,1,1.81947992
655,180124,-0.217433988,-0.79396402,-0.6,0.625301795,-0.926402161,4389.89,0.909182235,0.957448361,0.021776784,1,0,2.216402898
656,180125,-0.028793228,-0.828859663,-0.62,0.728689574,-0.935183926,4365.08,0.91548991,0.954001822,0.022717684,0,0,1.695239357
657,180126,-0.655389571,-0.784515952,-0.59,0.602916833,-0.936901572,4381.3,0.918212074,0.950789192,0.023021869,0,0,1.415050988
658,180129,-0.024659945,-0.818322928,-0.62,0.455454428,-0.959835768,4302.02,0.931093945,0.947966079,0.021699881,0,0,0.777521915
659,180130,-0.95693854,-0.778081157,-0.59,0.545361841,-0.95202169,4256.1,0.936558775,0.945371769,0.019606375,0,0,0.449496347
660,180131,-1.714043553,-0.753916654,-0.57,0.408788649,-0.936320959,4275.9,0.940526984,0.943560377,0.018175666,0,0,0.166893099
661,180201,-0.038220939,-0.746432073,-0.57,0.364332804,-0.949796009,4245.9,0.942791277,0.942610297,0.017661818,0,0,-0.010246951
662,180202,-0.013305074,-0.805608862,-0.61,0.366902335,-0.977229952,4271.23,0.947668393,0.941629114,0.016739486,0,0,-0.360780393
663,180205,-2.547396836,-0.737450577,-0.57,0.377821135,-0.9609728,4274.15,0.954306372,0.940434054,0.014722277,0,0,-0.942267101
664,180206,-0.607060311,-0.721178904,-0.56,0.026552131,-0.964891935,4148.89,0.958522879,0.940428324,0.01471484,0,0,-1.229680679
665,180207,0.513958236,-0.763986817,-0.59,0.354884258,-0.99842231,4050.5,0.958017171,0.940203317,0.014390119,0,0,-1.237922642
666,180208,-2.211004248,-0.73799491,-0.58,-0.002639016,-1.018695366,4012.05,0.962438694,0.940483857,0.014780671,0,0,-1.485374924
667,180209,1.418353108,-0.783057917,-0.6,0.143015158,-1.083941702,3840.65,0.962493365,0.941497756,0.015579603,0,0,-1.347634417
668,180212,0.208522894,-0.818945023,-0.63,0.31311174,-1.163388853,3890.1,0.970063031,0.942840391,0.016840967,0,0,-1.616453474
669,180213,0.161062278,-0.874719729,-0.66,0.293949502,-1.239255561,3935.63,0.967705341,0.943845613,0.017717282,0,0,-1.346692369
670,180214,0.80115536,-0.795227651,-0.61,-0.000702195,-0.775878356,3966.96,0.973012991,0.945173046,0.018880199,0,0,-1.474557887
671,180222,0.15158853,-0.78815132,-0.6,-0.154888851,-0.769104542,4052.73,0.976197581,0.946365856,0.020072837,0,0,-1.486173845
672,180223,1.503632717,-0.750397929,-0.58,0.291160343,-0.764725756,4071.09,0.987860744,0.948451757,0.022112408,0,0,-1.782211437
673,180226,-0.116515669,-0.792525426,-0.6,0.224272879,-0.77979749,4118.42,0.998341644,0.951770813,0.02437312,0,0,-1.910745567
674,180227,-0.068189396,-0.776098229,-0.59,0.118217704,-0.77394298,4058.98,1.0,0.95552417,0.025763045,0,0,-1.726342109
675,180228,0.550628677,-0.76616415,-0.58,0.207574341,-0.777402464,4023.64,0.996297902,0.959879954,0.024864285,0,0,-1.464669055
676,180301,-0.085646716,-0.772423981,-0.59,0.336042927,-0.790683976,4049.09,1.0,0.964105458,0.024092437,0,0,-1.489867613
677,180302,-0.032986286,-0.783777215,-0.6,0.065628804,-0.809384539,4016.46,1.0,0.968194855,0.022799143,0,0,-1.395014981
678,180305,0.811339332,-0.765522614,-0.58,0.19218788,-0.811634412,4018.1,0.995369396,0.971408627,0.021802497,0,0,-1.098991953
679,180306,-0.537947724,-0.761187389,-0.58,-0.054871733,-0.835633065,4066.56,1.0,0.974580688,0.02106799,0,0,-1.206537119
680,180307,0.419926251,-0.786868249,-0.6,0.165589023,-0.851478949,4036.65,0.993390499,0.977223864,0.01985178,0,0,-0.814367002
681,180308,0.862742412,-0.768866375,-0.58,0.483523539,-0.878840316,4077.6,0.999316823,0.980050141,0.01868085,0,0,-1.031360004
682,180309,0.647733139,-0.770868743,-0.58,0.344666446,-0.933587242,4108.87,1.0,0.982666722,0.017536426,0,0,-0.988415666
683,180312,-0.296161124,-0.776992491,-0.59,0.426963131,-0.983302192,4127.67,1.0,0.984951403,0.016598567,0,0,-0.906620229
684,180313,-0.595861969,-0.771821326,-0.58,0.436393469,-1.061539734,4091.25,0.981304222,0.98609047,0.015430015,0,0,0.310190747
685,180314,-0.135098846,-0.781211073,-0.59,0.484258666,-1.184436059,4073.34,0.97198904,0.986789064,0.014372125,0,1,1.029772859
686,180315,-0.755961139,-0.770674338,-0.59,-0.259097104,-0.921660492,4096.16,0.930464402,0.985190349,0.018429111,1,1,2.969538048
687,180319,0.09158129,-0.777614586,-0.59,-0.225692062,-0.916531748,4074.25,0.953474963,0.983358504,0.021119933,0,0,1.414944885
688,180320,-0.626122229,-0.754752594,-0.57,-0.438558022,-0.89744411,4077.7,0.961065201,0.983026497,0.021428885,0,0,1.024845465
689,180321,-0.323029332,-0.748103954,-0.57,-0.149780514,-0.883944868,4061.05,0.981844479,0.983468071,0.0213023,0,0,0.076216762
690,180322,-3.20879489,-0.685991655,-0.54,-0.806668947,-0.867034527,4020.35,0.986292509,0.983972818,0.02124047,0,0,-0.109210918
691,180323,1.39086481,-0.726136224,-0.56,-0.071615789,-0.87501795,3904.94,0.997759026,0.984467732,0.021450112,0,0,-0.619637533
692,180326,1.481837209,-0.726175105,-0.56,0.244554877,-0.864929807,3879.89,0.98335865,0.983718582,0.021200247,0,0,0.016977714
693,180327,-0.441008251,-0.723531201,-0.56,-0.085073395,-0.841366614,3913.27,0.974796919,0.982458428,0.02092884,0,0,0.36607421
694,180328,0.784877151,-0.733640245,-0.56,0.316449399,-0.836770098,3842.72,0.980962625,0.981691664,0.020674493,0,0,0.035262714
695,180329,0.931857986,-0.770829862,-0.59,0.420220673,-0.839963467,3894.05,0.973057439,0.980344536,0.020293009,0,0,0.359093955
696,180330,-0.022744979,-0.772074052,-0.59,0.042119529,-0.831859083,3898.5,0.973454758,0.979017274,0.019801937,0,0,0.280907682
697,180402,-0.446097325,-0.7574937,-0.58,0.1633734,-0.830093053,3886.92,0.985195037,0.978508556,0.019487937,0,0,-0.343108722
698,180403,-0.256509733,-0.767524982,-0.59,0.102180326,-0.831955852,3862.48,0.977948819,0.977405997,0.018820388,0,0,-0.028842211
699,180404,0.039953248,-0.75829076,-0.58,0.077566085,-0.829633402,3854.86,0.98786967,0.977129956,0.018612945,0,0,-0.577002404
700,180409,0.523522616,-0.735992541,-0.56,0.397414662,-0.837060404,3852.93,0.995445372,0.976936383,0.018388842,0,0,-1.006533682
701,180410,0.263187678,-0.782824632,-0.6,0.216815777,-0.86430081,3927.17,1.0,0.976936383,0.018388842,0,0,-1.254217987
702,180411,-0.270953206,-0.792039414,-0.6,0.251842422,-0.876493673,3938.34,0.998801316,0.976876449,0.018311506,0,0,-1.197327356
703,180412,-0.074460965,-0.773979218,-0.59,0.380977857,-0.898073107,3898.64,0.994428929,0.977532684,0.018709392,0,0,-0.903088917
704,180413,-0.11797653,-0.769391267,-0.59,0.310212198,-0.928627843,3871.14,1.0,0.978933232,0.019311304,0,0,-1.090903408
705,180416,-0.713590791,-0.737703303,-0.57,0.544044075,-0.983036078,3808.86,0.994781372,0.982149081,0.015862411,0,0,-0.796366406
706,180417,0.533538464,-0.71812675,-0.56,0.352858675,-1.061854232,3748.64,0.999153935,0.984984551,0.013243909,0,0,-1.069879307
707,180418,0.262175249,-0.788812296,-0.6,0.522692387,-1.20478169,3766.28,1.0,0.987310803,0.011371714,0,0,-1.115856136
708,180419,-1.112200475,-0.752050369,-0.58,0.06765211,-0.878719355,3811.84,1.0,0.989257543,0.009876581,0,0,-1.08766968
709,180423,1.432425443,-0.750572893,-0.58,0.075934239,-0.884331943,3766.33,0.99151927,0.990426657,0.009954698,0,0,-0.109758492
710,180424,-0.02368768,-0.798299245,-0.61,0.04828959,-0.883920676,3843.49,0.985158722,0.989796642,0.009864539,0,0,0.470160844
711,180425,-0.893501721,-0.767913792,-0.59,0.103428676,-0.873106767,3828.7,0.993634374,0.990310428,0.009778802,0,0,-0.339913425
712,180426,0.248091068,-0.760176485,-0.59,0.47660242,-0.869744052,3755.49,0.975720735,0.990356619,0.009703558,0,0,1.508300646
713,180427,-0.109606242,-0.78855957,-0.6,0.263350689,-0.874001878,3756.88,0.988754145,0.990746195,0.009459908,0,0,0.210578101
714,180502,0.668805285,-0.744954598,-0.58,0.369380828,-0.850172571,3763.65,0.989884063,0.991587526,0.008503875,0,0,0.200316098
715,180503,-0.144053488,-0.793789056,-0.61,0.25457582,-0.86408308,3793.0,0.986943738,0.992261975,0.007461027,0,0,0.712802261
716,180504,1.005247792,-0.785001964,-0.6,0.370119369,-0.858494684,3774.6,0.980738077,0.992039127,0.007744394,0,0,1.459255559
717,180507,0.257684564,-0.811946454,-0.62,0.426182485,-0.879711235,3834.19,0.978803252,0.992081848,0.007664519,0,0,1.732476218
718,180508,-0.086038509,-0.834361315,-0.63,0.369072439,-0.889726801,3878.68,0.978313198,0.991604025,0.008218782,0,0,1.617128607
719,180509,0.313432949,-0.815406858,-0.62,0.529085489,-0.894105588,3871.62,0.99716378,0.991689945,0.008269877,0,0,-0.66190037
720,180510,-0.162735708,-0.806542004,-0.61,0.595419902,-0.911136889,3893.06,1.0,0.991689945,0.008269877,0,0,-1.004858367
721,180511,-0.227006779,-0.807397385,-0.61,0.53611244,-0.947473559,3872.84,1.0,0.991749879,0.008328265,0,0,-0.990616982
722,180514,0.48952629,-0.78688769,-0.6,0.570073948,-0.993680641,3909.29,0.990241195,0.991540493,0.008309987,0,1,0.156353793
723,180515,0.044774955,-0.795111008,-0.6,0.673630145,-1.083409474,3924.1,0.970632757,0.990072131,0.009275066,1,1,2.095874362
724,180516,-0.308199193,-0.812821276,-0.62,0.590457225,-1.210103972,3892.84,0.955286563,0.98809739,0.012018357,1,0,2.730059374
725,180517,-0.021653812,-0.747715144,-0.57,0.34953581,-0.640498861,3864.05,0.959781861,0.986128786,0.013271241,0,0,1.985264593
726,180518,0.566558793,-0.768399804,-0.59,0.066757668,-0.647248482,3903.06,0.971392166,0.984698395,0.013239153,0,0,1.005066465
727,180521,0.252885751,-0.809321991,-0.61,0.270365122,-0.662537946,3921.24,0.958398104,0.9826183,0.013957187,0,0,1.735320712
728,180522,-0.504943421,-0.766825126,-0.59,0.332494744,-0.675601728,3906.21,0.959794603,0.98060803,0.014214952,0,0,1.464192597
729,180523,-0.191861652,-0.803528731,-0.61,0.282723451,-0.679327326,3854.58,0.97945771,0.980004952,0.013981616,0,0,0.03914011
730,180524,-0.791467002,-0.779636395,-0.6,0.087255879,-0.661739604,3827.22,0.975688693,0.979531451,0.013958229,0,0,0.275304098
731,180525,-0.120415678,-0.778839335,-0.6,0.43018358,-0.6577237,3816.5,0.957032186,0.977701341,0.01440422,0,0,1.434937507
732,180528,-0.608490414,-0.762509341,-0.59,0.109471285,-0.661231568,3833.26,0.957386407,0.976784625,0.015103356,0,0,1.284364731
733,180529,-1.523742253,-0.737236731,-0.57,0.242129868,-0.651578884,3804.01,0.959111643,0.9753025,0.01531983,0,0,1.056856109
734,180530,0.473111709,-0.760195926,-0.59,0.389081325,-0.669263375,3723.37,0.966591065,0.97413785,0.015035722,0,0,0.501923647
735,180531,-0.591134227,-0.777245217,-0.6,0.336269383,-0.674416311,3802.38,0.961902092,0.972885768,0.014955644,0,0,0.734416737
