time,normper,normcjl,normcje,normjc,normccl
220317,0.475122981,0.326895669,0.2,0.130284714,1.195373854
220318,0.036925962,0.341164974,0.22,-0.041848831,1.223364217
220321,0.174199128,0.136787321,0.07,0.006329307,1.196196388
220322,0.456672443,0.08326771,0.04,0.05877141,1.218066128
220323,-0.370711128,0.127105968,0.07,0.072266569,1.192978827
220324,-0.799278618,0.175979307,0.1,-0.074788443,1.214679221
220325,0.146849391,0.378821163,0.23,0.297966528,1.307964305
220328,-0.242952771,0.126911563,0.06,0.154721432,1.212840615
220329,1.168679888,0.301409214,0.19,0.543847206,1.178850588
220330,-0.361696612,-0.027154155,-0.04,0.504171963,0.992183651
220331,0.403987974,0.089760827,0.04,0.620703268,0.944791151
220401,-0.098083147,0.067598692,0.02,0.486349113,0.853949478
220406,-1.066424288,0.317253197,0.2,0.278514109,0.951685925
220407,-0.057261008,0.373552795,0.22,0.415913465,0.883512334
220408,-1.565876391,0.519220231,0.31,0.316036317,0.839240626
220411,0.916078874,0.628689513,0.38,0.616311851,0.394999443
220412,-0.620654701,0.235428262,0.11,0.584223438,-0.053499565
220413,0.377934308,0.008208058,-0.04,0.443526251,-0.706011311
220414,-0.679729343,0.411636674,0.23,-0.023708488,1.109975423
220415,0.138331583,0.342525807,0.18,0.314745862,1.047777303
220418,0.149491453,0.054534696,-0.01,0.283003391,0.966709275
220419,-1.247727346,0.326370777,0.16,-0.023388719,1.158553341
220420,-1.777473952,0.7242783,0.41,0.11680321,1.290642698
220421,-0.362931117,0.660396918,0.33,-0.042319949,1.275014543
220422,-3.616648233,1.006029019,0.51,-0.025622549,1.448956388
220425,-1.921092546,1.172458876,0.58,-0.142705769,1.446537169
220426,1.881363813,1.317504216,0.65,0.318950652,1.434320113
220427,0.092876814,0.992887262,0.48,0.283369817,1.347058884
220428,2.236673537,1.106691768,0.59,0.475253928,1.174592763
220429,0.513577343,0.33519675,0.12,0.183931924,0.957758165
220505,-1.375418613,0.626065049,0.29,-0.101322436,1.145005714
220506,0.255715945,0.264044633,0.06,-0.123477529,0.940097866
220509,1.118999262,0.790045407,0.4,0.373010945,1.071751763
220510,0.451554203,0.781783207,0.43,0.17351952,0.913728379
220511,-0.188524595,0.460859942,0.21,0.29319503,0.815193589
220512,0.645155878,0.308310581,0.12,0.412673671,0.66341179
220513,-0.159719124,0.253235732,0.08,0.109069582,0.516468429
220516,0.42033621,0.161690562,0.02,0.356497896,0.262426243
220517,-0.010709149,0.102222167,-0.01,0.420773725,-0.117197601
220518,0.350859204,0.746848684,0.4,-0.074444777,2.857788567
220519,1.138662606,0.905910603,0.53,0.140849606,3.010683207
220520,0.217913874,0.411558913,0.2,-0.30795916,2.916309474
220523,-1.897390731,0.902605723,0.52,-0.191287885,3.048810098
220524,0.555216514,0.604874938,0.31,-0.284367952,2.886504696
220525,0.896048224,0.924398489,0.53,-0.092120829,3.034222208
220526,0.021882258,0.703204831,0.4,-0.048358006,2.893205933
220527,0.394748196,0.405765653,0.2,-0.224933038,2.836184941
220530,0.951262922,0.748598326,0.44,-0.006506968,2.894415542
220531,-0.03168693,0.449934399,0.24,-0.033894436,2.714062767
220601,0.750380781,0.528376692,0.3,0.255252911,2.697999153
220602,0.913671081,0.790861906,0.51,0.23921667,2.514138509
220606,-0.088718546,0.442313735,0.27,0.137674676,2.205567127
220607,0.307552924,0.795799786,0.52,0.259887853,2.124886174
220608,-0.40147626,0.699491701,0.44,0.452675511,1.923074926
220609,1.148745793,0.817748075,0.54,0.693731206,1.72261844
220610,-0.186847532,0.872570198,0.59,0.396537289,1.436376449
220613,0.628128873,1.213303301,0.81,0.640679153,1.059050864
220614,0.2186561,0.870392866,0.61,0.468890413,0.360743302
220615,-0.424471584,0.269604607,0.17,0.448854216,-0.360353302
220616,0.46956721,0.947571528,0.64,0.190681211,1.798920607
220617,-0.045534054,0.575053258,0.39,-0.167607916,1.646001775
220620,-0.442524208,0.725017037,0.49,-0.024305921,1.73333558
220621,-0.784310813,0.760029322,0.5,-0.15595285,1.754552131
220622,1.116051311,0.737886628,0.49,0.266180815,1.752979639
220623,0.671757566,0.594338204,0.41,0.352574184,1.715893012
220624,0.161829489,0.542490472,0.38,0.074204528,1.688096185
220627,0.813892206,0.372347486,0.26,0.299439058,1.610366679
220628,-0.657431302,0.644436293,0.46,0.666485984,1.743302763
220629,0.340069277,0.67248889,0.49,0.254764723,1.623672384
220630,-0.1544131,0.278352818,0.19,0.288224387,1.507501488
220701,0.598930215,0.299951179,0.21,0.220019156,1.429602636
220704,-0.060573776,0.638662473,0.46,0.176792315,1.470705167
220705,-0.363075551,0.532886881,0.38,0.383724911,1.313068858
220706,0.366635678,0.372969581,0.26,0.219390997,1.193462671
220707,-0.340764471,0.293827431,0.2,0.334860579,1.04884176
220708,-0.754180204,0.42926918,0.28,0.40199043,0.923502024
220711,-0.539954666,0.477170496,0.31,0.395855647,0.611761465
220712,0.065899459,0.354403933,0.22,0.254576958,0.147077881
220713,0.510726494,0.128272396,0.07,0.580745808,-0.571043084
220714,0.738772579,0.39031048,0.24,0.09456277,1.067106863
220718,0.152567165,0.226446765,0.13,0.026812726,1.00355398
220719,0.656734964,0.085153435,0.04,0.14744299,0.971644482
220720,-0.412672313,0.074402856,0.03,0.150975242,0.92323591
220721,-0.723160298,0.507536509,0.33,0.067515554,0.998086545
220722,-0.468819907,0.283679506,0.17,-0.079316417,0.908889941
220725,0.806607161,0.223258528,0.13,0.183320836,0.831039474
220726,0.286673788,-0.045330994,-0.06,0.186999885,0.779679455
220727,0.055865246,0.119912994,0.07,0.092175314,0.816475776
220728,-0.449821247,0.106032499,0.05,0.133723652,0.761414351
220729,0.401222531,0.110367724,0.05,0.168924406,0.75841452
220801,-1.118124299,0.863783106,0.56,0.54701417,1.055446227
220802,-0.704398147,0.446007424,0.28,0.329451818,0.786767766
220803,0.018165454,0.352887577,0.2,0.185840296,0.762188501
220804,1.199855228,0.257784802,0.14,0.434182398,0.642703276
220805,0.392967859,-0.152000848,-0.14,0.216110237,0.516976465
220808,0.133143964,-0.187343621,-0.16,0.211490088,0.478583459
220809,-0.118082243,-0.12513412,-0.12,0.223151981,0.467842127
220810,1.0882082,0.052785054,0.02,0.426816333,0.42722344
220811,-0.055023081,-0.162284856,-0.13,0.548642602,0.235645488
220812,0.067403322,-0.093582238,-0.08,0.419411578,0.151626013
220815,0.196741641,-0.120351764,-0.1,0.449257056,-0.054297908
220816,0.292237971,-0.110728732,-0.09,0.56398582,-0.336088535
220817,-0.172915649,-0.36215232,-0.28,0.606080383,-0.792740312
220818,-0.684315885,0.308854914,0.21,0.104119423,2.806476932
220819,0.530380183,0.232978763,0.16,0.074941931,2.694636438
220822,-0.016192355,0.017131234,0,0.185044857,2.621237334
220823,-1.382487305,0.571865021,0.39,0.153495841,2.844531247
220824,0.276434173,0.446707281,0.29,0.072481645,2.681717809
220825,0.160919835,0.229771085,0.14,0.242291459,2.581900833
220826,0.103714072,0.277419675,0.17,0.139554598,2.518952755
220829,-0.085224115,0.152942351,0.08,0.361170391,2.473737552
220830,-0.977355956,0.644980626,0.42,0.390550441,2.660380297
220831,-0.217857584,0.320499755,0.18,0.442635222,2.422716224
220901,0.115585958,0.272190189,0.15,0.357756488,2.291715515
220902,0.247650152,0.27677814,0.15,0.300639614,2.092178333
220905,0.984443014,0.341767628,0.21,0.360676514,1.900818111
220906,0.239439179,-0.016267492,-0.04,0.479096845,1.621325741
220907,-0.129638833,-0.062438606,-0.07,0.542700135,1.552136078
220908,0.3458525,0.141880724,0.08,0.549559804,1.330680772
220909,-0.200306546,0.245381782,0.15,0.487545117,0.986788792
220913,-0.336970671,0.371317141,0.23,0.608841093,0.422336618
220914,-1.254501099,0.279771972,0.16,0.494664243,-0.432591181
220915,-1.130414554,0.518559255,0.3,0.161156639,1.26083792
220916,-0.435497124,0.29044479,0.12,0.162913661,1.247628984
220919,0.420349001,0.043278665,-0.04,0.124872539,1.118103999
220920,0.297777965,0.147868389,0.03,0.242210663,1.207324796
220921,-0.140866938,0.059608659,-0.02,0.266057914,1.089653984
220922,-0.584896054,0.50718658,0.27,0.392184563,1.404273413
220923,-0.665729274,0.351954434,0.16,0.554729591,1.19445455
220926,0.806293757,0.268865869,0.11,0.49174308,1.084452663
220927,-1.126536493,0.371647629,0.17,0.604780824,1.158940416
220928,0.015103329,0.280257984,0.11,0.79184678,1.092194164
220929,-0.572311406,0.287062148,0.1,0.532598396,1.133538616
220930,-0.754333149,0.243787664,0.07,0.623089586,1.065800485
221010,0.358484131,0.187507506,0.03,0.557139807,1.049494949
221011,1.085365264,0.610298829,0.3,0.489460317,1.153884248
221012,0.31727647,0.193786777,0.05,0.575015003,0.871029164
221013,1.24764856,0.362996621,0.18,0.694462919,0.793396426
221014,0.141015503,0.066218418,-0.01,0.42638732,0.458092674
221017,0.150208545,0.066510025,-0.01,0.571166397,0.255313739
221018,-0.372772569,-0.036038449,-0.08,0.673027022,-0.131906453
221019,-0.19694331,-0.044378411,-0.09,0.755649166,-0.588074385
221020,0.061905184,0.238013844,0.1,0.427698258,0.787953184
221021,-0.376560545,0.555612789,0.31,0.579935575,0.996320515
221024,-0.142817938,0.577930448,0.31,0.506219167,1.072840412
221025,0.889505058,0.493617133,0.27,0.624341351,0.938235067
221026,0.120020203,0.174229665,0.06,0.669828195,0.898801798
221027,-1.858068125,0.488193242,0.25,0.453688302,1.050414252
221028,0.124837232,0.444782674,0.21,0.552587936,0.962499834
221031,1.348241778,0.707851103,0.4,0.852569874,0.999271962
221101,0.588866289,0.125803456,0.03,0.617480543,0.720602127
221102,0.001715088,-0.055867728,-0.1,0.648036114,0.659081388
221103,1.232438722,0.265930358,0.14,0.8352978,0.685862142
221104,-0.087286153,0.049538496,-0.01,0.519558424,0.489881212
221107,0.034343077,-0.136079104,-0.14,0.69653971,0.378476177
221108,-0.058238051,-0.118738205,-0.13,0.603542715,0.346808601
221109,-0.187221805,-0.025890524,-0.07,0.762101443,0.292763249
221110,0.274313456,0.319508291,0.19,0.587696515,0.369283145
221111,-0.422153378,0.052415685,0,0.541133153,0.150537364
221114,0.821575563,0.00661394,-0.03,0.51756698,-0.081586698
221115,-0.211269773,-0.235011651,-0.2,0.604808135,-0.408132877
221116,0.069320727,-0.347533087,-0.28,0.553738421,-0.7825554
221117,0.077324357,0.248628341,0.14,0.849126384,2.913406411
221118,-0.121501868,0.211769211,0.11,0.741457571,2.934502001
221121,-0.557687366,0.388385873,0.23,0.704010468,2.88831911
221122,0.040899831,0.359516777,0.21,0.724436988,2.857207954
221123,0.034385233,0.099636585,0.03,0.728294699,2.69354779
221124,-0.305105613,0.104457821,0.03,0.671473696,2.645187602
221125,-0.248870971,0.312256996,0.16,0.798639309,2.685588559
221128,0.905028897,0.420112719,0.25,0.678730516,2.526113643
221129,-0.094920934,-0.010610316,-0.05,0.663651306,2.291642939
221130,0.352579469,0.070475881,0.02,0.620913792,2.218703486
221201,-0.212367111,-0.100600247,-0.11,0.667449842,2.085549673
221202,0.207232049,0.141161427,0.06,0.513691063,1.899027889
221205,0.045300431,0.109123534,0.04,0.614661797,1.783534374
221206,0.013271778,0.066257299,0.01,0.544635818,1.594278873
221207,-0.030131306,0.005136464,-0.03,0.643884808,1.377879734
221208,0.146434654,0.208386569,0.11,0.711964862,1.287497713
221209,-0.333605146,0.162565384,0.07,0.744871474,0.930130684
221212,-0.275426024,0.033247383,-0.02,0.751104123,0.608447135
221213,-0.265562872,0.096059539,0.02,0.663206361,0.117248911
221214,0.003505131,-0.126922643,-0.14,0.555177951,-0.51123999
221215,-0.92510434,0.086611471,0,0.978542897,1.171375201
221219,-0.43899882,-0.070953532,-0.12,0.796965359,1.172850925
221220,-0.288699344,-0.181219873,-0.19,0.803752198,1.086508999
221221,-0.461849561,-0.030808963,-0.1,0.837657945,1.233500745
221222,-0.029583433,-0.042551007,-0.11,0.900356551,1.176382985
221223,0.738611472,-0.174765637,-0.19,0.773931755,1.11215272
221226,0.322222902,-0.288356299,-0.27,0.712405256,1.029052548
221227,-0.133863345,-0.34063172,-0.3,0.807601943,1.060405626
221228,-0.069740391,-0.239463519,-0.23,0.713089175,1.016424225
221229,-0.052765694,-0.328306463,-0.29,0.648625581,0.950621469
221230,0.714938126,-0.088877645,-0.13,0.609593289,1.024552801
230103,-0.066872272,-0.30000114,-0.27,0.628291236,0.870738857
230104,0.567296241,-0.18607999,-0.19,0.678244604,0.854989742
230105,0.043058822,-0.238724781,-0.22,0.706112295,0.749003758
230106,0.0826045,-0.25402443,-0.23,0.50350739,0.671879057
230109,0.067587871,-0.366079294,-0.31,0.616422233,0.530306361
230110,-0.231190828,-0.219828645,-0.21,0.702228411,0.530548283
230111,-0.032968518,-0.225194214,-0.21,0.648395712,0.371944286
230112,0.427372353,-0.194264428,-0.19,0.853194618,0.313012112
230113,0.604169098,0.044036843,-0.01,0.642818532,0.201921576
230116,0.026261507,-0.300137223,-0.25,0.628458518,-0.098061579
230117,0.076370407,-0.273328816,-0.23,0.598682455,-0.404116973
230118,0.399493905,-0.352820894,-0.29,0.65477971,-0.863841158
230119,0.11781826,-0.160496333,-0.14,0.568281648,0.394830098
230130,0.081162701,-0.338046138,-0.27,0.722785797,0.327720963
230131,0.413833507,-0.206531364,-0.17,0.520738496,0.334349623
230201,0.074180011,-0.238821983,-0.19,0.5635716,0.275973869
230202,-0.236277713,-0.096226142,-0.09,0.571025289,0.283618601
230203,-0.234341445,-0.194808761,-0.17,0.6888186,0.202986032
230206,0.12821515,-0.185730062,-0.16,0.607991031,0.204631101
230207,-0.299698755,-0.209622398,-0.18,0.550657943,0.194083306
230208,0.742224705,-0.043056459,-0.05,0.672578663,0.102588444
230209,-0.164252959,-0.127194809,-0.11,0.612380172,0.01184354
230210,0.33507188,-0.22875182,-0.19,0.432855528,-0.139551185
230213,0.223327352,-0.411589433,-0.32,0.560459259,-0.289204071
230214,-0.041390966,-0.327159475,-0.26,0.515699576,-0.522078091
230215,-0.783430873,-0.309507529,-0.24,0.379932065,-0.885081901
230216,-0.515040593,0.053873721,0.01,0.567392896,2.392016335
230217,0.607877143,0.187157577,0.11,0.366399353,2.404572081
230220,0.260712048,0.011454617,-0.01,0.25309191,2.226227257
230221,0.114912564,-0.191620524,-0.16,0.439222457,2.147384911
230222,-0.005574236,-0.103049747,-0.1,0.479599827,2.147771986
230223,0.036787302,-0.150290087,-0.13,0.560130386,2.045366446
230224,-0.147851269,-0.035494116,-0.05,0.524145572,2.091839643
230227,0.438325974,-0.021905228,-0.04,0.443014165,1.99492573
230228,0.412196409,-0.109154054,-0.1,0.404256124,1.877521032
230301,-0.041374342,-0.304472448,-0.24,0.562534912,1.738827208
230302,-0.005517946,-0.179314707,-0.15,0.374935249,1.725666656
230303,-0.07123435,-0.094165452,-0.09,0.221293679,1.649243528
230306,-0.719437371,0.06835687,0.03,0.488949369,1.647356538
230307,-0.037409681,-0.080693207,-0.09,0.422752651,1.412498758
230308,-0.037486278,-0.107909864,-0.11,0.488340556,1.214243762
230309,-0.601339103,0.01697571,-0.02,0.554948081,1.124127854
230310,0.279581455,0.078874164,0.02,0.540108982,0.769736465
230313,-0.242127179,0.121526553,0.05,0.663077771,0.48632496
230314,0.268970602,0.057956219,0.01,0.619344534,-0.111367284
230315,-0.560837037,-0.084795146,-0.1,0.737787625,-0.722703922
