time,buy
220719,2.0800
220720,2.0625
220721,2.0600
220722,2.0750
220725,2.0743
220726,2.0525
220727,2.0524
220728,2.0743
220729,2.0300
220801,2.0125
220802,1.9928
220803,1.9250
220804,1.9200
220805,1.9375
220808,1.9450
220809,1.9761
220810,2.0150
220811,2.0100
220812,2.0200
220815,1.8975
220816,1.8937
220817,1.8972
220818,1.8779
220819,1.8850
220822,1.9000
220823,1.9175
220824,1.9150
220825,1.9500
220826,1.9525
220829,1.9269
220830,1.9125
220831,1.9092
220901,1.8975
220902,1.8950
220905,1.8825
220906,1.8800
220907,1.8925
220908,1.9000
220909,1.9148
220913,1.9200
220914,1.9375
220915,1.9550
220916,1.9650
220919,1.9650
220920,1.9475
220921,1.9450
220922,1.9625
220923,1.9725
220926,2.0150
220927,1.9874
220928,2.0068
220929,2.0350
220930,2.0199
221008,2.0150
221010,1.9725
221011,1.9800
221012,1.9652
221013,1.9625
221014,1.9475
221017,1.9425
221018,1.9446
221019,1.9475
221020,1.9575
221021,1.9800
221024,1.9742
221025,2.0063
221026,1.9850
221027,1.9775
221028,1.9575
221031,1.9525
221101,1.9756
221102,1.9875
221103,1.9950
221104,1.9975
221107,2.0225
221108,2.0247
221109,2.0550
221110,2.0831
221111,2.0918
221114,2.2360
221115,2.2450
221116,2.3236
221117,2.2383
221118,2.2390
221121,2.2294
221122,2.2259
221123,2.1841
221124,2.1550
221125,2.2143
221128,2.2370
221129,2.2586
221130,2.2500
221201,2.2267
221202,2.2195
221205,2.2361
221206,2.2700
221207,2.2340
221208,2.2500
221209,2.2625
221212,2.2549
221213,2.2659
221214,2.2225
221215,2.2349
221216,2.2325
221219,2.1925
221220,2.2122
221221,2.1975
221222,2.1734
221223,2.1600
221226,2.1800
221227,2.2400
221228,2.2300
221229,2.1925
221230,2.1825
230103,2.1600
230104,2.1399
230105,2.1450
230106,2.1638
230109,2.1788
230110,2.2450
230111,2.2450
230112,2.2400
230113,2.2500
230116,2.2941
230117,2.2825
230118,2.3075
230119,2.2925
230120,2.3050
230128,2.2950
230129,2.2800
230130,2.2975
230131,2.2800
230201,2.2800
230202,2.2572
230203,2.2500
230206,2.2811
230207,2.2850
230208,2.3067
230209,2.2956
230210,2.2800
230213,2.2750
230214,2.2850
230215,2.3000
230216,2.3100
230217,2.3092
230220,2.3550
230221,2.3600
230222,2.3850
230223,2.4250
230224,2.4171
230227,2.4250
230228,2.4350
230301,2.4175
230302,2.4550
230303,2.4525
230306,2.4100
230307,2.4123
230308,2.4317
230309,2.4300
230310,2.4009
230313,2.4100
230314,2.3994
230315,2.4225
230316,2.4000
230317,2.3975
