time,feature_0,feature_1,feature_2,feature_3,feature_4
200729,-1.140069633,0.436542716,0.014622409,0.003707132,-2.26E-05
200730,-1.127989589,0.009590747,0.01939481,-0.003568173,-2.24E-05
200731,-1.019224195,0.64612463,0.028917435,-0.010689739,-0.000103636
200803,-1.028426006,0.337750104,0.011656056,0.013329784,5.60E-05
200804,-1.01560973,-0.120413472,0.022269107,-0.002757566,-2.37E-05
200805,-1.0094221,-0.035731992,0.026629185,-0.007827509,5.70E-05
200806,-0.918285471,0.631951789,0.024594933,-0.010911208,-2.14E-05
200807,-0.88055322,0.41379404,0.022342357,-0.001289531,-2.37E-05
200810,-1.045566811,-0.702245259,-0.001319438,0.02459769,-0.000104992
200811,-0.994290695,-0.015257427,0.014768051,0.000900547,-2.22E-05
200812,-0.841111996,0.698558283,0.03523506,-0.023345803,-2.12E-05
200814,-0.945070468,-0.458135823,0.020197711,-0.011005011,5.99E-05
200817,-0.972727691,-0.064936881,0.019386504,0.002798004,5.62E-05
200818,-0.929536272,0.053957648,0.022201453,-0.020465625,6.25E-05
200819,-0.823202606,0.641082938,0.03098656,-0.02580613,6.16E-05
200820,-0.681747304,1.156257783,0.024884382,-0.016299487,6.13E-05
200821,-0.737074522,0.346057818,-0.002874219,0.032536329,5.53E-05
200824,-0.698760705,-0.311759744,0.022075114,-0.011308853,-0.000101734
200825,-0.565166159,1.03089692,0.021400441,0.001242128,5.70E-05
200826,-0.553387527,0.103839291,0.019419263,-0.002952652,5.83E-05
200827,-0.525615275,0.150866222,0.015930234,-0.009896092,-1.90E-05
200828,-0.478987621,0.618418873,0.002302258,0.011436254,-2.03E-05
200831,-0.561055012,-0.41950084,0.004919039,0.023305836,-0.000106373
200901,-0.448081923,0.232661839,0.0176381,-0.020880432,-9.67E-05
200902,-0.2995768,0.934036727,0.032287513,-0.018327638,5.92E-05
200903,-0.308337701,0.525444104,-0.00091546,0.016073736,6.00E-05
200904,-0.297669084,-0.317313364,0.023162585,-0.01133511,5.93E-05
200907,-0.219980857,0.716442006,0.016522681,0.007408812,-2.39E-05
200908,-0.317987426,-0.657994769,0.019132625,0.003681454,5.58E-05
200909,-0.45903845,-0.785231865,0.004708432,0.012114022,5.81E-05
200910,-0.559519687,-0.817901556,0.010615378,0.004047253,-2.22E-05
200911,-0.481444025,0.267175649,0.026747394,-0.008005837,5.74E-05
200914,-0.426113281,0.60447734,0.015574137,0.007179956,-0.000104275
200915,-0.707374711,-1.4628792,-0.004997322,0.032630638,-2.60E-05
200916,-0.804719076,-1.665085092,0.039497731,-0.033730207,-2.15E-05
200917,-0.676728827,0.776790128,0.042095896,-0.03556029,-1.98E-05
200918,-0.77431091,0.108284714,0.003219707,0.012758046,-2.16E-05
200921,-0.849550943,-0.665246113,0.016950338,0.005853209,-2.49E-05
