time,buy
200819,2.4363
200820,2.4688
200821,2.4492
200824,2.4683
200825,2.4963
200826,2.5026
200827,2.5100
200828,2.5166
200831,2.4979
200901,2.5308
200902,2.5671
200903,2.5593
200904,2.5700
200907,2.5835
200908,2.5638
200909,2.5263
200910,2.5024
200911,2.5215
200914,2.5316
200915,2.4623
200916,2.4500
200917,2.4750
200918,2.4434
200921,2.4288
200922,2.4338
200923,2.4416
200924,2.4288
200925,2.4575
200927,2.4550
200928,2.4388
200929,2.4624
200930,2.4806
201009,2.5138
201010,2.5038
201012,2.5162
201013,2.5088
201014,2.5263
201015,2.5388
201016,2.5363
201019,2.5075
201020,2.5138
201021,2.4950
201022,2.4837
201023,2.5038
201026,2.5213
201027,2.4962
201028,2.4908
201029,2.4988
201030,2.4925
201102,2.4740
201103,2.4713
201104,2.4625
201105,2.4788
201106,2.5050
201109,2.5325
201110,2.5313
201111,2.5650
201112,2.6083
201113,2.6177
201116,2.6066
201117,2.6200
201118,2.6547
201119,2.7238
201120,2.6959
201123,2.6357
201124,2.7024
201125,2.6600
201126,2.6770
201127,2.6725
201130,2.6082
201201,2.6188
201202,2.6608
201203,2.6688
201204,2.6625
201207,2.6465
201208,2.6197
201209,2.6185
201210,2.5993
201211,2.6235
201214,2.5981
201215,2.5650
201216,2.5494
201217,2.5750
201218,2.5694
201221,2.5404
201222,2.5043
201223,2.5013
201224,2.5138
201225,2.4925
201228,2.5088
201229,2.5088
201230,2.4825
201231,2.4788
210104,2.5175
210105,2.4617
210106,2.4684
210107,2.4447
210108,2.4589
210111,2.4663
210112,2.4400
210113,2.4125
210114,2.4347
210115,2.4751
210118,2.5257
210119,2.5188
210120,2.4978
210121,2.4758
210122,2.4865
210125,2.5125
210126,2.5723
210127,2.5821
210128,2.6375
210129,2.6268
210201,2.5913
210202,2.5925
210203,2.6606
210204,2.6852
210205,2.6875
210207,2.6825
210208,2.7062
210209,2.6881
210210,2.7100
210218,2.7263
210219,2.6888
210220,2.6825
210222,2.6938
210223,2.6785
210224,2.6700
210225,2.6750
210226,2.6863
210301,2.6540
210302,2.6532
210303,2.6513
210304,2.6663
210305,2.6288
210308,2.6281
210309,2.6452
210310,2.6288
210311,2.6463
210312,2.6525
210315,2.6700
210316,2.6613
210317,2.6463
210318,2.6540
210319,2.6313
210322,2.6238
210323,2.6018
210324,2.5725
210325,2.5650
210326,2.5838
210329,2.5800
210330,2.5875
210331,2.5688
210401,2.5750
210402,2.5738
210406,2.5875
210407,2.5938
210408,2.5931
210409,2.5738
210412,2.5613
210413,2.5088
210414,2.5063
210415,2.5238
210416,2.5238
210419,2.5094
210420,2.4988
210421,2.4975
210422,2.5013
210423,2.5125
210425,2.5375
210426,2.5450
210427,2.5413
210428,2.5250
210429,2.5281
210430,2.5166
210506,2.5060
210507,2.4950
210508,2.4825
210510,2.4598
210511,2.4552
210512,2.4689
210513,2.4862
210514,2.4788
210517,2.5067
210518,2.4929
210519,2.4750
210520,2.4540
210521,2.4436
210524,2.4588
210525,2.4575
210526,2.4513
210527,2.4688
210528,2.4838
210531,2.4869
210601,2.4763
210602,2.4888
210603,2.4700
210604,2.5117
210607,2.5338
210608,2.5375
210609,2.5333
210610,2.5263
210611,2.5438
210615,2.5432
210617,2.5564
210618,2.5460
210621,2.5163
210622,2.5138
210623,2.5050
210624,2.4950
210625,2.4875
210628,2.5138
210629,2.5100
210630,2.5050
210701,2.5013
210702,2.4788
210705,2.4715
210706,2.4816
210707,2.4643
210708,2.4125
210709,2.4223
210712,2.3675
210713,2.3460
210714,2.3525
210715,2.3825
210716,2.3629
210719,2.3706
210720,2.3725
210721,2.3713
210722,2.3788
210723,2.3712
210726,2.3598
210727,2.3951
210728,2.4024
210729,2.3665
210730,2.3375
210802,2.3313
210803,2.3208
210804,2.3163
210805,2.2902
210806,2.3050
210809,2.3527
210810,2.3438
210811,2.3444
210812,2.3274
210813,2.3350
210816,2.3509
210818,2.3156
210819,2.3113
210820,2.3188
210823,2.3309
210824,2.3129
210825,2.3188
210826,2.3363
210827,2.3188
210830,2.3075
210831,2.3040
210901,2.2850
210902,2.2963
210903,2.2963
210906,2.3088
210907,2.3323
210908,2.3425
210909,2.3513
210910,2.3413
210913,2.3723
210914,2.3662
210915,2.3819
210916,2.3738
210917,2.3675
210918,2.3750
210922,2.3391
210923,2.3263
210924,2.3375
210926,2.3313
210927,2.3363
210928,2.3475
210929,2.3575
210930,2.3369
211008,2.3632
211009,2.3638
211011,2.3863
211012,2.3803
211013,2.3713
211014,2.3747
211015,2.3775
211018,2.4225
211019,2.4088
211020,2.4075
211021,2.3856
211022,2.3925
211025,2.3975
211026,2.3888
211027,2.4033
211028,2.3884
